"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 158494 47485 108 0 56631.75 82.40625 0 10 10 10 10 1 1 "OR NOT user_role=>Consultancy AND NOT device_has_password=false OR NOT device_has_password=true AND  event_type=>user_entered_password_field OR  asset_confidential_level=>CONFIDENTIAL OR NOT wifiConnected=true AND  device_owned_by=>COMPANY AND NOT event_type=>CONTEXT_SENSOR_PACKAGE AND NOT device_is_rooted=false AND  device_OS=>Android5.1 THEN=" "fold2"
"2" 1 0 226869 47485 108 0 53097.21875 46.21875 0 10 10 10 10 2 1.75 "OR NOT user_role=>Consultancy AND NOT device_has_password=false OR NOT device_has_password=true AND  event_type=>user_entered_password_field OR  asset_confidential_level=>CONFIDENTIAL OR NOT wifiConnected=true AND  device_owned_by=>COMPANY AND NOT event_type=>CONTEXT_SENSOR_PACKAGE AND NOT device_is_rooted=false AND  device_OS=>Android5.1 THEN=" "fold2"
"3" 2 0 283568 47485 108 0 51352.46875 29.53125 0 10 10 10 10 3 2.4375 "OR NOT user_role=>Consultancy AND NOT device_has_password=false OR NOT device_has_password=true AND  event_type=>user_entered_password_field OR  asset_confidential_level=>CONFIDENTIAL OR NOT wifiConnected=true AND  device_owned_by=>COMPANY AND NOT event_type=>CONTEXT_SENSOR_PACKAGE AND NOT device_is_rooted=false AND  device_OS=>Android5.1 THEN=" "fold2"
"24" 23 0 1473183 47412 71 0 47932.625 7.21875 0 10 10 10 10 21 16.9375 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"25" 24 0 1542120 47412 71 0 47932.625 7.21875 0 10 10 10 10 22 17.9375 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"26" 25 0 1610354 47412 71 0 47932.625 7.21875 0 10 10 10 10 23 18.9375 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"27" 26 0 1658923 47412 71 0 47932.625 7.21875 0 10 10 10 10 24 19.9375 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"28" 27 0 1707920 47412 71 0 47932.625 7.21875 0 10 10 10 10 25 20.9375 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"29" 28 0 1778976 47412 71 0 47932.625 7.21875 0 10 10 10 10 26 21.9375 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"30" 29 0 1822428 47412 71 0 47932.625 7.21875 0 10 10 10 10 27 22.9375 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"31" 30 0 1872000 47412 71 0 47932.625 7.21875 0 10 10 10 10 28 23.9375 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"32" 31 0 1929436 47412 71 0 47932.25 7.34375 0 10 10 10 10 29 24.46875 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"33" 32 0 2001922 47412 71 0 47932.25 7.34375 0 10 10 10 10 30 25.46875 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
