"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 223417 47440 175 0 57215.03125 92.9375 0 10 10 10 10 1 1 "AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_is_rooted=false OR  event_type=>CONTEXT_SENSOR_PACKAGE OR NOT wifiConnected=true AND  mail_has_attachment=true OR  device_screen_timeout<=1623 AND NOT event_level=>SIMPLE_EVENT AND NOT device_has_password=true OR  event_type=>SECURITY_PROPERTY_CHANGED OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS THEN=" "fold1"
"2" 1 0 310725 47440 175 0 54407.875 63.6875 0 10 10 10 10 2 1.78125 "AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_is_rooted=false OR  event_type=>CONTEXT_SENSOR_PACKAGE OR NOT wifiConnected=true AND  mail_has_attachment=true OR  device_screen_timeout<=1623 AND NOT event_level=>SIMPLE_EVENT AND NOT device_has_password=true OR  event_type=>SECURITY_PROPERTY_CHANGED OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS THEN=" "fold1"
"3" 2 0 393903 47440 175 0 51750.34375 37.65625 0 10 10 10 10 3 2.40625 "AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_is_rooted=false OR  event_type=>CONTEXT_SENSOR_PACKAGE OR NOT wifiConnected=true AND  mail_has_attachment=true OR  device_screen_timeout<=1623 AND NOT event_level=>SIMPLE_EVENT AND NOT device_has_password=true OR  event_type=>SECURITY_PROPERTY_CHANGED OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS THEN=" "fold1"
"4" 3 0 481049 47440 175 0 49188.125 16.21875 0 10 10 10 10 4 3 "AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_is_rooted=false OR  event_type=>CONTEXT_SENSOR_PACKAGE OR NOT wifiConnected=true AND  mail_has_attachment=true OR  device_screen_timeout<=1623 AND NOT event_level=>SIMPLE_EVENT AND NOT device_has_password=true OR  event_type=>SECURITY_PROPERTY_CHANGED OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS THEN=" "fold1"
"5" 4 0 586246 47440 175 0 48523 12.25 0 10 10 10 10 5 3.6875 "AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_is_rooted=false OR  event_type=>CONTEXT_SENSOR_PACKAGE OR NOT wifiConnected=true AND  mail_has_attachment=true OR  device_screen_timeout<=1623 AND NOT event_level=>SIMPLE_EVENT AND NOT device_has_password=true OR  event_type=>SECURITY_PROPERTY_CHANGED OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS THEN=" "fold1"
"6" 5 0 686939 47132 212 0 48067.5 16.5625 0 10 10 10 10 1 4 "OR  device_owned_by=>USER OR  device_has_password=false OR  event_type=>CONTEXT_SENSOR_PERIPHERAL AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR  device_has_password=false AND NOT user_role=>International AND NOT asset_confidential_level=>CONFIDENTIAL OR  device_has_password=true AND  event_type=>SECURITY_PROPERTY_CHANGED AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS THEN=" "fold1"
"7" 6 0 775465 47132 212 0 47994.09375 14.40625 0 10 10 10 10 2 4.3125 "OR  device_owned_by=>USER OR  device_has_password=false OR  event_type=>CONTEXT_SENSOR_PERIPHERAL AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR  device_has_password=false AND NOT user_role=>International AND NOT asset_confidential_level=>CONFIDENTIAL OR  device_has_password=true AND  event_type=>SECURITY_PROPERTY_CHANGED AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS THEN=" "fold1"
"8" 7 0 865318 47132 212 0 47933.625 14.03125 0 10 10 10 10 3 4.75 "OR  device_owned_by=>USER OR  device_has_password=false OR  event_type=>CONTEXT_SENSOR_PERIPHERAL AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR  device_has_password=false AND NOT user_role=>International AND NOT asset_confidential_level=>CONFIDENTIAL OR  device_has_password=true AND  event_type=>SECURITY_PROPERTY_CHANGED AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS THEN=" "fold1"
"9" 8 0 958124 47132 212 0 47912.6875 13.90625 0 10 10 10 10 4 5.1875 "OR  device_owned_by=>USER OR  device_has_password=false OR  event_type=>CONTEXT_SENSOR_PERIPHERAL AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR  device_has_password=false AND NOT user_role=>International AND NOT asset_confidential_level=>CONFIDENTIAL OR  device_has_password=true AND  event_type=>SECURITY_PROPERTY_CHANGED AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS THEN=" "fold1"
"10" 9 0 1045316 47132 212 0 47910.5625 13.90625 0 10 10 10 10 5 5.5625 "OR  device_owned_by=>USER OR  device_has_password=false OR  event_type=>CONTEXT_SENSOR_PERIPHERAL AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR  device_has_password=false AND NOT user_role=>International AND NOT asset_confidential_level=>CONFIDENTIAL OR  device_has_password=true AND  event_type=>SECURITY_PROPERTY_CHANGED AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS THEN=" "fold1"
