"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 204898 14661 3996 0 37763.90625 2562.34375 0 4 4.03125 15 15 1 1 "OR NOT device_owned_by=>COMPANY AND  event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Android4.4 THEN=GRANTED|OR  device_has_password=true AND  event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Android4.4 THEN=GRANTED|AND NOT device_screen_timeout<=434 OR NOT device_OS=>Android4.2.1 AND  device_OS=>Android4.4 THEN=GRANTED|AND NOT password_length>6 OR NOT device_OS=>Android4.2.1 AND  device_OS=>Android4.4 THEN=GRANTED|" "fold3"
"2" 1 0 298547 9731 4633 0 28722.71875 3066.34375 0 4 4.09375 15 15.0625 1 1.625 "OR  password_length>6 OR NOT device_owned_by=>COMPANY AND NOT device_screen_timeout>876 THEN=GRANTED|AND  device_is_rooted=false OR NOT device_owned_by=>COMPANY AND NOT device_screen_timeout>876 THEN=GRANTED|AND NOT wifiConnected=true AND  bluetoothConnected=false AND NOT device_screen_timeout>876 THEN=GRANTED|OR NOT device_type=>PC AND  bluetoothConnected=false AND NOT device_screen_timeout>876 THEN=GRANTED|" "fold3"
"3" 2 0 397806 9731 4633 0 25660.40625 3231.84375 0 4 4.1875 15 15.3125 2 2.34375 "OR  password_length>6 OR NOT device_owned_by=>COMPANY AND NOT device_screen_timeout>876 THEN=GRANTED|AND  device_is_rooted=false OR NOT device_owned_by=>COMPANY AND NOT device_screen_timeout>876 THEN=GRANTED|AND NOT wifiConnected=true AND  bluetoothConnected=false AND NOT device_screen_timeout>876 THEN=GRANTED|OR NOT device_type=>PC AND  bluetoothConnected=false AND NOT device_screen_timeout>876 THEN=GRANTED|" "fold3"
"4" 3 0 489587 9731 4633 0 22709.84375 3533.9375 0 4 4.21875 15 15.375 3 2.75 "OR  password_length>6 OR NOT device_owned_by=>COMPANY AND NOT device_screen_timeout>876 THEN=GRANTED|AND  device_is_rooted=false OR NOT device_owned_by=>COMPANY AND NOT device_screen_timeout>876 THEN=GRANTED|AND NOT wifiConnected=true AND  bluetoothConnected=false AND NOT device_screen_timeout>876 THEN=GRANTED|OR NOT device_type=>PC AND  bluetoothConnected=false AND NOT device_screen_timeout>876 THEN=GRANTED|" "fold3"
"5" 4 0 582063 9729 4633 0 20160.1875 3654.75 0 4 4.1875 15 15 1 3.09375 "OR NOT device_type=>Samsung Galaxy Trend Plus OR NOT device_owned_by=>COMPANY AND NOT device_screen_timeout>876 THEN=GRANTED|AND  device_is_rooted=false OR NOT device_owned_by=>COMPANY AND NOT device_screen_timeout>876 THEN=GRANTED|AND NOT wifiConnected=true OR NOT bluetoothConnected=false AND NOT device_screen_timeout>876 THEN=GRANTED|OR NOT device_type=>PC OR NOT bluetoothConnected=false AND NOT device_screen_timeout>876 THEN=GRANTED|" "fold3"
"6" 5 0 670636 9729 4633 0 17325.125 3964.6875 0 4 4.1875 15 15.1875 2 3.4375 "OR NOT device_type=>Samsung Galaxy Trend Plus OR NOT device_owned_by=>COMPANY AND NOT device_screen_timeout>876 THEN=GRANTED|AND  device_is_rooted=false OR NOT device_owned_by=>COMPANY AND NOT device_screen_timeout>876 THEN=GRANTED|AND NOT wifiConnected=true OR NOT bluetoothConnected=false AND NOT device_screen_timeout>876 THEN=GRANTED|OR NOT device_type=>PC OR NOT bluetoothConnected=false AND NOT device_screen_timeout>876 THEN=GRANTED|" "fold3"
"7" 6 0 762338 9259 4691 0 14383.4375 4246.25 0 5 4.21875 19 15.3125 1 3.15625 "OR  device_type=>Samsung Galaxy Trend Plus AND NOT device_owned_by=>COMPANY AND NOT device_screen_timeout>876 THEN=GRANTED|AND NOT wifiConnected=true OR NOT bluetoothConnected=false AND NOT device_owned_by=>COMPANY AND NOT device_screen_timeout>876 THEN=GRANTED|AND  device_type=>PC OR NOT bluetoothConnected=false AND NOT device_owned_by=>COMPANY AND NOT device_screen_timeout>876 THEN=GRANTED|AND  wifiConnected=true OR  bluetoothConnected=false AND NOT device_screen_timeout>876 THEN=GRANTED|OR NOT device_type=>PC OR  bluetoothConnected=false AND NOT device_screen_timeout>876 THEN=GRANTED|" "fold3"
"8" 7 0 839352 8488 4784 0 12743.125 4330.28125 0 5 4.25 17 15.4375 1 3.125 "OR NOT device_type=>Samsung Galaxy Trend Plus AND  device_owned_by=>COMPANY OR NOT device_screen_timeout>876 THEN=GRANTED|AND NOT device_is_rooted=false AND  device_owned_by=>COMPANY OR NOT device_screen_timeout>876 THEN=GRANTED|OR  password_length>6 AND NOT wifiConnected=true AND  bluetoothConnected=false OR NOT device_screen_timeout>876 THEN=GRANTED|AND NOT wifiConnected=true AND  bluetoothConnected=false OR NOT device_screen_timeout>876 THEN=GRANTED|OR NOT device_type=>PC AND  bluetoothConnected=false OR NOT device_screen_timeout>876 THEN=GRANTED|" "fold3"
"9" 8 0 930644 8488 4784 0 12193.1875 4395.0625 0 5 4.28125 17 15.625 2 3.625 "OR NOT device_type=>Samsung Galaxy Trend Plus AND  device_owned_by=>COMPANY OR NOT device_screen_timeout>876 THEN=GRANTED|AND NOT device_is_rooted=false AND  device_owned_by=>COMPANY OR NOT device_screen_timeout>876 THEN=GRANTED|OR  password_length>6 AND NOT wifiConnected=true AND  bluetoothConnected=false OR NOT device_screen_timeout>876 THEN=GRANTED|AND NOT wifiConnected=true AND  bluetoothConnected=false OR NOT device_screen_timeout>876 THEN=GRANTED|OR NOT device_type=>PC AND  bluetoothConnected=false OR NOT device_screen_timeout>876 THEN=GRANTED|" "fold3"
"10" 9 0 1016184 8488 4784 0 11562.375 4424.875 0 5 4.28125 17 15.5 3 4 "OR NOT device_type=>Samsung Galaxy Trend Plus AND  device_owned_by=>COMPANY OR NOT device_screen_timeout>876 THEN=GRANTED|AND NOT device_is_rooted=false AND  device_owned_by=>COMPANY OR NOT device_screen_timeout>876 THEN=GRANTED|OR  password_length>6 AND NOT wifiConnected=true AND  bluetoothConnected=false OR NOT device_screen_timeout>876 THEN=GRANTED|AND NOT wifiConnected=true AND  bluetoothConnected=false OR NOT device_screen_timeout>876 THEN=GRANTED|OR NOT device_type=>PC AND  bluetoothConnected=false OR NOT device_screen_timeout>876 THEN=GRANTED|" "fold3"
