"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 184490 12198 4307 0 37735.1875 2442.53125 0 5 4.03125 17 15.0625 1 1 "AND  user_role=>Employee OR NOT password_length<7 OR  mail_has_attachment=false THEN=GRANTED|OR  device_is_rooted=false OR NOT password_length<7 OR  mail_has_attachment=false THEN=STRONGDENY|AND  device_type=>Samsung Galaxy Trend Plus OR NOT event_level=>SIMPLE_EVENT AND  device_screen_timeout>273 OR  mail_has_attachment=false THEN=GRANTED|OR NOT event_level=>SIMPLE_EVENT AND  device_screen_timeout>273 OR  mail_has_attachment=false THEN=GRANTED|OR NOT device_type=>1222 AND  device_screen_timeout>273 OR  mail_has_attachment=false THEN=GRANTED|" "fold1"
"2" 1 0 267894 12198 4307 0 29344.59375 2961.9375 0 5 4.15625 17 15.1875 2 1.625 "AND  user_role=>Employee OR NOT password_length<7 OR  mail_has_attachment=false THEN=GRANTED|OR  device_is_rooted=false OR NOT password_length<7 OR  mail_has_attachment=false THEN=STRONGDENY|AND  device_type=>Samsung Galaxy Trend Plus OR NOT event_level=>SIMPLE_EVENT AND  device_screen_timeout>273 OR  mail_has_attachment=false THEN=GRANTED|OR NOT event_level=>SIMPLE_EVENT AND  device_screen_timeout>273 OR  mail_has_attachment=false THEN=GRANTED|OR NOT device_type=>1222 AND  device_screen_timeout>273 OR  mail_has_attachment=false THEN=GRANTED|" "fold1"
"3" 2 0 364515 12198 4307 0 23117.625 3371.25 0 5 4.34375 17 15.5 3 2.0625 "AND  user_role=>Employee OR NOT password_length<7 OR  mail_has_attachment=false THEN=GRANTED|OR  device_is_rooted=false OR NOT password_length<7 OR  mail_has_attachment=false THEN=STRONGDENY|AND  device_type=>Samsung Galaxy Trend Plus OR NOT event_level=>SIMPLE_EVENT AND  device_screen_timeout>273 OR  mail_has_attachment=false THEN=GRANTED|OR NOT event_level=>SIMPLE_EVENT AND  device_screen_timeout>273 OR  mail_has_attachment=false THEN=GRANTED|OR NOT device_type=>1222 AND  device_screen_timeout>273 OR  mail_has_attachment=false THEN=GRANTED|" "fold1"
"4" 3 0 444161 8086 4810 0 18319.03125 3724.90625 0 5 4.53125 19 15.875 1 2.375 "AND NOT wifiConnected=false OR  user_role=>Employee AND  mail_has_attachment=false THEN=GRANTED|AND  bluetoothConnected=true OR  user_role=>Employee AND  mail_has_attachment=false THEN=GRANTED|OR  event_level=>SIMPLE_EVENT OR  event_level=>SIMPLE_EVENT AND  device_screen_timeout>273 AND  mail_has_attachment=false THEN=GRANTED|OR  event_level=>SIMPLE_EVENT AND  device_screen_timeout>273 AND  mail_has_attachment=false THEN=GRANTED|AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR NOT device_type=>1222 AND  device_screen_timeout>273 AND  mail_has_attachment=false THEN=GRANTED|OR NOT device_type=>1222 AND  device_screen_timeout>273 AND  mail_has_attachment=false THEN=GRANTED|" "fold1"
"5" 4 0 508676 8086 4810 0 15311.84375 4080.28125 0 5 4.65625 19 16.4375 2 2.65625 "AND NOT wifiConnected=false OR  user_role=>Employee AND  mail_has_attachment=false THEN=GRANTED|AND  bluetoothConnected=true OR  user_role=>Employee AND  mail_has_attachment=false THEN=GRANTED|OR  event_level=>SIMPLE_EVENT OR  event_level=>SIMPLE_EVENT AND  device_screen_timeout>273 AND  mail_has_attachment=false THEN=GRANTED|OR  event_level=>SIMPLE_EVENT AND  device_screen_timeout>273 AND  mail_has_attachment=false THEN=GRANTED|AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR NOT device_type=>1222 AND  device_screen_timeout>273 AND  mail_has_attachment=false THEN=GRANTED|OR NOT device_type=>1222 AND  device_screen_timeout>273 AND  mail_has_attachment=false THEN=GRANTED|" "fold1"
"6" 5 0 668378 8086 4810 0 13619.75 4224.78125 0 5 4.8125 19 16.5625 3 2.90625 "AND NOT wifiConnected=false OR  user_role=>Employee AND  mail_has_attachment=false THEN=GRANTED|AND  bluetoothConnected=true OR  user_role=>Employee AND  mail_has_attachment=false THEN=GRANTED|OR  event_level=>SIMPLE_EVENT OR  event_level=>SIMPLE_EVENT AND  device_screen_timeout>273 AND  mail_has_attachment=false THEN=GRANTED|OR  event_level=>SIMPLE_EVENT AND  device_screen_timeout>273 AND  mail_has_attachment=false THEN=GRANTED|AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR NOT device_type=>1222 AND  device_screen_timeout>273 AND  mail_has_attachment=false THEN=GRANTED|OR NOT device_type=>1222 AND  device_screen_timeout>273 AND  mail_has_attachment=false THEN=GRANTED|" "fold1"
"7" 6 0 762339 7849 4834 0 11804.4375 4433.75 0 6 4.96875 21 16.625 1 3.21875 "AND  wifiConnected=false OR NOT user_role=>Employee OR NOT mail_has_attachment=false THEN=GRANTED|AND NOT bluetoothConnected=true OR NOT user_role=>Employee OR NOT mail_has_attachment=false THEN=GRANTED|AND  event_level=>SIMPLE_EVENT OR  device_screen_timeout>273 OR NOT mail_has_attachment=false THEN=GRANTED|AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND NOT device_type=>1222 OR  device_screen_timeout>273 OR NOT mail_has_attachment=false THEN=GRANTED|OR  wifiEnabled=false OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND NOT device_type=>1222 OR  device_screen_timeout>273 OR NOT mail_has_attachment=false THEN=GRANTED|AND NOT device_type=>1222 OR  device_screen_timeout>273 OR NOT mail_has_attachment=false THEN=GRANTED|" "fold1"
"8" 7 0 839998 7849 4834 0 10556.59375 4528.96875 0 6 5 21 17 2 3.21875 "AND  wifiConnected=false OR NOT user_role=>Employee OR NOT mail_has_attachment=false THEN=GRANTED|AND NOT bluetoothConnected=true OR NOT user_role=>Employee OR NOT mail_has_attachment=false THEN=GRANTED|AND  event_level=>SIMPLE_EVENT OR  device_screen_timeout>273 OR NOT mail_has_attachment=false THEN=GRANTED|AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND NOT device_type=>1222 OR  device_screen_timeout>273 OR NOT mail_has_attachment=false THEN=GRANTED|OR  wifiEnabled=false OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND NOT device_type=>1222 OR  device_screen_timeout>273 OR NOT mail_has_attachment=false THEN=GRANTED|AND NOT device_type=>1222 OR  device_screen_timeout>273 OR NOT mail_has_attachment=false THEN=GRANTED|" "fold1"
"9" 8 0 953045 7849 4834 0 10260.6875 4564.34375 0 6 5.09375 21 17.25 3 3.75 "AND  wifiConnected=false OR NOT user_role=>Employee OR NOT mail_has_attachment=false THEN=GRANTED|AND NOT bluetoothConnected=true OR NOT user_role=>Employee OR NOT mail_has_attachment=false THEN=GRANTED|AND  event_level=>SIMPLE_EVENT OR  device_screen_timeout>273 OR NOT mail_has_attachment=false THEN=GRANTED|AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND NOT device_type=>1222 OR  device_screen_timeout>273 OR NOT mail_has_attachment=false THEN=GRANTED|OR  wifiEnabled=false OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND NOT device_type=>1222 OR  device_screen_timeout>273 OR NOT mail_has_attachment=false THEN=GRANTED|AND NOT device_type=>1222 OR  device_screen_timeout>273 OR NOT mail_has_attachment=false THEN=GRANTED|" "fold1"
"10" 9 0 1075722 7811 4844 0 9603.25 4650.34375 0 6 5.34375 21 18.1875 1 3.71875 "AND  wifiConnected=true OR NOT user_role=>Employee OR  mail_has_attachment=false THEN=GRANTED|AND  bluetoothConnected=true OR NOT user_role=>Employee OR  mail_has_attachment=false THEN=GRANTED|AND NOT event_level=>SIMPLE_EVENT OR  device_screen_timeout>273 OR  mail_has_attachment=false THEN=GRANTED|AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND  device_type=>1222 OR  device_screen_timeout>273 OR  mail_has_attachment=false THEN=GRANTED|OR NOT wifiEnabled=false AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND  device_type=>1222 OR  device_screen_timeout>273 OR  mail_has_attachment=false THEN=GRANTED|OR NOT device_OS=>Android4.2.1 AND  device_type=>1222 OR  device_screen_timeout>273 OR  mail_has_attachment=false THEN=GRANTED|" "fold1"
"11" 10 0 1170698 7600 4869 0 8927.53125 4721 0 7 5.59375 21 19.0625 1 3.59375 "AND NOT device_type=>LG-P760 AND  event_level=>SIMPLE_EVENT AND NOT device_screen_timeout>273 OR  device_has_accessibility=false THEN=GRANTED|OR  mail_has_attachment=false AND NOT device_type=>LG-P760 AND  event_level=>SIMPLE_EVENT AND NOT device_screen_timeout>273 OR  device_has_accessibility=false THEN=GRANTED|OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR  mail_has_attachment=false AND NOT device_type=>LG-P760 AND  event_level=>SIMPLE_EVENT AND NOT device_screen_timeout>273 OR  device_has_accessibility=false THEN=GRANTED|AND  event_level=>SIMPLE_EVENT AND NOT device_screen_timeout>273 OR  device_has_accessibility=false THEN=GRANTED|OR  device_type=>1222 AND NOT device_screen_timeout>273 OR  device_has_accessibility=false THEN=GRANTED|AND NOT password_length<7 AND  user_role=>Administration OR  device_has_accessibility=false THEN=GRANTED|OR NOT wifiEnabled=false AND  user_role=>Administration OR  device_has_accessibility=false THEN=GRANTED|" "fold1"
"12" 11 0 1332138 7600 4869 0 8793.5 4737.28125 0 7 5.625 21 19.3125 2 4.4375 "AND NOT device_type=>LG-P760 AND  event_level=>SIMPLE_EVENT AND NOT device_screen_timeout>273 OR  device_has_accessibility=false THEN=GRANTED|OR  mail_has_attachment=false AND NOT device_type=>LG-P760 AND  event_level=>SIMPLE_EVENT AND NOT device_screen_timeout>273 OR  device_has_accessibility=false THEN=GRANTED|OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR  mail_has_attachment=false AND NOT device_type=>LG-P760 AND  event_level=>SIMPLE_EVENT AND NOT device_screen_timeout>273 OR  device_has_accessibility=false THEN=GRANTED|AND  event_level=>SIMPLE_EVENT AND NOT device_screen_timeout>273 OR  device_has_accessibility=false THEN=GRANTED|OR  device_type=>1222 AND NOT device_screen_timeout>273 OR  device_has_accessibility=false THEN=GRANTED|AND NOT password_length<7 AND  user_role=>Administration OR  device_has_accessibility=false THEN=GRANTED|OR NOT wifiEnabled=false AND  user_role=>Administration OR  device_has_accessibility=false THEN=GRANTED|" "fold1"
