"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 302612 0.03988242 208 0 0.03375829 178.71875 0 10 10 10 10 1 1 "AND  event_level=>COMPLEX_EVENT AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>USER_BEHAVIOR AND  device_OS=>Android4.1.1 OR  wifiEnabled=false OR NOT asset_confidential_level=>CONFIDENTIAL AND  device_owned_by=>USER OR  password_length>=5 THEN=" "fold0"
"2" 1 0 425063 0.03988242 208 0 0.03721647 198.15625 0 10 10 10 10 2 1.75 "AND  event_level=>COMPLEX_EVENT AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>USER_BEHAVIOR AND  device_OS=>Android4.1.1 OR  wifiEnabled=false OR NOT asset_confidential_level=>CONFIDENTIAL AND  device_owned_by=>USER OR  password_length>=5 THEN=" "fold0"
"3" 2 0 554231 0.03988242 208 0 0.03766144 200.09375 0 10 10 10 10 3 2.59375 "AND  event_level=>COMPLEX_EVENT AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>USER_BEHAVIOR AND  device_OS=>Android4.1.1 OR  wifiEnabled=false OR NOT asset_confidential_level=>CONFIDENTIAL AND  device_owned_by=>USER OR  password_length>=5 THEN=" "fold0"
"4" 3 0 681365 0.03992411 204 0 0.03786471 199.375 0 10 10 10 10 1 3.28125 "AND NOT device_is_rooted=false OR NOT device_owned_by=>COMPANY OR NOT user_role=>Employee AND  device_screen_timeout>729 AND NOT device_has_password=true OR  device_has_password=true OR NOT wifiEnabled=true OR  mail_has_attachment=true OR NOT device_OS=>Android5.1 OR  mail_has_attachment=true THEN=" "fold0"
"5" 4 0 806444 0.04019514 213 0 0.03810186 199.65625 0 10 10 10 10 1 3.84375 "AND  wifiConnected=false OR NOT wifiEnabled=true OR  asset_confidential_level=>CONFIDENTIAL AND  asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>user_entered_password_field OR  device_OS=>Android4.4.4 AND  wifiEnabled=false AND  wifiConnected=false OR  device_has_antivirus=false OR  wifiEnabled=false THEN=" "fold0"
"6" 5 0 926304 0.04067464 213 0 0.03824714 200.0625 0 10 10 10 10 1 4.53125 "OR NOT device_is_rooted=false AND NOT mail_has_attachment=false OR NOT device_has_password=true AND NOT device_type=>LG-G3 OR  device_has_accessibility=false AND NOT bluetoothConnected=true AND  wifiConnected=false AND NOT wifiConnected=false OR NOT device_has_antivirus=false OR  wifiEnabled=false THEN=" "fold0"
"7" 6 0 1051777 0.04067464 213 0 0.03856508 200.875 0 10 10 10 10 2 4.59375 "OR NOT device_is_rooted=false AND NOT mail_has_attachment=false OR NOT device_has_password=true AND NOT device_type=>LG-G3 OR  device_has_accessibility=false AND NOT bluetoothConnected=true AND  wifiConnected=false AND NOT wifiConnected=false OR NOT device_has_antivirus=false OR  wifiEnabled=false THEN=" "fold0"
"8" 7 0 1164989 0.04067464 213 0 0.03870059 200.46875 0 10 10 10 10 3 4.78125 "OR NOT device_is_rooted=false AND NOT mail_has_attachment=false OR NOT device_has_password=true AND NOT device_type=>LG-G3 OR  device_has_accessibility=false AND NOT bluetoothConnected=true AND  wifiConnected=false AND NOT wifiConnected=false OR NOT device_has_antivirus=false OR  wifiEnabled=false THEN=" "fold0"
"9" 8 0 1290187 0.04067464 213 0 0.038769 201.28125 0 10 10 10 10 4 5.59375 "OR NOT device_is_rooted=false AND NOT mail_has_attachment=false OR NOT device_has_password=true AND NOT device_type=>LG-G3 OR  device_has_accessibility=false AND NOT bluetoothConnected=true AND  wifiConnected=false AND NOT wifiConnected=false OR NOT device_has_antivirus=false OR  wifiEnabled=false THEN=" "fold0"
"10" 9 0 1414701 0.04067464 213 0 0.038769 201.28125 0 10 10 10 10 5 6.59375 "OR NOT device_is_rooted=false AND NOT mail_has_attachment=false OR NOT device_has_password=true AND NOT device_type=>LG-G3 OR  device_has_accessibility=false AND NOT bluetoothConnected=true AND  wifiConnected=false AND NOT wifiConnected=false OR NOT device_has_antivirus=false OR  wifiEnabled=false THEN=" "fold0"
"11" 10 0 1560230 0.04067464 213 0 0.03880613 200.90625 0 10 10 10 10 6 7.28125 "OR NOT device_is_rooted=false AND NOT mail_has_attachment=false OR NOT device_has_password=true AND NOT device_type=>LG-G3 OR  device_has_accessibility=false AND NOT bluetoothConnected=true AND  wifiConnected=false AND NOT wifiConnected=false OR NOT device_has_antivirus=false OR  wifiEnabled=false THEN=" "fold0"
"12" 11 0 1682050 0.04079973 211 0 0.03901266 202.65625 0 10 10 10 10 1 7.625 "AND  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT wifiEncryption=>WPA-PSK-CCMPESS AND  device_has_accessibility=false AND  bluetoothConnected=true AND  device_is_rooted=true OR  mail_has_attachment=false OR  event_type=>user_entered_password_field OR NOT bluetoothConnected=true THEN=" "fold0"
"13" 12 0 1828793 0.04079973 211 0 0.03907716 202.96875 0 10 10 10 10 2 8.34375 "AND  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT wifiEncryption=>WPA-PSK-CCMPESS AND  device_has_accessibility=false AND  bluetoothConnected=true AND  device_is_rooted=true OR  mail_has_attachment=false OR  event_type=>user_entered_password_field OR NOT bluetoothConnected=true THEN=" "fold0"
"14" 13 0 1956757 0.04079973 211 0 0.03918401 204.0625 0 10 10 10 10 3 8.96875 "AND  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT wifiEncryption=>WPA-PSK-CCMPESS AND  device_has_accessibility=false AND  bluetoothConnected=true AND  device_is_rooted=true OR  mail_has_attachment=false OR  event_type=>user_entered_password_field OR NOT bluetoothConnected=true THEN=" "fold0"
"15" 14 0 2075418 0.04079973 211 0 0.03918401 204.0625 0 10 10 10 10 4 9.96875 "AND  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT wifiEncryption=>WPA-PSK-CCMPESS AND  device_has_accessibility=false AND  bluetoothConnected=true AND  device_is_rooted=true OR  mail_has_attachment=false OR  event_type=>user_entered_password_field OR NOT bluetoothConnected=true THEN=" "fold0"
"16" 15 0 2210323 0.04079973 211 0 0.03924655 203.84375 0 10 10 10 10 5 10.40625 "AND  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT wifiEncryption=>WPA-PSK-CCMPESS AND  device_has_accessibility=false AND  bluetoothConnected=true AND  device_is_rooted=true OR  mail_has_attachment=false OR  event_type=>user_entered_password_field OR NOT bluetoothConnected=true THEN=" "fold0"
"17" 16 0 2344731 0.04079973 211 0 0.03932864 204.46875 0 10 10 10 10 6 10.625 "AND  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT wifiEncryption=>WPA-PSK-CCMPESS AND  device_has_accessibility=false AND  bluetoothConnected=true AND  device_is_rooted=true OR  mail_has_attachment=false OR  event_type=>user_entered_password_field OR NOT bluetoothConnected=true THEN=" "fold0"
"18" 17 0 2457881 0.04079973 211 0 0.03933255 203.8125 0 10 10 10 10 7 11.21875 "AND  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT wifiEncryption=>WPA-PSK-CCMPESS AND  device_has_accessibility=false AND  bluetoothConnected=true AND  device_is_rooted=true OR  mail_has_attachment=false OR  event_type=>user_entered_password_field OR NOT bluetoothConnected=true THEN=" "fold0"
"19" 18 0 2585961 0.04079973 211 0 0.03933255 203.8125 0 10 10 10 10 8 12.21875 "AND  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT wifiEncryption=>WPA-PSK-CCMPESS AND  device_has_accessibility=false AND  bluetoothConnected=true AND  device_is_rooted=true OR  mail_has_attachment=false OR  event_type=>user_entered_password_field OR NOT bluetoothConnected=true THEN=" "fold0"
"20" 19 0 2701911 0.04079973 211 0 0.03936056 204.03125 0 10 10 10 10 9 11.5 "AND  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT wifiEncryption=>WPA-PSK-CCMPESS AND  device_has_accessibility=false AND  bluetoothConnected=true AND  device_is_rooted=true OR  mail_has_attachment=false OR  event_type=>user_entered_password_field OR NOT bluetoothConnected=true THEN=" "fold0"
