"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 291239 0.04052786 224 0 0.03563387 199.6875 0 10 10 10 10 1 1 "OR NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION OR  device_owned_by=>COMPANY AND NOT device_type=>LG-P760 OR  mail_has_attachment=true OR  device_OS=>Android4.4 OR NOT user_role=>Employee AND  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"2" 1 0 431356 0.04052786 224 0 0.03745609 210.3125 0 10 10 10 10 2 1.84375 "OR NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION OR  device_owned_by=>COMPANY AND NOT device_type=>LG-P760 OR  mail_has_attachment=true OR  device_OS=>Android4.4 OR NOT user_role=>Employee AND  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"3" 2 0 559693 0.04052786 224 0 0.03768867 211.6875 0 10 10 10 10 3 2.59375 "OR NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION OR  device_owned_by=>COMPANY AND NOT device_type=>LG-P760 OR  mail_has_attachment=true OR  device_OS=>Android4.4 OR NOT user_role=>Employee AND  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"4" 3 0 686287 0.04052786 224 0 0.0377245 212.09375 0 10 10 10 10 4 3.5625 "OR NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION OR  device_owned_by=>COMPANY AND NOT device_type=>LG-P760 OR  mail_has_attachment=true OR  device_OS=>Android4.4 OR NOT user_role=>Employee AND  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"5" 4 0 813096 0.04052786 224 0 0.03772972 212.125 0 10 10 10 10 5 4.5 "OR NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION OR  device_owned_by=>COMPANY AND NOT device_type=>LG-P760 OR  mail_has_attachment=true OR  device_OS=>Android4.4 OR NOT user_role=>Employee AND  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"6" 5 0 935582 0.04081973 232 0 0.03786913 212.78125 0 10 10 10 10 1 5.28125 "OR  device_type=>Motorola Moto G AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA2-PSK-CCMPWPSESS OR NOT wifiConnected=true AND NOT wifiEnabled=true AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND  password_length>6 AND  wifiConnected=false OR  user_role=>Employee OR  device_type=>Sony Xperia T3 THEN=" "fold9"
"7" 6 0 1061626 0.04081973 232 0 0.03788998 212.40625 0 10 10 10 10 2 6.125 "OR  device_type=>Motorola Moto G AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA2-PSK-CCMPWPSESS OR NOT wifiConnected=true AND NOT wifiEnabled=true AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND  password_length>6 AND  wifiConnected=false OR  user_role=>Employee OR  device_type=>Sony Xperia T3 THEN=" "fold9"
"8" 7 0 1173747 0.04096566 230 0 0.03819488 212.8125 0 10 10 10 10 1 5.625 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND NOT device_owned_by=>COMPANY OR  wifiConnected=true OR NOT wifiEnabled=true OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND  password_length>6 OR NOT wifiConnected=false OR  user_role=>Employee AND NOT device_type=>BQ Aquaris E5HD THEN=" "fold9"
"9" 8 0 1309567 0.04140346 229 0 0.03869066 214.25 0 10 10 10 10 1 5.3125 "AND  device_has_antivirus=true OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=true AND  user_role=>Purchases OR  device_has_password=true OR  event_level=>COMPLEX_EVENT OR NOT mail_has_attachment=false OR  wifiEnabled=false THEN=" "fold9"
"10" 9 0 1431175 0.04140346 229 0 0.0388164 214.15625 0 10 10 10 10 2 5.90625 "AND  device_has_antivirus=true OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=true AND  user_role=>Purchases OR  device_has_password=true OR  event_level=>COMPLEX_EVENT OR NOT mail_has_attachment=false OR  wifiEnabled=false THEN=" "fold9"
"11" 10 0 1551569 0.04140346 229 0 0.03903074 212.96875 0 10 10 10 10 3 5.78125 "AND  device_has_antivirus=true OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=true AND  user_role=>Purchases OR  device_has_password=true OR  event_level=>COMPLEX_EVENT OR NOT mail_has_attachment=false OR  wifiEnabled=false THEN=" "fold9"
"12" 11 0 1681613 0.04175788 233 0 0.03918189 213.5625 0 10 10 10 10 1 6.28125 "AND  device_has_antivirus=true OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY AND NOT wifiConnected=true OR NOT wifiEnabled=true AND NOT device_has_accessibility=true OR NOT device_has_password=false AND  device_screen_timeout<=955 AND  user_role=>Employee AND NOT device_type=>Sony Xperia T3 THEN=" "fold9"
"13" 12 0 1798488 0.04175788 233 0 0.03920925 214.4375 0 10 10 10 10 2 6.8125 "AND  device_has_antivirus=true OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY AND NOT wifiConnected=true OR NOT wifiEnabled=true AND NOT device_has_accessibility=true OR NOT device_has_password=false AND  device_screen_timeout<=955 AND  user_role=>Employee AND NOT device_type=>Sony Xperia T3 THEN=" "fold9"
"14" 13 0 1927830 0.04175788 233 0 0.0392099 214.46875 0 10 10 10 10 3 7.65625 "AND  device_has_antivirus=true OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY AND NOT wifiConnected=true OR NOT wifiEnabled=true AND NOT device_has_accessibility=true OR NOT device_has_password=false AND  device_screen_timeout<=955 AND  user_role=>Employee AND NOT device_type=>Sony Xperia T3 THEN=" "fold9"
"15" 14 0 2034042 0.04219568 228 0 0.03940209 215.125 0 10 10 10 10 1 8.0625 "AND NOT device_has_antivirus=true OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION OR NOT device_owned_by=>COMPANY AND NOT wifiEnabled=true AND NOT wifiEnabled=true AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND NOT password_length>6 AND NOT wifiConnected=false OR  user_role=>Employee OR NOT device_type=>BQ Aquaris E5HD THEN=" "fold9"
"16" 15 0 2168553 0.04219568 228 0 0.03943727 215.8125 0 10 10 10 10 2 8.59375 "AND NOT device_has_antivirus=true OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION OR NOT device_owned_by=>COMPANY AND NOT wifiEnabled=true AND NOT wifiEnabled=true AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND NOT password_length>6 AND NOT wifiConnected=false OR  user_role=>Employee OR NOT device_type=>BQ Aquaris E5HD THEN=" "fold9"
"17" 16 0 2282662 0.04255009 228 0 0.03973761 216.3125 0 10 10 10 10 1 8.34375 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT device_type=>LG-P760 OR NOT wifiEnabled=true AND NOT device_has_accessibility=true AND  event_level=>COMPLEX_EVENT OR  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND  wifiEnabled=false THEN=" "fold9"
"18" 17 0 2397842 0.04255009 228 0 0.039821 217.5 0 10 10 10 10 2 8.5625 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT device_type=>LG-P760 OR NOT wifiEnabled=true AND NOT device_has_accessibility=true AND  event_level=>COMPLEX_EVENT OR  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND  wifiEnabled=false THEN=" "fold9"
"19" 18 0 2527278 0.04255009 228 0 0.03988745 218.65625 0 10 10 10 10 3 9.09375 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT device_type=>LG-P760 OR NOT wifiEnabled=true AND NOT device_has_accessibility=true AND  event_level=>COMPLEX_EVENT OR  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND  wifiEnabled=false THEN=" "fold9"
"20" 19 0 2655587 0.04255009 228 0 0.04000537 219.5 0 10 10 10 10 4 9.625 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT device_type=>LG-P760 OR NOT wifiEnabled=true AND NOT device_has_accessibility=true AND  event_level=>COMPLEX_EVENT OR  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND  wifiEnabled=false THEN=" "fold9"
"21" 20 0 2791984 0.04255009 228 0 0.04005423 218.96875 0 10 10 10 10 5 10.21875 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT device_type=>LG-P760 OR NOT wifiEnabled=true AND NOT device_has_accessibility=true AND  event_level=>COMPLEX_EVENT OR  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND  wifiEnabled=false THEN=" "fold9"
"22" 21 0 2916500 0.04255009 228 0 0.04010765 219.96875 0 10 10 10 10 6 10.875 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT device_type=>LG-P760 OR NOT wifiEnabled=true AND NOT device_has_accessibility=true AND  event_level=>COMPLEX_EVENT OR  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND  wifiEnabled=false THEN=" "fold9"
"23" 22 0 3045197 0.04255009 228 0 0.04015 219.59375 0 10 10 10 10 7 10.96875 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT device_type=>LG-P760 OR NOT wifiEnabled=true AND NOT device_has_accessibility=true AND  event_level=>COMPLEX_EVENT OR  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND  wifiEnabled=false THEN=" "fold9"
"24" 23 0 3173333 0.04255009 228 0 0.04020147 219.53125 0 10 10 10 10 8 10.78125 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT device_type=>LG-P760 OR NOT wifiEnabled=true AND NOT device_has_accessibility=true AND  event_level=>COMPLEX_EVENT OR  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND  wifiEnabled=false THEN=" "fold9"
"25" 24 0 3299052 0.04255009 228 0 0.04022948 219.8125 0 10 10 10 10 9 11.5 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT device_type=>LG-P760 OR NOT wifiEnabled=true AND NOT device_has_accessibility=true AND  event_level=>COMPLEX_EVENT OR  event_level=>COMPLEX_EVENT OR  mail_has_attachment=false AND  wifiEnabled=false THEN=" "fold9"
"26" 25 0 3431057 0.04438468 244 0 0.04047183 221.3125 0 10 10 10 10 1 12.0625 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=false AND NOT user_role=>Purchases AND  device_has_password=true OR NOT event_level=>COMPLEX_EVENT AND  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"27" 26 0 3559780 0.04438468 244 0 0.04049203 221.15625 0 10 10 10 10 2 12.96875 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=false AND NOT user_role=>Purchases AND  device_has_password=true OR NOT event_level=>COMPLEX_EVENT AND  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"28" 27 0 3688115 0.04438468 244 0 0.04053177 220.8125 0 10 10 10 10 3 13.5 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=false AND NOT user_role=>Purchases AND  device_has_password=true OR NOT event_level=>COMPLEX_EVENT AND  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"29" 28 0 3806582 0.04438468 244 0 0.04053177 220.8125 0 10 10 10 10 4 14.5 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=false AND NOT user_role=>Purchases AND  device_has_password=true OR NOT event_level=>COMPLEX_EVENT AND  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"30" 29 0 3939998 0.04438468 244 0 0.04054806 220.8125 0 10 10 10 10 5 15.15625 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=false AND NOT user_role=>Purchases AND  device_has_password=true OR NOT event_level=>COMPLEX_EVENT AND  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"31" 30 0 4067066 0.04438468 244 0 0.04064187 222.375 0 10 10 10 10 6 14.9375 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=false AND NOT user_role=>Purchases AND  device_has_password=true OR NOT event_level=>COMPLEX_EVENT AND  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"32" 31 0 4195230 0.04438468 244 0 0.04074611 222.84375 0 10 10 10 10 7 15.4375 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=false AND NOT user_role=>Purchases AND  device_has_password=true OR NOT event_level=>COMPLEX_EVENT AND  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"33" 32 0 4329657 0.04438468 244 0 0.04086208 223.78125 0 10 10 10 10 8 16 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=false AND NOT user_role=>Purchases AND  device_has_password=true OR NOT event_level=>COMPLEX_EVENT AND  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"34" 33 0 4444531 0.04438468 244 0 0.04087902 223.96875 0 10 10 10 10 9 15.46875 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=false AND NOT user_role=>Purchases AND  device_has_password=true OR NOT event_level=>COMPLEX_EVENT AND  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"35" 34 0 4576849 0.04438468 244 0 0.0409813 225.03125 0 10 10 10 10 10 15.9375 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=false AND NOT user_role=>Purchases AND  device_has_password=true OR NOT event_level=>COMPLEX_EVENT AND  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
"36" 35 0 4693014 0.04438468 244 0 0.04098456 225.25 0 10 10 10 10 11 16.8125 "AND NOT device_has_antivirus=true AND NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_owned_by=>COMPANY OR NOT wifiEnabled=true AND  wifiConnected=false AND NOT user_role=>Purchases AND  device_has_password=true OR NOT event_level=>COMPLEX_EVENT AND  mail_has_attachment=false AND NOT wifiEnabled=false THEN=" "fold9"
