"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 276980 20477 2430 0 20136.3125 2406.71875 0 10 10 10 10 1 1 "OR  user_role=>Security AND NOT wifiConnected=true OR  bluetoothConnected=false OR  password_length>7 OR NOT wifiConnected=false AND  password_length<5 OR NOT device_has_password=false AND  event_level=>SIMPLE_EVENT OR NOT device_has_accessibility=false OR  password_length<=5 THEN=" "fold4"
"2" 1 0 407263 20510 2453 0 20442.125 2447.75 0 10 10 10 10 1 1.75 "AND NOT device_screen_timeout<1308 OR  device_screen_timeout<1348 AND  device_is_rooted=false AND  bluetoothConnected=false OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY AND NOT bluetoothConnected=false OR NOT event_level=>COMPLEX_EVENT AND NOT bluetoothConnected=true OR  device_screen_timeout<=1007 AND  mail_has_attachment=true THEN=" "fold4"
"3" 2 0 537567 20531 2450 0 20456 2447.90625 0 10 10 10 10 1 2.53125 "AND NOT event_level=>COMPLEX_EVENT OR  asset_confidential_level=>CONFIDENTIAL OR  device_is_rooted=false OR  bluetoothConnected=false AND  event_type=>CONTEXT_SENSOR_APP AND  bluetoothConnected=true OR NOT event_level=>SIMPLE_EVENT AND  user_role=>International OR NOT password_length>=7 AND NOT mail_has_attachment=true THEN=" "fold4"
"4" 3 0 650761 20531 2450 0 20459.875 2447.96875 0 10 10 10 10 2 3.3125 "AND NOT event_level=>COMPLEX_EVENT OR  asset_confidential_level=>CONFIDENTIAL OR  device_is_rooted=false OR  bluetoothConnected=false AND  event_type=>CONTEXT_SENSOR_APP AND  bluetoothConnected=true OR NOT event_level=>SIMPLE_EVENT AND  user_role=>International OR NOT password_length>=7 AND NOT mail_has_attachment=true THEN=" "fold4"
"5" 4 0 744239 20734 2458 0 20469.96875 2448.1875 0 10 10 10 10 1 4.25 "AND  device_is_rooted=false OR NOT asset_confidential_level=>PUBLIC AND NOT device_type=>Sony Xperia T OR  wifiEncryption=>ESS AND NOT bluetoothConnected=true OR NOT device_screen_timeout<=1172 AND  device_has_password=true OR NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND NOT mail_has_attachment=true THEN=" "fold4"
"6" 5 0 870952 20734 2458 0 20469.96875 2448.1875 0 10 10 10 10 2 5.25 "AND  device_is_rooted=false OR NOT asset_confidential_level=>PUBLIC AND NOT device_type=>Sony Xperia T OR  wifiEncryption=>ESS AND NOT bluetoothConnected=true OR NOT device_screen_timeout<=1172 AND  device_has_password=true OR NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND NOT mail_has_attachment=true THEN=" "fold4"
"7" 6 0 985627 20734 2458 0 20471.34375 2448.1875 0 10 10 10 10 3 6 "AND  device_is_rooted=false OR NOT asset_confidential_level=>PUBLIC AND NOT device_type=>Sony Xperia T OR  wifiEncryption=>ESS AND NOT bluetoothConnected=true OR NOT device_screen_timeout<=1172 AND  device_has_password=true OR NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND NOT mail_has_attachment=true THEN=" "fold4"
"8" 7 0 1110565 20734 2458 0 20471.34375 2448.1875 0 10 10 10 10 4 7 "AND  device_is_rooted=false OR NOT asset_confidential_level=>PUBLIC AND NOT device_type=>Sony Xperia T OR  wifiEncryption=>ESS AND NOT bluetoothConnected=true OR NOT device_screen_timeout<=1172 AND  device_has_password=true OR NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND NOT mail_has_attachment=true THEN=" "fold4"
"9" 8 0 1234799 20734 2458 0 20471.46875 2447.875 0 10 10 10 10 5 7.8125 "AND  device_is_rooted=false OR NOT asset_confidential_level=>PUBLIC AND NOT device_type=>Sony Xperia T OR  wifiEncryption=>ESS AND NOT bluetoothConnected=true OR NOT device_screen_timeout<=1172 AND  device_has_password=true OR NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND NOT mail_has_attachment=true THEN=" "fold4"
"10" 9 0 1351394 20937 2442 0 20495.9375 2447.78125 0 10 10 10 10 1 8.0625 "OR  device_is_rooted=false OR  asset_confidential_level=>PUBLIC AND NOT device_type=>Sony Xperia T OR  wifiEncryption=>ESS AND NOT bluetoothConnected=true AND  device_screen_timeout<=1172 AND NOT device_has_password=true AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  mail_has_attachment=true THEN=" "fold4"
