"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 267291 47967 0 0 56239.3125 74.75 0 10 10 10 10 1 1 "AND NOT device_has_accessibility=true AND NOT device_has_accessibility=true AND  device_has_accessibility=false AND  wifiConnected=true OR NOT mail_has_attachment=false AND  wifiEnabled=false OR  device_screen_timeout>=779 AND  device_type=>Samsung Galaxy Trend Plus OR NOT wifiEnabled=false AND  device_has_password=false THEN=" "fold6"
"2" 1 0 377481 47967 0 0 54011.84375 57.625 0 10 10 10 10 2 1.875 "AND NOT device_has_accessibility=true AND NOT device_has_accessibility=true AND  device_has_accessibility=false AND  wifiConnected=true OR NOT mail_has_attachment=false AND  wifiEnabled=false OR  device_screen_timeout>=779 AND  device_type=>Samsung Galaxy Trend Plus OR NOT wifiEnabled=false AND  device_has_password=false THEN=" "fold6"
"3" 2 0 485452 47967 0 0 51868.65625 43.78125 0 10 10 10 10 3 2.5625 "AND NOT device_has_accessibility=true AND NOT device_has_accessibility=true AND  device_has_accessibility=false AND  wifiConnected=true OR NOT mail_has_attachment=false AND  wifiEnabled=false OR  device_screen_timeout>=779 AND  device_type=>Samsung Galaxy Trend Plus OR NOT wifiEnabled=false AND  device_has_password=false THEN=" "fold6"
"4" 3 0 593358 47967 0 0 50179.5625 28.625 0 10 10 10 10 4 3.09375 "AND NOT device_has_accessibility=true AND NOT device_has_accessibility=true AND  device_has_accessibility=false AND  wifiConnected=true OR NOT mail_has_attachment=false AND  wifiEnabled=false OR  device_screen_timeout>=779 AND  device_type=>Samsung Galaxy Trend Plus OR NOT wifiEnabled=false AND  device_has_password=false THEN=" "fold6"
"5" 4 0 698600 47967 0 0 49342.6875 23.5625 0 10 10 10 10 5 3.78125 "AND NOT device_has_accessibility=true AND NOT device_has_accessibility=true AND  device_has_accessibility=false AND  wifiConnected=true OR NOT mail_has_attachment=false AND  wifiEnabled=false OR  device_screen_timeout>=779 AND  device_type=>Samsung Galaxy Trend Plus OR NOT wifiEnabled=false AND  device_has_password=false THEN=" "fold6"
"6" 5 0 829819 47921 3 0 48329.5625 3.375 0 10 10 10 10 1 3.9375 "AND NOT bluetoothConnected=true OR  wifiConnected=false AND  password_length<7 OR NOT asset_confidential_level=>PUBLIC OR NOT device_type=>LG-L70 AND  asset_confidential_level=>PUBLIC AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND  device_OS=>Android4.2.2 AND  device_has_accessibility=false AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold6"
"7" 6 0 941956 47921 3 0 48098.4375 3.84375 0 10 10 10 10 2 4.34375 "AND NOT bluetoothConnected=true OR  wifiConnected=false AND  password_length<7 OR NOT asset_confidential_level=>PUBLIC OR NOT device_type=>LG-L70 AND  asset_confidential_level=>PUBLIC AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND  device_OS=>Android4.2.2 AND  device_has_accessibility=false AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold6"
"8" 7 0 1048685 47921 3 0 48000.25 1.875 0 10 10 10 10 3 4.6875 "AND NOT bluetoothConnected=true OR  wifiConnected=false AND  password_length<7 OR NOT asset_confidential_level=>PUBLIC OR NOT device_type=>LG-L70 AND  asset_confidential_level=>PUBLIC AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND  device_OS=>Android4.2.2 AND  device_has_accessibility=false AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold6"
"9" 8 0 1155071 47921 3 0 47982.09375 1.71875 0 10 10 10 10 4 5.21875 "AND NOT bluetoothConnected=true OR  wifiConnected=false AND  password_length<7 OR NOT asset_confidential_level=>PUBLIC OR NOT device_type=>LG-L70 AND  asset_confidential_level=>PUBLIC AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS AND  device_OS=>Android4.2.2 AND  device_has_accessibility=false AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold6"
"10" 9 0 1272105 47891 4 0 47964.96875 1.8125 0 10 10 10 10 1 5.53125 "AND  device_OS=>Android4.1.2 AND  event_type=>SECURITY_PROPERTY_CHANGED AND NOT event_type=>USER_BEHAVIOR AND NOT event_level=>SIMPLE_EVENT AND NOT event_level=>SIMPLE_EVENT OR NOT device_has_password=true OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR NOT asset_confidential_level=>PUBLIC OR  password_length<=6 OR  device_has_password=true THEN=" "fold6"
"11" 10 0 1381950 47891 4 0 47962.1875 1.8125 0 10 10 10 10 2 6.375 "AND  device_OS=>Android4.1.2 AND  event_type=>SECURITY_PROPERTY_CHANGED AND NOT event_type=>USER_BEHAVIOR AND NOT event_level=>SIMPLE_EVENT AND NOT event_level=>SIMPLE_EVENT OR NOT device_has_password=true OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR NOT asset_confidential_level=>PUBLIC OR  password_length<=6 OR  device_has_password=true THEN=" "fold6"
"12" 11 0 1491279 47891 4 0 47961.71875 1.8125 0 10 10 10 10 3 7.3125 "AND  device_OS=>Android4.1.2 AND  event_type=>SECURITY_PROPERTY_CHANGED AND NOT event_type=>USER_BEHAVIOR AND NOT event_level=>SIMPLE_EVENT AND NOT event_level=>SIMPLE_EVENT OR NOT device_has_password=true OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR NOT asset_confidential_level=>PUBLIC OR  password_length<=6 OR  device_has_password=true THEN=" "fold6"
