"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 264081 47966 0 0 60219.75 135.46875 0 10 10 10 10 1 1 "AND NOT device_owned_by=>COMPANY AND NOT device_has_password=true OR NOT event_level=>COMPLEX_EVENT AND  bluetoothConnected=false AND NOT device_owned_by=>USER AND  password_length<=7 AND  mail_has_attachment=false AND NOT device_owned_by=>COMPANY AND  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR  device_OS=>Android4.4 THEN=" "fold4"
"2" 1 0 376773 47961 1 0 56072.28125 86.90625 0 10 10 10 10 1 1.71875 "OR NOT event_type=>user_entered_password_field AND  device_has_password=false AND  device_OS=>Android5.1 AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND  bluetoothConnected=false AND  user_role=>Administration AND  event_type=>SECURITY_PROPERTY_CHANGED OR  device_has_antivirus=true AND NOT asset_confidential_level=>CONFIDENTIAL THEN=" "fold4"
"3" 2 0 481347 47961 1 0 52924.59375 62.21875 0 10 10 10 10 2 2.1875 "OR NOT event_type=>user_entered_password_field AND  device_has_password=false AND  device_OS=>Android5.1 AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND  bluetoothConnected=false AND  user_role=>Administration AND  event_type=>SECURITY_PROPERTY_CHANGED OR  device_has_antivirus=true AND NOT asset_confidential_level=>CONFIDENTIAL THEN=" "fold4"
"4" 3 0 592576 47961 1 0 51287.09375 41.15625 0 10 10 10 10 3 2.90625 "OR NOT event_type=>user_entered_password_field AND  device_has_password=false AND  device_OS=>Android5.1 AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND  bluetoothConnected=false AND  user_role=>Administration AND  event_type=>SECURITY_PROPERTY_CHANGED OR  device_has_antivirus=true AND NOT asset_confidential_level=>CONFIDENTIAL THEN=" "fold4"
"5" 4 0 710974 47961 1 0 49949.6875 30 0 10 10 10 10 4 3.4375 "OR NOT event_type=>user_entered_password_field AND  device_has_password=false AND  device_OS=>Android5.1 AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND  bluetoothConnected=false AND  user_role=>Administration AND  event_type=>SECURITY_PROPERTY_CHANGED OR  device_has_antivirus=true AND NOT asset_confidential_level=>CONFIDENTIAL THEN=" "fold4"
"6" 5 0 819762 47961 1 0 49250.78125 12.0625 0 10 10 10 10 5 3.90625 "OR NOT event_type=>user_entered_password_field AND  device_has_password=false AND  device_OS=>Android5.1 AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND  bluetoothConnected=false AND  user_role=>Administration AND  event_type=>SECURITY_PROPERTY_CHANGED OR  device_has_antivirus=true AND NOT asset_confidential_level=>CONFIDENTIAL THEN=" "fold4"
"7" 6 0 919360 46969 265 0 48595.65625 12.40625 0 10 10 10 10 1 4.28125 "AND  device_has_antivirus=false OR NOT device_has_antivirus=false AND NOT device_is_rooted=false OR NOT device_has_antivirus=true OR  device_screen_timeout>=1140 AND NOT password_length>=7 OR NOT device_has_antivirus=false AND  event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_has_antivirus=true AND  asset_confidential_level=>CONFIDENTIAL THEN=" "fold4"
"8" 7 0 1018719 46969 265 0 48334.78125 11.78125 0 10 10 10 10 2 5.03125 "AND  device_has_antivirus=false OR NOT device_has_antivirus=false AND NOT device_is_rooted=false OR NOT device_has_antivirus=true OR  device_screen_timeout>=1140 AND NOT password_length>=7 OR NOT device_has_antivirus=false AND  event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_has_antivirus=true AND  asset_confidential_level=>CONFIDENTIAL THEN=" "fold4"
"9" 8 0 1146779 46969 265 0 47981.875 14.90625 0 10 10 10 10 3 5.3125 "AND  device_has_antivirus=false OR NOT device_has_antivirus=false AND NOT device_is_rooted=false OR NOT device_has_antivirus=true OR  device_screen_timeout>=1140 AND NOT password_length>=7 OR NOT device_has_antivirus=false AND  event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_has_antivirus=true AND  asset_confidential_level=>CONFIDENTIAL THEN=" "fold4"
"10" 9 0 1253432 46969 265 0 47947.0625 13.46875 0 10 10 10 10 4 5.75 "AND  device_has_antivirus=false OR NOT device_has_antivirus=false AND NOT device_is_rooted=false OR NOT device_has_antivirus=true OR  device_screen_timeout>=1140 AND NOT password_length>=7 OR NOT device_has_antivirus=false AND  event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_has_antivirus=true AND  asset_confidential_level=>CONFIDENTIAL THEN=" "fold4"
"11" 10 0 1365317 46969 265 0 47947.0625 13.46875 0 10 10 10 10 5 6.75 "AND  device_has_antivirus=false OR NOT device_has_antivirus=false AND NOT device_is_rooted=false OR NOT device_has_antivirus=true OR  device_screen_timeout>=1140 AND NOT password_length>=7 OR NOT device_has_antivirus=false AND  event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_has_antivirus=true AND  asset_confidential_level=>CONFIDENTIAL THEN=" "fold4"
"12" 11 0 1475045 46969 265 0 47936.59375 14.25 0 10 10 10 10 6 7.6875 "AND  device_has_antivirus=false OR NOT device_has_antivirus=false AND NOT device_is_rooted=false OR NOT device_has_antivirus=true OR  device_screen_timeout>=1140 AND NOT password_length>=7 OR NOT device_has_antivirus=false AND  event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_has_antivirus=true AND  asset_confidential_level=>CONFIDENTIAL THEN=" "fold4"
"13" 12 0 1577034 46969 265 0 47926.875 14.125 0 10 10 10 10 7 8.21875 "AND  device_has_antivirus=false OR NOT device_has_antivirus=false AND NOT device_is_rooted=false OR NOT device_has_antivirus=true OR  device_screen_timeout>=1140 AND NOT password_length>=7 OR NOT device_has_antivirus=false AND  event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_has_antivirus=true AND  asset_confidential_level=>CONFIDENTIAL THEN=" "fold4"
