"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 219810 "19271.00000000" "4612.00000000" ".00000000" "43648.46875000" "2590.71875000" ".00000000" 4 "4.03125000" 15 "15.00000000" 1 "1.00000000" "OR NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL AND  device_screen_timeout<303 THEN=GRANTED|OR NOT mail_has_attachment=false AND NOT asset_confidential_level=>CONFIDENTIAL AND  device_screen_timeout<303 THEN=GRANTED|AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR NOT device_has_password=true AND  device_screen_timeout<303 THEN=GRANTED|OR  wifiEnabled=true OR NOT device_has_password=true AND  device_screen_timeout<303 THEN=GRANTED|" "fold1"
"2" 1 0 310268 "19271.00000000" "4612.00000000" ".00000000" "35489.12500000" "3165.81250000" ".00000000" 4 "4.06250000" 15 "15.00000000" 2 "1.71875000" "OR NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL AND  device_screen_timeout<303 THEN=GRANTED|OR NOT mail_has_attachment=false AND NOT asset_confidential_level=>CONFIDENTIAL AND  device_screen_timeout<303 THEN=GRANTED|AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR NOT device_has_password=true AND  device_screen_timeout<303 THEN=GRANTED|OR  wifiEnabled=true OR NOT device_has_password=true AND  device_screen_timeout<303 THEN=GRANTED|" "fold1"
"3" 2 0 399999 "19256.00000000" "4606.00000000" ".00000000" "27684.62500000" "3784.40625000" ".00000000" 4 "4.15625000" 15 "15.25000000" 1 "2.15625000" "AND NOT device_OS=>Android4.1.2 OR NOT device_type=>BQ Aquaris E4.5 OR NOT device_has_password=false THEN=GRANTED|AND NOT event_type=>ACTION_REMOTE_FILE_ACCESS OR NOT device_type=>BQ Aquaris E4.5 OR NOT device_has_password=false THEN=GRANTED|AND NOT wifiEnabled=true AND NOT event_level=>COMPLEX_EVENT OR NOT device_has_password=false THEN=GRANTED|AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND NOT event_level=>COMPLEX_EVENT OR NOT device_has_password=false THEN=GRANTED|" "fold1"
"4" 3 0 475406 "18146.00000000" "4599.00000000" ".00000000" "24859.56250000" "4067.31250000" ".00000000" 4 "4.25000000" 13 "15.37500000" 1 "2.50000000" "AND NOT user_role=>Development OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|AND NOT device_has_accessibility=false OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|OR  device_OS=>Android4.3 OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|" "fold1"
"5" 4 0 552329 "18146.00000000" "4599.00000000" ".00000000" "22296.65625000" "4310.28125000" ".00000000" 4 "4.40625000" 13 "15.31250000" 2 "2.84375000" "AND NOT user_role=>Development OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|AND NOT device_has_accessibility=false OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|OR  device_OS=>Android4.3 OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|" "fold1"
"6" 5 0 621262 "18146.00000000" "4599.00000000" ".00000000" "21156.81250000" "4443.31250000" ".00000000" 4 "4.46875000" 13 "15.25000000" 3 "3.15625000" "AND NOT user_role=>Development OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|AND NOT device_has_accessibility=false OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|OR  device_OS=>Android4.3 OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|" "fold1"
"7" 6 0 690765 "18146.00000000" "4599.00000000" ".00000000" "20958.53125000" "4443.12500000" ".00000000" 4 "4.43750000" 13 "15.06250000" 4 "3.84375000" "AND NOT user_role=>Development OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|AND NOT device_has_accessibility=false OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|OR  device_OS=>Android4.3 OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|" "fold1"
"8" 7 0 779280 "18146.00000000" "4599.00000000" ".00000000" "20810.78125000" "4473.84375000" ".00000000" 4 "4.46875000" 13 "15.25000000" 5 "4.62500000" "AND NOT user_role=>Development OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|AND NOT device_has_accessibility=false OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|OR  device_OS=>Android4.3 OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|" "fold1"
"9" 8 0 881283 "18146.00000000" "4599.00000000" ".00000000" "20580.87500000" "4488.18750000" ".00000000" 4 "4.53125000" 13 "15.18750000" 6 "4.81250000" "AND NOT user_role=>Development OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|AND NOT device_has_accessibility=false OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|OR  device_OS=>Android4.3 OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|" "fold1"
"10" 9 0 960489 "18146.00000000" "4599.00000000" ".00000000" "20286.09375000" "4501.40625000" ".00000000" 4 "4.46875000" 13 "14.87500000" 7 "5.31250000" "AND NOT user_role=>Development OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|AND NOT device_has_accessibility=false OR NOT device_screen_timeout<=1465 AND  device_is_rooted=false THEN=GRANTED|OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|OR  device_OS=>Android4.3 OR  event_level=>COMPLEX_EVENT AND  device_is_rooted=false THEN=GRANTED|" "fold1"
