"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"48" 47 0 4318831 "17249.00000000" "4636.00000000" ".00000000" "18104.56250000" "4641.25000000" ".00000000" 4 "4.06250000" 11 "12.68750000" 28 "20.31250000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"49" 48 0 4405201 "17249.00000000" "4636.00000000" ".00000000" "18087.59375000" "4645.12500000" ".00000000" 4 "4.09375000" 11 "12.68750000" 29 "21.00000000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"50" 49 0 4489920 "17249.00000000" "4636.00000000" ".00000000" "18087.59375000" "4645.12500000" ".00000000" 4 "4.09375000" 11 "12.68750000" 30 "22.00000000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"51" 50 0 4594736 "17249.00000000" "4636.00000000" ".00000000" "18058.28125000" "4645.09375000" ".00000000" 4 "4.09375000" 11 "12.62500000" 31 "22.03125000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"52" 51 0 4662859 "17249.00000000" "4636.00000000" ".00000000" "18035.18750000" "4644.21875000" ".00000000" 4 "4.09375000" 11 "12.56250000" 32 "21.75000000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"53" 52 0 4757108 "17249.00000000" "4636.00000000" ".00000000" "18001.78125000" "4644.09375000" ".00000000" 4 "4.09375000" 11 "12.50000000" 33 "22.12500000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"54" 53 0 4852741 "17249.00000000" "4636.00000000" ".00000000" "17982.65625000" "4647.15625000" ".00000000" 4 "4.12500000" 11 "12.50000000" 34 "21.68750000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"55" 54 0 4961379 "17249.00000000" "4636.00000000" ".00000000" "17981.37500000" "4647.31250000" ".00000000" 4 "4.12500000" 11 "12.50000000" 35 "21.87500000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"56" 55 0 5026917 "17249.00000000" "4636.00000000" ".00000000" "17977.40625000" "4650.06250000" ".00000000" 4 "4.15625000" 11 "12.50000000" 36 "21.90625000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"57" 56 0 5114274 "17249.00000000" "4636.00000000" ".00000000" "17977.00000000" "4650.00000000" ".00000000" 4 "4.15625000" 11 "12.50000000" 37 "21.75000000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"58" 57 0 5194756 "17249.00000000" "4636.00000000" ".00000000" "17976.59375000" "4649.93750000" ".00000000" 4 "4.15625000" 11 "12.50000000" 38 "21.53125000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"59" 58 0 5299403 "17249.00000000" "4636.00000000" ".00000000" "17969.65625000" "4646.46875000" ".00000000" 4 "4.15625000" 11 "12.43750000" 39 "22.50000000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"60" 59 0 5387043 "17249.00000000" "4636.00000000" ".00000000" "17969.65625000" "4646.46875000" ".00000000" 4 "4.15625000" 11 "12.43750000" 40 "23.50000000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"61" 60 0 5486646 "17249.00000000" "4636.00000000" ".00000000" "17969.65625000" "4646.46875000" ".00000000" 4 "4.15625000" 11 "12.43750000" 41 "24.50000000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"62" 61 0 5566316 "17249.00000000" "4636.00000000" ".00000000" "17940.50000000" "4643.53125000" ".00000000" 4 "4.15625000" 11 "12.31250000" 42 "25.12500000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"63" 62 0 5636721 "17249.00000000" "4636.00000000" ".00000000" "17883.37500000" "4653.31250000" ".00000000" 4 "4.25000000" 11 "12.25000000" 43 "24.68750000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"64" 63 0 5728407 "17249.00000000" "4636.00000000" ".00000000" "17852.12500000" "4653.31250000" ".00000000" 4 "4.25000000" 11 "12.18750000" 44 "24.84375000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"65" 64 0 5800362 "17249.00000000" "4636.00000000" ".00000000" "17808.18750000" "4657.28125000" ".00000000" 4 "4.28125000" 11 "12.12500000" 45 "24.03125000" "OR NOT password_length>6 OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  user_role=>Security AND  mail_has_attachment=false THEN=GRANTED|OR  device_has_antivirus=true OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|OR NOT wifiConnected=false AND  mail_has_attachment=false THEN=GRANTED|" "fold5"
"66" 65 0 5883370 "17243.00000000" "4636.00000000" ".00000000" "17745.50000000" "4657.28125000" ".00000000" 4 "4.28125000" 11 "12.00000000" 1 "22.87500000" "OR NOT wifiConnected=false AND  wifiEnabled=false OR  device_is_rooted=false THEN=GRANTED|AND  wifiEnabled=false OR  device_is_rooted=false THEN=GRANTED|OR NOT device_screen_timeout>=1380 AND  device_type=>Samsung Galaxy S3 OR  device_is_rooted=false THEN=GRANTED|AND  device_type=>Samsung Galaxy S3 OR  device_is_rooted=false THEN=GRANTED|" "fold5"
"67" 66 0 5958436 "17243.00000000" "4636.00000000" ".00000000" "17722.28125000" "4662.15625000" ".00000000" 4 "4.31250000" 11 "12.00000000" 2 "22.75000000" "OR NOT wifiConnected=false AND  wifiEnabled=false OR  device_is_rooted=false THEN=GRANTED|AND  wifiEnabled=false OR  device_is_rooted=false THEN=GRANTED|OR NOT device_screen_timeout>=1380 AND  device_type=>Samsung Galaxy S3 OR  device_is_rooted=false THEN=GRANTED|AND  device_type=>Samsung Galaxy S3 OR  device_is_rooted=false THEN=GRANTED|" "fold5"
"68" 67 0 6035535 "17243.00000000" "4636.00000000" ".00000000" "17722.28125000" "4662.15625000" ".00000000" 4 "4.31250000" 11 "12.00000000" 3 "23.75000000" "OR NOT wifiConnected=false AND  wifiEnabled=false OR  device_is_rooted=false THEN=GRANTED|AND  wifiEnabled=false OR  device_is_rooted=false THEN=GRANTED|OR NOT device_screen_timeout>=1380 AND  device_type=>Samsung Galaxy S3 OR  device_is_rooted=false THEN=GRANTED|AND  device_type=>Samsung Galaxy S3 OR  device_is_rooted=false THEN=GRANTED|" "fold5"
"69" 68 0 6118960 "17243.00000000" "4636.00000000" ".00000000" "17637.84375000" "4661.12500000" ".00000000" 4 "4.31250000" 11 "11.81250000" 4 "20.68750000" "OR NOT wifiConnected=false AND  wifiEnabled=false OR  device_is_rooted=false THEN=GRANTED|AND  wifiEnabled=false OR  device_is_rooted=false THEN=GRANTED|OR NOT device_screen_timeout>=1380 AND  device_type=>Samsung Galaxy S3 OR  device_is_rooted=false THEN=GRANTED|AND  device_type=>Samsung Galaxy S3 OR  device_is_rooted=false THEN=GRANTED|" "fold5"
"70" 69 0 6213098 "17243.00000000" "4636.00000000" ".00000000" "17577.71875000" "4657.87500000" ".00000000" 4 "4.31250000" 11 "11.62500000" 5 "16.43750000" "OR NOT wifiConnected=false AND  wifiEnabled=false OR  device_is_rooted=false THEN=GRANTED|AND  wifiEnabled=false OR  device_is_rooted=false THEN=GRANTED|OR NOT device_screen_timeout>=1380 AND  device_type=>Samsung Galaxy S3 OR  device_is_rooted=false THEN=GRANTED|AND  device_type=>Samsung Galaxy S3 OR  device_is_rooted=false THEN=GRANTED|" "fold5"
"71" 70 0 6309657 "17243.00000000" "4636.00000000" ".00000000" "17557.03125000" "4662.50000000" ".00000000" 4 "4.34375000" 11 "11.62500000" 6 "15.93750000" "OR NOT wifiConnected=false AND  wifiEnabled=false OR  device_is_rooted=false THEN=GRANTED|AND  wifiEnabled=false OR  device_is_rooted=false THEN=GRANTED|OR NOT device_screen_timeout>=1380 AND  device_type=>Samsung Galaxy S3 OR  device_is_rooted=false THEN=GRANTED|AND  device_type=>Samsung Galaxy S3 OR  device_is_rooted=false THEN=GRANTED|" "fold5"
"72" 71 0 6390660 "17232.00000000" "4625.00000000" ".00000000" "17495.40625000" "4667.46875000" ".00000000" 4 "4.37500000" 11 "11.56250000" 1 "14.56250000" "AND  wifiConnected=false OR NOT wifiEnabled=false AND  device_is_rooted=false THEN=GRANTED|OR NOT wifiEnabled=false AND  device_is_rooted=false THEN=GRANTED|OR NOT device_screen_timeout>=1380 OR  device_type=>Samsung Galaxy S3 AND  device_is_rooted=false THEN=GRANTED|OR  device_type=>Samsung Galaxy S3 AND  device_is_rooted=false THEN=GRANTED|" "fold5"
"73" 72 0 6483413 "17232.00000000" "4625.00000000" ".00000000" "17440.59375000" "4672.75000000" ".00000000" 4 "4.34375000" 11 "11.56250000" 2 "14.25000000" "AND  wifiConnected=false OR NOT wifiEnabled=false AND  device_is_rooted=false THEN=GRANTED|OR NOT wifiEnabled=false AND  device_is_rooted=false THEN=GRANTED|OR NOT device_screen_timeout>=1380 OR  device_type=>Samsung Galaxy S3 AND  device_is_rooted=false THEN=GRANTED|OR  device_type=>Samsung Galaxy S3 AND  device_is_rooted=false THEN=GRANTED|" "fold5"
"74" 73 0 6594184 "17232.00000000" "4625.00000000" ".00000000" "17432.21875000" "4672.18750000" ".00000000" 4 "4.31250000" 11 "11.56250000" 3 "14.90625000" "AND  wifiConnected=false OR NOT wifiEnabled=false AND  device_is_rooted=false THEN=GRANTED|OR NOT wifiEnabled=false AND  device_is_rooted=false THEN=GRANTED|OR NOT device_screen_timeout>=1380 OR  device_type=>Samsung Galaxy S3 AND  device_is_rooted=false THEN=GRANTED|OR  device_type=>Samsung Galaxy S3 AND  device_is_rooted=false THEN=GRANTED|" "fold5"
"75" 74 0 6659385 "17232.00000000" "4625.00000000" ".00000000" "17432.21875000" "4672.18750000" ".00000000" 4 "4.31250000" 11 "11.56250000" 4 "15.90625000" "AND  wifiConnected=false OR NOT wifiEnabled=false AND  device_is_rooted=false THEN=GRANTED|OR NOT wifiEnabled=false AND  device_is_rooted=false THEN=GRANTED|OR NOT device_screen_timeout>=1380 OR  device_type=>Samsung Galaxy S3 AND  device_is_rooted=false THEN=GRANTED|OR  device_type=>Samsung Galaxy S3 AND  device_is_rooted=false THEN=GRANTED|" "fold5"
"76" 75 0 6753565 "17232.00000000" "4625.00000000" ".00000000" "17426.68750000" "4670.81250000" ".00000000" 4 "4.28125000" 11 "11.56250000" 5 "16.21875000" "AND  wifiConnected=false OR NOT wifiEnabled=false AND  device_is_rooted=false THEN=GRANTED|OR NOT wifiEnabled=false AND  device_is_rooted=false THEN=GRANTED|OR NOT device_screen_timeout>=1380 OR  device_type=>Samsung Galaxy S3 AND  device_is_rooted=false THEN=GRANTED|OR  device_type=>Samsung Galaxy S3 AND  device_is_rooted=false THEN=GRANTED|" "fold5"
"77" 76 0 6830417 "17213.00000000" "4638.00000000" ".00000000" "17394.65625000" "4667.96875000" ".00000000" 4 "4.25000000" 11 "11.50000000" 1 "14.62500000" "OR  wifiConnected=false OR NOT wifiEnabled=false AND  device_is_rooted=false THEN=GRANTED|OR NOT wifiEnabled=false AND  device_is_rooted=false THEN=GRANTED|OR  device_screen_timeout>=1090 AND NOT device_type=>Samsung Galaxy S3 AND  device_is_rooted=false THEN=GRANTED|AND NOT device_type=>Samsung Galaxy S3 AND  device_is_rooted=false THEN=GRANTED|" "fold5"
"78" 77 0 6903933 "17199.00000000" "4641.00000000" ".00000000" "17382.75000000" "4669.00000000" ".00000000" 4 "4.25000000" 11 "11.50000000" 1 "14.81250000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"79" 78 0 6999090 "17199.00000000" "4641.00000000" ".00000000" "17374.56250000" "4670.15625000" ".00000000" 4 "4.25000000" 11 "11.50000000" 2 "15.71875000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"80" 79 0 7081310 "17199.00000000" "4641.00000000" ".00000000" "17374.56250000" "4670.15625000" ".00000000" 4 "4.25000000" 11 "11.50000000" 3 "16.71875000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"81" 80 0 7178433 "17199.00000000" "4641.00000000" ".00000000" "17374.56250000" "4670.15625000" ".00000000" 4 "4.25000000" 11 "11.50000000" 4 "17.71875000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"82" 81 0 7244468 "17199.00000000" "4641.00000000" ".00000000" "17373.00000000" "4676.15625000" ".00000000" 4 "4.28125000" 11 "11.56250000" 5 "18.43750000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"83" 82 0 7315072 "17199.00000000" "4641.00000000" ".00000000" "17363.46875000" "4671.12500000" ".00000000" 4 "4.25000000" 11 "11.50000000" 6 "18.87500000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"84" 83 0 7406103 "17199.00000000" "4641.00000000" ".00000000" "17356.18750000" "4671.81250000" ".00000000" 4 "4.25000000" 11 "11.50000000" 7 "19.40625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"85" 84 0 7477927 "17199.00000000" "4641.00000000" ".00000000" "17346.93750000" "4667.21875000" ".00000000" 4 "4.21875000" 11 "11.43750000" 8 "19.96875000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"86" 85 0 7572999 "17199.00000000" "4641.00000000" ".00000000" "17330.78125000" "4657.25000000" ".00000000" 4 "4.15625000" 11 "11.31250000" 9 "18.87500000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"87" 86 0 7677477 "17199.00000000" "4641.00000000" ".00000000" "17312.75000000" "4653.34375000" ".00000000" 4 "4.12500000" 11 "11.25000000" 10 "18.75000000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"88" 87 0 7764111 "17199.00000000" "4641.00000000" ".00000000" "17312.75000000" "4653.34375000" ".00000000" 4 "4.12500000" 11 "11.25000000" 11 "19.75000000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"89" 88 0 7857751 "17199.00000000" "4641.00000000" ".00000000" "17308.40625000" "4648.31250000" ".00000000" 4 "4.09375000" 11 "11.18750000" 12 "19.25000000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"90" 89 0 7932448 "17199.00000000" "4641.00000000" ".00000000" "17308.40625000" "4648.31250000" ".00000000" 4 "4.09375000" 11 "11.18750000" 13 "20.25000000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"91" 90 0 8005580 "17199.00000000" "4641.00000000" ".00000000" "17300.37500000" "4643.43750000" ".00000000" 4 "4.06250000" 11 "11.12500000" 14 "20.50000000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"92" 91 0 8069298 "17199.00000000" "4641.00000000" ".00000000" "17293.90625000" "4638.78125000" ".00000000" 4 "4.03125000" 11 "11.06250000" 15 "21.40625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"93" 92 0 8161941 "17199.00000000" "4641.00000000" ".00000000" "17283.06250000" "4634.31250000" ".00000000" 4 "4.00000000" 11 "11.00000000" 16 "21.18750000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"94" 93 0 8241104 "17199.00000000" "4641.00000000" ".00000000" "17283.06250000" "4634.31250000" ".00000000" 4 "4.00000000" 11 "11.00000000" 17 "22.18750000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"95" 94 0 8320117 "17199.00000000" "4641.00000000" ".00000000" "17283.06250000" "4634.31250000" ".00000000" 4 "4.00000000" 11 "11.00000000" 18 "23.18750000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"96" 95 0 8419596 "17199.00000000" "4641.00000000" ".00000000" "17283.06250000" "4634.31250000" ".00000000" 4 "4.00000000" 11 "11.00000000" 19 "24.18750000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"97" 96 0 8504882 "17199.00000000" "4641.00000000" ".00000000" "17276.03125000" "4634.81250000" ".00000000" 4 "4.00000000" 11 "11.00000000" 20 "24.34375000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"98" 97 0 8577247 "17199.00000000" "4641.00000000" ".00000000" "17276.03125000" "4634.81250000" ".00000000" 4 "4.00000000" 11 "11.00000000" 21 "25.34375000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"99" 98 0 8659751 "17199.00000000" "4641.00000000" ".00000000" "17276.03125000" "4634.81250000" ".00000000" 4 "4.00000000" 11 "11.00000000" 22 "26.34375000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
