"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 213874 "25687.00000000" "4058.00000000" ".00000000" "48074.75000000" "2227.06250000" ".00000000" 4 "4.00000000" 15 "14.93750000" 1 "1.00000000" "AND  device_has_accessibility=true OR NOT device_has_accessibility=true OR NOT mail_has_attachment=false THEN=GRANTED|AND NOT device_has_antivirus=true OR NOT device_has_accessibility=true OR NOT mail_has_attachment=false THEN=GRANTED|AND  device_has_password=false AND NOT password_length>6 OR NOT mail_has_attachment=false THEN=STRONGDENY|AND  device_owned_by=>COMPANY AND NOT password_length>6 OR NOT mail_has_attachment=false THEN=GRANTED|" "fold3"
"2" 1 0 302435 "25181.00000000" "3940.00000000" ".00000000" "39426.68750000" "2916.84375000" ".00000000" 4 "4.00000000" 15 "14.87500000" 1 "1.59375000" "OR NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPWPSESS AND NOT device_owned_by=>USER AND  wifiEncryption=>WPA-PSK-TKIP+CCMPESS THEN=GRANTED|OR  event_level=>SIMPLE_EVENT AND NOT device_owned_by=>USER AND  wifiEncryption=>WPA-PSK-TKIP+CCMPESS THEN=GRANTED|OR NOT device_has_password=false AND NOT user_role=>Consultancy AND  wifiEncryption=>WPA-PSK-TKIP+CCMPESS THEN=GRANTED|OR  user_role=>Purchases AND NOT user_role=>Consultancy AND  wifiEncryption=>WPA-PSK-TKIP+CCMPESS THEN=STRONGDENY|" "fold3"
"3" 2 0 382596 "25181.00000000" "3940.00000000" ".00000000" "37378.25000000" "3033.68750000" ".00000000" 4 "4.12500000" 15 "14.93750000" 2 "2.18750000" "OR NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPWPSESS AND NOT device_owned_by=>USER AND  wifiEncryption=>WPA-PSK-TKIP+CCMPESS THEN=GRANTED|OR  event_level=>SIMPLE_EVENT AND NOT device_owned_by=>USER AND  wifiEncryption=>WPA-PSK-TKIP+CCMPESS THEN=GRANTED|OR NOT device_has_password=false AND NOT user_role=>Consultancy AND  wifiEncryption=>WPA-PSK-TKIP+CCMPESS THEN=GRANTED|OR  user_role=>Purchases AND NOT user_role=>Consultancy AND  wifiEncryption=>WPA-PSK-TKIP+CCMPESS THEN=STRONGDENY|" "fold3"
"4" 3 0 480256 "22018.00000000" "4639.00000000" ".00000000" "34588.75000000" "3189.53125000" ".00000000" 5 "4.15625000" 17 "14.93750000" 1 "2.59375000" "OR NOT asset_confidential_level=>PUBLIC OR NOT device_has_antivirus=true AND NOT event_level=>COMPLEX_EVENT THEN=GRANTED|AND NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS OR NOT device_has_antivirus=true AND NOT event_level=>COMPLEX_EVENT THEN=GRANTED|OR  device_owned_by=>COMPANY AND NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS OR NOT device_has_antivirus=true AND NOT event_level=>COMPLEX_EVENT THEN=GRANTED|AND  asset_confidential_level=>PUBLIC AND  bluetoothConnected=false AND NOT event_level=>COMPLEX_EVENT THEN=GRANTED|OR NOT password_length<7 AND  bluetoothConnected=false AND NOT event_level=>COMPLEX_EVENT THEN=STRONGDENY|" "fold3"
"5" 4 0 578733 "22018.00000000" "4639.00000000" ".00000000" "33302.81250000" "3288.56250000" ".00000000" 5 "4.21875000" 17 "15.12500000" 2 "3.31250000" "OR NOT asset_confidential_level=>PUBLIC OR NOT device_has_antivirus=true AND NOT event_level=>COMPLEX_EVENT THEN=GRANTED|AND NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS OR NOT device_has_antivirus=true AND NOT event_level=>COMPLEX_EVENT THEN=GRANTED|OR  device_owned_by=>COMPANY AND NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS OR NOT device_has_antivirus=true AND NOT event_level=>COMPLEX_EVENT THEN=GRANTED|AND  asset_confidential_level=>PUBLIC AND  bluetoothConnected=false AND NOT event_level=>COMPLEX_EVENT THEN=GRANTED|OR NOT password_length<7 AND  bluetoothConnected=false AND NOT event_level=>COMPLEX_EVENT THEN=STRONGDENY|" "fold3"
"6" 5 0 697477 "19315.00000000" "4632.00000000" ".00000000" "30736.40625000" "3510.65625000" ".00000000" 4 "4.25000000" 15 "15.25000000" 1 "3.53125000" "AND  bluetoothConnected=false AND NOT device_has_antivirus=true OR NOT mail_has_attachment=true THEN=GRANTED|OR  device_has_password=false AND NOT device_has_antivirus=true OR NOT mail_has_attachment=true THEN=GRANTED|AND  event_level=>COMPLEX_EVENT OR NOT device_type=>Nexus 5 OR NOT mail_has_attachment=true THEN=GRANTED|AND  user_role=>Consultancy OR NOT device_type=>Nexus 5 OR NOT mail_has_attachment=true THEN=GRANTED|" "fold3"
"7" 6 0 774909 "19229.00000000" "4633.00000000" ".00000000" "25978.03125000" "4021.28125000" ".00000000" 4 "4.46875000" 15 "15.81250000" 1 "2.90625000" "OR NOT device_has_antivirus=false AND NOT device_type=>Samsung Galaxy S4 GT-I9506 OR  user_role=>Security THEN=GRANTED|OR NOT device_OS=>Android4.4 AND NOT device_type=>Samsung Galaxy S4 GT-I9506 OR  user_role=>Security THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT device_type=>Samsung Galaxy S4 mini GT-I919 OR  user_role=>Security THEN=GRANTED|AND  device_OS=>Android4.1.1 OR NOT device_type=>Samsung Galaxy S4 mini GT-I919 OR  user_role=>Security THEN=GRANTED|" "fold3"
"8" 7 0 851309 "18296.00000000" "4631.00000000" ".00000000" "23747.12500000" "4224.21875000" ".00000000" 4 "4.50000000" 13 "15.81250000" 1 "2.84375000" "AND  bluetoothConnected=false AND  device_has_antivirus=true OR NOT mail_has_attachment=true THEN=GRANTED|AND  device_has_antivirus=true OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT event_level=>COMPLEX_EVENT AND NOT device_type=>Nexus 5 OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT user_role=>Consultancy AND NOT device_type=>Nexus 5 OR NOT mail_has_attachment=true THEN=GRANTED|" "fold3"
"9" 8 0 940823 "18296.00000000" "4631.00000000" ".00000000" "22576.00000000" "4354.43750000" ".00000000" 4 "4.59375000" 13 "15.87500000" 2 "2.90625000" "AND  bluetoothConnected=false AND  device_has_antivirus=true OR NOT mail_has_attachment=true THEN=GRANTED|AND  device_has_antivirus=true OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT event_level=>COMPLEX_EVENT AND NOT device_type=>Nexus 5 OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT user_role=>Consultancy AND NOT device_type=>Nexus 5 OR NOT mail_has_attachment=true THEN=GRANTED|" "fold3"
"10" 9 0 1008032 "18296.00000000" "4631.00000000" ".00000000" "21687.40625000" "4415.75000000" ".00000000" 4 "4.56250000" 13 "15.50000000" 3 "3.00000000" "AND  bluetoothConnected=false AND  device_has_antivirus=true OR NOT mail_has_attachment=true THEN=GRANTED|AND  device_has_antivirus=true OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT event_level=>COMPLEX_EVENT AND NOT device_type=>Nexus 5 OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT user_role=>Consultancy AND NOT device_type=>Nexus 5 OR NOT mail_has_attachment=true THEN=GRANTED|" "fold3"
