"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 213813 "22311.00000000" "4199.00000000" ".00000000" "45160.68750000" "2615.90625000" ".00000000" 4 "4.06250000" 15 "15.00000000" 1 "1.00000000" "AND  device_is_rooted=false OR  bluetoothConnected=false AND  asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  user_role=>Consultancy OR  bluetoothConnected=false AND  asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT device_has_antivirus=false AND  asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR NOT wifiEnabled=false OR NOT device_has_antivirus=false AND  asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|" "fold9"
"2" 1 0 314627 "22311.00000000" "4199.00000000" ".00000000" "39848.90625000" "2880.40625000" ".00000000" 4 "4.18750000" 15 "15.06250000" 2 "1.71875000" "AND  device_is_rooted=false OR  bluetoothConnected=false AND  asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  user_role=>Consultancy OR  bluetoothConnected=false AND  asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT device_has_antivirus=false AND  asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR NOT wifiEnabled=false OR NOT device_has_antivirus=false AND  asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|" "fold9"
"3" 2 0 407343 "19221.00000000" "4599.00000000" ".00000000" "34319.46875000" "3280.53125000" ".00000000" 4 "4.12500000" 15 "15.00000000" 1 "2.21875000" "OR NOT device_is_rooted=false OR  bluetoothConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  user_role=>Consultancy OR  bluetoothConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  asset_confidential_level=>CONFIDENTIAL OR  device_has_antivirus=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  wifiEnabled=false OR  device_has_antivirus=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|" "fold9"
"4" 3 0 486963 "19221.00000000" "4599.00000000" ".00000000" "31028.21875000" "3504.43750000" ".00000000" 4 "4.21875000" 15 "15.25000000" 2 "2.87500000" "OR NOT device_is_rooted=false OR  bluetoothConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  user_role=>Consultancy OR  bluetoothConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  asset_confidential_level=>CONFIDENTIAL OR  device_has_antivirus=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  wifiEnabled=false OR  device_has_antivirus=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|" "fold9"
"5" 4 0 569722 "19221.00000000" "4599.00000000" ".00000000" "29523.65625000" "3610.90625000" ".00000000" 4 "4.18750000" 15 "15.00000000" 3 "3.25000000" "OR NOT device_is_rooted=false OR  bluetoothConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  user_role=>Consultancy OR  bluetoothConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  asset_confidential_level=>CONFIDENTIAL OR  device_has_antivirus=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  wifiEnabled=false OR  device_has_antivirus=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|" "fold9"
"6" 5 0 658249 "18190.00000000" "4599.00000000" ".00000000" "26837.09375000" "3861.68750000" ".00000000" 4 "4.18750000" 13 "14.93750000" 1 "3.46875000" "AND  event_level=>SIMPLE_EVENT OR NOT device_is_rooted=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT device_is_rooted=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR  device_OS=>Android4.2 AND NOT password_length<5 AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT asset_confidential_level=>CONFIDENTIAL AND NOT password_length<5 AND  event_level=>SIMPLE_EVENT THEN=GRANTED|" "fold9"
"7" 6 0 742874 "18190.00000000" "4599.00000000" ".00000000" "24977.37500000" "3973.25000000" ".00000000" 4 "4.15625000" 13 "14.56250000" 2 "3.50000000" "AND  event_level=>SIMPLE_EVENT OR NOT device_is_rooted=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT device_is_rooted=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR  device_OS=>Android4.2 AND NOT password_length<5 AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT asset_confidential_level=>CONFIDENTIAL AND NOT password_length<5 AND  event_level=>SIMPLE_EVENT THEN=GRANTED|" "fold9"
"8" 7 0 812358 "18190.00000000" "4599.00000000" ".00000000" "24089.37500000" "4019.81250000" ".00000000" 4 "4.18750000" 13 "14.50000000" 3 "3.78125000" "AND  event_level=>SIMPLE_EVENT OR NOT device_is_rooted=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT device_is_rooted=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR  device_OS=>Android4.2 AND NOT password_length<5 AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT asset_confidential_level=>CONFIDENTIAL AND NOT password_length<5 AND  event_level=>SIMPLE_EVENT THEN=GRANTED|" "fold9"
"9" 8 0 924699 "18164.00000000" "4599.00000000" ".00000000" "23558.59375000" "4096.93750000" ".00000000" 4 "4.18750000" 13 "14.56250000" 1 "4.37500000" "OR NOT event_level=>SIMPLE_EVENT OR  device_is_rooted=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR  device_is_rooted=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR  device_OS=>Android4.2 OR  password_length<5 AND  event_level=>SIMPLE_EVENT THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR  password_length<5 AND  event_level=>SIMPLE_EVENT THEN=GRANTED|" "fold9"
"10" 9 0 1013697 "18164.00000000" "4599.00000000" ".00000000" "22247.56250000" "4267.84375000" ".00000000" 4 "4.34375000" 13 "14.68750000" 2 "3.87500000" "OR NOT event_level=>SIMPLE_EVENT OR  device_is_rooted=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR  device_is_rooted=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR  device_OS=>Android4.2 OR  password_length<5 AND  event_level=>SIMPLE_EVENT THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR  password_length<5 AND  event_level=>SIMPLE_EVENT THEN=GRANTED|" "fold9"
