"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 201623 "19896.00000000" "4564.00000000" ".00000000" "43456.31250000" "2690.65625000" ".00000000" 4 "4.06250000" 15 "15.06250000" 1 "1.00000000" "AND NOT device_is_rooted=true OR NOT device_type=>Motorola Moto G AND  mail_has_attachment=false THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT device_type=>Motorola Moto G AND  mail_has_attachment=false THEN=GRANTED|AND NOT wifiConnected=false OR NOT device_has_antivirus=true AND  mail_has_attachment=false THEN=GRANTED|OR NOT device_has_password=false OR NOT device_has_antivirus=true AND  mail_has_attachment=false THEN=GRANTED|" "fold7"
"2" 1 0 308398 "19896.00000000" "4564.00000000" ".00000000" "33706.28125000" "3359.59375000" ".00000000" 4 "4.15625000" 15 "15.00000000" 2 "1.65625000" "AND NOT device_is_rooted=true OR NOT device_type=>Motorola Moto G AND  mail_has_attachment=false THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT device_type=>Motorola Moto G AND  mail_has_attachment=false THEN=GRANTED|AND NOT wifiConnected=false OR NOT device_has_antivirus=true AND  mail_has_attachment=false THEN=GRANTED|OR NOT device_has_password=false OR NOT device_has_antivirus=true AND  mail_has_attachment=false THEN=GRANTED|" "fold7"
"3" 2 0 425794 "19314.00000000" "4496.00000000" ".00000000" "27970.65625000" "3703.87500000" ".00000000" 4 "4.18750000" 13 "14.56250000" 1 "2.09375000" "OR NOT device_is_rooted=true OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Windows7 Home Edition THEN=GRANTED|AND NOT password_length<6 OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Windows7 Home Edition THEN=GRANTED|AND NOT device_has_antivirus=false OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND  device_OS=>Windows7 Home Edition THEN=GRANTED|OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND  device_OS=>Windows7 Home Edition THEN=GRANTED|" "fold7"
"4" 3 0 501096 "19314.00000000" "4496.00000000" ".00000000" "26010.00000000" "3939.09375000" ".00000000" 4 "4.18750000" 13 "14.50000000" 2 "2.84375000" "OR NOT device_is_rooted=true OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Windows7 Home Edition THEN=GRANTED|AND NOT password_length<6 OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Windows7 Home Edition THEN=GRANTED|AND NOT device_has_antivirus=false OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND  device_OS=>Windows7 Home Edition THEN=GRANTED|OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND  device_OS=>Windows7 Home Edition THEN=GRANTED|" "fold7"
"5" 4 0 584225 "17291.00000000" "4630.00000000" ".00000000" "24007.28125000" "4086.65625000" ".00000000" 4 "4.34375000" 11 "14.50000000" 1 "3.06250000" "OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|AND NOT password_length<6 OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|OR  device_has_antivirus=false OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|" "fold7"
"6" 5 0 667734 "17291.00000000" "4630.00000000" ".00000000" "23299.68750000" "4196.93750000" ".00000000" 4 "4.50000000" 11 "14.81250000" 2 "3.71875000" "OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|AND NOT password_length<6 OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|OR  device_has_antivirus=false OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|" "fold7"
"7" 6 0 794552 "17291.00000000" "4630.00000000" ".00000000" "22918.78125000" "4222.06250000" ".00000000" 4 "4.46875000" 11 "14.75000000" 3 "4.46875000" "OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|AND NOT password_length<6 OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|OR  device_has_antivirus=false OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|" "fold7"
"8" 7 0 904853 "17291.00000000" "4630.00000000" ".00000000" "21770.56250000" "4342.43750000" ".00000000" 4 "4.53125000" 11 "14.37500000" 4 "4.31250000" "OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|AND NOT password_length<6 OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|OR  device_has_antivirus=false OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|" "fold7"
"9" 8 0 1118049 "17291.00000000" "4630.00000000" ".00000000" "21522.28125000" "4376.50000000" ".00000000" 4 "4.56250000" 11 "14.37500000" 5 "4.68750000" "OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|AND NOT password_length<6 OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|OR  device_has_antivirus=false OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|" "fold7"
"10" 9 0 1233522 "17291.00000000" "4630.00000000" ".00000000" "21062.06250000" "4433.68750000" ".00000000" 4 "4.62500000" 11 "14.43750000" 6 "5.12500000" "OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|AND NOT password_length<6 OR NOT event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|OR  device_has_antivirus=false OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|OR NOT wifiEncryption=>WPA2-PSK-CCMPESS AND NOT device_OS=>Windows7 Home Edition THEN=GRANTED|" "fold7"
