"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 277545 47966 0 0 56681.8125 96.15625 0 10 10 10 10 1 1 "AND NOT device_type=>Sony Xperia T OR  wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND NOT event_type=>LOG_IN AND  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS AND  device_has_antivirus=true OR NOT asset_confidential_level=>PUBLIC AND NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS AND  mail_has_attachment=false AND  device_has_accessibility=true AND NOT device_type=>1222 THEN=" "fold1"
"2" 1 0 410448 47966 0 0 51437.0625 44.15625 0 10 10 10 10 2 1.6875 "AND NOT device_type=>Sony Xperia T OR  wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND NOT event_type=>LOG_IN AND  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS AND  device_has_antivirus=true OR NOT asset_confidential_level=>PUBLIC AND NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS AND  mail_has_attachment=false AND  device_has_accessibility=true AND NOT device_type=>1222 THEN=" "fold1"
"3" 2 0 518075 47409 80 0 49758.71875 22.40625 0 10 10 10 10 1 2.375 "AND NOT device_has_accessibility=false AND  event_type=>user_entered_password_field AND  device_screen_timeout>1090 AND NOT device_has_accessibility=false OR NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT wifiEnabled=true OR NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS AND NOT mail_has_attachment=false AND NOT event_type=>CONTEXT_SENSOR_PACKAGE OR  device_screen_timeout>179 THEN=" "fold1"
"4" 3 0 618358 47409 80 0 49164.53125 15.71875 0 10 10 10 10 2 3.28125 "AND NOT device_has_accessibility=false AND  event_type=>user_entered_password_field AND  device_screen_timeout>1090 AND NOT device_has_accessibility=false OR NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT wifiEnabled=true OR NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS AND NOT mail_has_attachment=false AND NOT event_type=>CONTEXT_SENSOR_PACKAGE OR  device_screen_timeout>179 THEN=" "fold1"
"5" 4 0 733284 47409 80 0 48840.0625 12.40625 0 10 10 10 10 3 4.03125 "AND NOT device_has_accessibility=false AND  event_type=>user_entered_password_field AND  device_screen_timeout>1090 AND NOT device_has_accessibility=false OR NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT wifiEnabled=true OR NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS AND NOT mail_has_attachment=false AND NOT event_type=>CONTEXT_SENSOR_PACKAGE OR  device_screen_timeout>179 THEN=" "fold1"
"6" 5 0 862170 46344 232 0 48376.5625 21.375 0 10 10 10 10 1 4.65625 "AND  event_level=>SIMPLE_EVENT OR  event_type=>user_entered_password_field AND  device_screen_timeout>1090 AND  device_has_accessibility=false OR  event_type=>SECURITY_PROPERTY_CHANGED AND NOT wifiEnabled=true OR NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT mail_has_attachment=false AND NOT event_type=>CONTEXT_SENSOR_PACKAGE AND  device_screen_timeout>179 THEN=" "fold1"
"7" 6 0 996824 46344 232 0 48142.96875 20.84375 0 10 10 10 10 2 5.0625 "AND  event_level=>SIMPLE_EVENT OR  event_type=>user_entered_password_field AND  device_screen_timeout>1090 AND  device_has_accessibility=false OR  event_type=>SECURITY_PROPERTY_CHANGED AND NOT wifiEnabled=true OR NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT mail_has_attachment=false AND NOT event_type=>CONTEXT_SENSOR_PACKAGE AND  device_screen_timeout>179 THEN=" "fold1"
"8" 7 0 1111424 46344 232 0 48046.4375 20.46875 0 10 10 10 10 3 5.4375 "AND  event_level=>SIMPLE_EVENT OR  event_type=>user_entered_password_field AND  device_screen_timeout>1090 AND  device_has_accessibility=false OR  event_type=>SECURITY_PROPERTY_CHANGED AND NOT wifiEnabled=true OR NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT mail_has_attachment=false AND NOT event_type=>CONTEXT_SENSOR_PACKAGE AND  device_screen_timeout>179 THEN=" "fold1"
"9" 8 0 1221301 46344 232 0 48003.0625 16.625 0 10 10 10 10 4 6.09375 "AND  event_level=>SIMPLE_EVENT OR  event_type=>user_entered_password_field AND  device_screen_timeout>1090 AND  device_has_accessibility=false OR  event_type=>SECURITY_PROPERTY_CHANGED AND NOT wifiEnabled=true OR NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT mail_has_attachment=false AND NOT event_type=>CONTEXT_SENSOR_PACKAGE AND  device_screen_timeout>179 THEN=" "fold1"
"10" 9 0 1329952 46344 232 0 47968.375 15.4375 0 10 10 10 10 5 6.59375 "AND  event_level=>SIMPLE_EVENT OR  event_type=>user_entered_password_field AND  device_screen_timeout>1090 AND  device_has_accessibility=false OR  event_type=>SECURITY_PROPERTY_CHANGED AND NOT wifiEnabled=true OR NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT mail_has_attachment=false AND NOT event_type=>CONTEXT_SENSOR_PACKAGE AND  device_screen_timeout>179 THEN=" "fold1"
