"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 257597 47967 0 0 59823.59375 130.5625 0 10 10 10 10 1 1 "OR  wifiEncryption=>ESS AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS AND  device_type=>LG-G3 AND  device_has_antivirus=true AND NOT user_role=>International OR NOT user_role=>Security OR  device_has_accessibility=true AND NOT bluetoothConnected=false OR  device_OS=>Android0 AND NOT device_has_password=true THEN=" "fold9"
"2" 1 0 367623 47967 0 0 56099.78125 91.1875 0 10 10 10 10 2 1.71875 "OR  wifiEncryption=>ESS AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS AND  device_type=>LG-G3 AND  device_has_antivirus=true AND NOT user_role=>International OR NOT user_role=>Security OR  device_has_accessibility=true AND NOT bluetoothConnected=false OR  device_OS=>Android0 AND NOT device_has_password=true THEN=" "fold9"
"3" 2 0 465595 47967 0 0 55429.09375 80.375 0 10 10 10 10 3 2.53125 "OR  wifiEncryption=>ESS AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS AND  device_type=>LG-G3 AND  device_has_antivirus=true AND NOT user_role=>International OR NOT user_role=>Security OR  device_has_accessibility=true AND NOT bluetoothConnected=false OR  device_OS=>Android0 AND NOT device_has_password=true THEN=" "fold9"
"4" 3 0 571501 47967 0 0 53652.125 63.0625 0 10 10 10 10 4 2.9375 "OR  wifiEncryption=>ESS AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS AND  device_type=>LG-G3 AND  device_has_antivirus=true AND NOT user_role=>International OR NOT user_role=>Security OR  device_has_accessibility=true AND NOT bluetoothConnected=false OR  device_OS=>Android0 AND NOT device_has_password=true THEN=" "fold9"
"5" 4 0 677578 47967 0 0 51639.21875 39.125 0 10 10 10 10 5 3.59375 "OR  wifiEncryption=>ESS AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS AND  device_type=>LG-G3 AND  device_has_antivirus=true AND NOT user_role=>International OR NOT user_role=>Security OR  device_has_accessibility=true AND NOT bluetoothConnected=false OR  device_OS=>Android0 AND NOT device_has_password=true THEN=" "fold9"
"6" 5 0 815850 47967 0 0 49766.53125 27.09375 0 10 10 10 10 6 3.8125 "OR  wifiEncryption=>ESS AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS AND  device_type=>LG-G3 AND  device_has_antivirus=true AND NOT user_role=>International OR NOT user_role=>Security OR  device_has_accessibility=true AND NOT bluetoothConnected=false OR  device_OS=>Android0 AND NOT device_has_password=true THEN=" "fold9"
"7" 6 0 919986 47967 0 0 49035.71875 22.25 0 10 10 10 10 7 4.4375 "OR  wifiEncryption=>ESS AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS AND  device_type=>LG-G3 AND  device_has_antivirus=true AND NOT user_role=>International OR NOT user_role=>Security OR  device_has_accessibility=true AND NOT bluetoothConnected=false OR  device_OS=>Android0 AND NOT device_has_password=true THEN=" "fold9"
"8" 7 0 1032262 47967 0 0 48239.34375 12.96875 0 10 10 10 10 8 4.6875 "OR  wifiEncryption=>ESS AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS AND  device_type=>LG-G3 AND  device_has_antivirus=true AND NOT user_role=>International OR NOT user_role=>Security OR  device_has_accessibility=true AND NOT bluetoothConnected=false OR  device_OS=>Android0 AND NOT device_has_password=true THEN=" "fold9"
"9" 8 0 1131901 47967 0 0 48113.3125 12.625 0 10 10 10 10 9 5.1875 "OR  wifiEncryption=>ESS AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS AND  device_type=>LG-G3 AND  device_has_antivirus=true AND NOT user_role=>International OR NOT user_role=>Security OR  device_has_accessibility=true AND NOT bluetoothConnected=false OR  device_OS=>Android0 AND NOT device_has_password=true THEN=" "fold9"
"10" 9 0 1233655 47967 0 0 48042.71875 10.8125 0 10 10 10 10 10 5.625 "OR  wifiEncryption=>ESS AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS AND  device_type=>LG-G3 AND  device_has_antivirus=true AND NOT user_role=>International OR NOT user_role=>Security OR  device_has_accessibility=true AND NOT bluetoothConnected=false OR  device_OS=>Android0 AND NOT device_has_password=true THEN=" "fold9"
