"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 225246 29222 4548 0 57169.84375 2186.40625 0 4 4.03125 15 14.875 1 1 "AND NOT password_length>7 AND  device_is_rooted=false OR  device_type=>Nexus 5 THEN=GRANTED|OR  event_level=>SIMPLE_EVENT AND  device_is_rooted=false OR  device_type=>Nexus 5 THEN=GRANTED|AND NOT device_has_antivirus=true OR  device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|AND NOT password_length>=6 OR  device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|" "fold9"
"2" 1 0 323377 29222 4548 0 49123.5625 2774.75 0 4 4.21875 15 15.1875 2 1.71875 "AND NOT password_length>7 AND  device_is_rooted=false OR  device_type=>Nexus 5 THEN=GRANTED|OR  event_level=>SIMPLE_EVENT AND  device_is_rooted=false OR  device_type=>Nexus 5 THEN=GRANTED|AND NOT device_has_antivirus=true OR  device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|AND NOT password_length>=6 OR  device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|" "fold9"
"3" 2 0 424932 29222 4548 0 44184.09375 3396.96875 0 4 4.34375 15 15.5 3 2.125 "AND NOT password_length>7 AND  device_is_rooted=false OR  device_type=>Nexus 5 THEN=GRANTED|OR  event_level=>SIMPLE_EVENT AND  device_is_rooted=false OR  device_type=>Nexus 5 THEN=GRANTED|AND NOT device_has_antivirus=true OR  device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|AND NOT password_length>=6 OR  device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|" "fold9"
"4" 3 0 483405 29222 4548 0 41549.09375 3697.21875 0 4 4.53125 15 15.875 4 2.5625 "AND NOT password_length>7 AND  device_is_rooted=false OR  device_type=>Nexus 5 THEN=GRANTED|OR  event_level=>SIMPLE_EVENT AND  device_is_rooted=false OR  device_type=>Nexus 5 THEN=GRANTED|AND NOT device_has_antivirus=true OR  device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|AND NOT password_length>=6 OR  device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|" "fold9"
"5" 4 0 581623 28549 4135 0 39124.71875 3878.6875 0 4 4.5625 11 15.8125 1 3.03125 "AND  event_level=>SIMPLE_EVENT OR  device_type=>Nexus 5 THEN=GRANTED|OR  device_has_antivirus=true AND NOT device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|OR NOT password_length>=6 AND NOT device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|" "fold9"
"6" 5 0 679719 28549 4135 0 38166.3125 3911.03125 0 4 4.59375 11 15.75 2 3.5625 "AND  event_level=>SIMPLE_EVENT OR  device_type=>Nexus 5 THEN=GRANTED|OR  device_has_antivirus=true AND NOT device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|OR NOT password_length>=6 AND NOT device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|" "fold9"
"7" 6 0 761826 28549 4135 0 35892.65625 3977.125 0 4 4.59375 11 15.375 3 3.40625 "AND  event_level=>SIMPLE_EVENT OR  device_type=>Nexus 5 THEN=GRANTED|OR  device_has_antivirus=true AND NOT device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|OR NOT password_length>=6 AND NOT device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|" "fold9"
"8" 7 0 864459 28549 4135 0 35522.875 4006.65625 0 4 4.59375 11 15.4375 4 4 "AND  event_level=>SIMPLE_EVENT OR  device_type=>Nexus 5 THEN=GRANTED|OR  device_has_antivirus=true AND NOT device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|OR NOT password_length>=6 AND NOT device_has_accessibility=false OR  device_type=>Nexus 5 THEN=GRANTED|" "fold9"
"9" 8 0 965307 27693 4602 0 34496.78125 4080 0 5 4.625 13 15.0625 1 4.375 "OR  mail_has_attachment=true OR  event_level=>SIMPLE_EVENT AND NOT event_level=>COMPLEX_EVENT THEN=GRANTED|AND  device_is_rooted=false OR  event_level=>SIMPLE_EVENT AND NOT event_level=>COMPLEX_EVENT THEN=GRANTED|AND  wifiConnected=true AND  device_is_rooted=false OR  event_level=>SIMPLE_EVENT AND NOT event_level=>COMPLEX_EVENT THEN=GRANTED|OR  wifiEncryption=>WPA2-PSK-CCMP-preauthESS AND NOT event_level=>COMPLEX_EVENT THEN=GRANTED|" "fold9"
"10" 9 0 1071238 27531 4514 0 33674.0625 4164.5625 0 4 4.625 13 15.0625 1 5 "OR  device_OS=>Android4.1.2 AND  device_has_accessibility=true OR  device_has_accessibility=false THEN=GRANTED|OR  asset_confidential_level=>PUBLIC AND  device_has_accessibility=true OR  device_has_accessibility=false THEN=GRANTED|OR NOT asset_confidential_level=>CONFIDENTIAL AND  device_type=>Sony Xperia T OR  device_has_accessibility=false THEN=GRANTED|AND  device_type=>Sony Xperia T OR  device_has_accessibility=false THEN=GRANTED|" "fold9"
