"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 202724 28709 4612 0 56084.1875 2528.5625 0 4 4 15 15 1 1 "OR NOT device_screen_timeout<=724 OR  wifiConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR NOT wifiConnected=true OR  wifiConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  device_type=>OnePlus One OR  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  device_screen_timeout<=10 OR  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|" "fold1"
"2" 1 0 290453 28709 4612 0 49853.21875 3042.71875 0 4 4.0625 15 14.9375 2 1.71875 "OR NOT device_screen_timeout<=724 OR  wifiConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR NOT wifiConnected=true OR  wifiConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  device_type=>OnePlus One OR  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  device_screen_timeout<=10 OR  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|" "fold1"
"3" 2 0 386996 28709 4612 0 43585.625 3486.90625 0 4 4.09375 15 14.75 3 2.09375 "OR NOT device_screen_timeout<=724 OR  wifiConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR NOT wifiConnected=true OR  wifiConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  device_type=>OnePlus One OR  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  device_screen_timeout<=10 OR  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|" "fold1"
"4" 3 0 467127 28709 4612 0 39162.0625 3727.71875 0 4 4.1875 15 15 4 2.4375 "OR NOT device_screen_timeout<=724 OR  wifiConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR NOT wifiConnected=true OR  wifiConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  device_type=>OnePlus One OR  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  device_screen_timeout<=10 OR  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|" "fold1"
"5" 4 0 559762 28709 4612 0 36741.84375 3938.125 0 4 4.28125 15 15.125 5 3 "OR NOT device_screen_timeout<=724 OR  wifiConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR NOT wifiConnected=true OR  wifiConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  device_type=>OnePlus One OR  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  device_screen_timeout<=10 OR  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|" "fold1"
"6" 5 0 631752 28709 4612 0 35588.25 3933.46875 0 4 4.25 15 14.8125 6 3.21875 "OR NOT device_screen_timeout<=724 OR  wifiConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR NOT wifiConnected=true OR  wifiConnected=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  device_type=>OnePlus One OR  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|OR  device_screen_timeout<=10 OR  wifiEnabled=false AND NOT asset_confidential_level=>CONFIDENTIAL THEN=GRANTED|" "fold1"
"7" 6 0 711496 27834 4239 0 34601.53125 3975.3125 0 4 4.21875 11 14.5625 1 3.75 "OR  device_is_rooted=false AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT device_type=>LG-G3 AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT wifiConnected=true OR  user_role=>Employee THEN=GRANTED|" "fold1"
"8" 7 0 811028 27834 4239 0 33933.90625 4050.25 0 4 4.25 11 14.875 2 4 "OR  device_is_rooted=false AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT device_type=>LG-G3 AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT wifiConnected=true OR  user_role=>Employee THEN=GRANTED|" "fold1"
"9" 8 0 933585 27834 4239 0 32979.625 4179.71875 0 4 4.40625 11 15.125 3 3.90625 "OR  device_is_rooted=false AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT device_type=>LG-G3 AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT wifiConnected=true OR  user_role=>Employee THEN=GRANTED|" "fold1"
"10" 9 0 996168 27834 4239 0 32294.59375 4292.375 0 4 4.40625 11 15.25 4 3.9375 "OR  device_is_rooted=false AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT device_type=>LG-G3 AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT wifiConnected=true OR  user_role=>Employee THEN=GRANTED|" "fold1"
"11" 10 0 1080865 27834 4239 0 31864.71875 4288.1875 0 4 4.34375 11 14.9375 5 4.0625 "OR  device_is_rooted=false AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT device_type=>LG-G3 AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT wifiConnected=true OR  user_role=>Employee THEN=GRANTED|" "fold1"
"12" 11 0 1165574 27834 4239 0 31427.21875 4309.5625 0 4 4.375 11 14.75 6 4.5 "OR  device_is_rooted=false AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT device_type=>LG-G3 AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT wifiConnected=true OR  user_role=>Employee THEN=GRANTED|" "fold1"
"13" 12 0 1256317 27834 4239 0 31273.96875 4303.40625 0 4 4.34375 11 14.625 7 4.96875 "OR  device_is_rooted=false AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT device_type=>LG-G3 AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT wifiConnected=true OR  user_role=>Employee THEN=GRANTED|" "fold1"
"14" 13 0 1333617 27834 4239 0 31174.65625 4289.03125 0 4 4.3125 11 14.4375 8 5.78125 "OR  device_is_rooted=false AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT device_type=>LG-G3 AND  device_has_password=false OR  user_role=>Employee THEN=GRANTED|AND NOT wifiConnected=true OR  user_role=>Employee THEN=GRANTED|" "fold1"
"15" 14 0 1420173 26820 4601 0 30859.46875 4301.09375 0 4 4.25 13 14.3125 1 6.125 "AND  password_length>5 AND  device_is_rooted=false OR NOT wifiEnabled=true THEN=GRANTED|AND  device_is_rooted=false OR NOT wifiEnabled=true THEN=GRANTED|AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  device_has_antivirus=false OR NOT wifiEnabled=true THEN=GRANTED|OR NOT user_role=>International AND  device_has_antivirus=false OR NOT wifiEnabled=true THEN=GRANTED|" "fold1"
"16" 15 0 1516032 26820 4601 0 30452.125 4354.40625 0 4 4.28125 13 14.3125 2 6.34375 "AND  password_length>5 AND  device_is_rooted=false OR NOT wifiEnabled=true THEN=GRANTED|AND  device_is_rooted=false OR NOT wifiEnabled=true THEN=GRANTED|AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  device_has_antivirus=false OR NOT wifiEnabled=true THEN=GRANTED|OR NOT user_role=>International AND  device_has_antivirus=false OR NOT wifiEnabled=true THEN=GRANTED|" "fold1"
"17" 16 0 1612322 26709 4612 0 30073.96875 4371.84375 0 4 4.28125 13 14 1 6.46875 "OR  device_type=>Samsung Galaxy S4 mini GT-I919 AND NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT event_type=>LOG_IN THEN=GRANTED|OR NOT password_length<7 AND NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT event_type=>LOG_IN THEN=GRANTED|AND NOT device_screen_timeout<=1788 OR NOT event_type=>LOG_IN THEN=GRANTED|OR NOT user_role=>Security AND NOT device_screen_timeout<=1788 OR NOT event_type=>LOG_IN THEN=GRANTED|" "fold1"
"18" 17 0 1675239 26709 4612 0 29647.90625 4383.8125 0 4 4.28125 13 13.75 2 6.375 "OR  device_type=>Samsung Galaxy S4 mini GT-I919 AND NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT event_type=>LOG_IN THEN=GRANTED|OR NOT password_length<7 AND NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT event_type=>LOG_IN THEN=GRANTED|AND NOT device_screen_timeout<=1788 OR NOT event_type=>LOG_IN THEN=GRANTED|OR NOT user_role=>Security AND NOT device_screen_timeout<=1788 OR NOT event_type=>LOG_IN THEN=GRANTED|" "fold1"
"19" 18 0 1765214 26709 4612 0 29502.0625 4382.375 0 4 4.25 13 13.625 3 6.8125 "OR  device_type=>Samsung Galaxy S4 mini GT-I919 AND NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT event_type=>LOG_IN THEN=GRANTED|OR NOT password_length<7 AND NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT event_type=>LOG_IN THEN=GRANTED|AND NOT device_screen_timeout<=1788 OR NOT event_type=>LOG_IN THEN=GRANTED|OR NOT user_role=>Security AND NOT device_screen_timeout<=1788 OR NOT event_type=>LOG_IN THEN=GRANTED|" "fold1"
"20" 19 0 1860220 26709 4612 0 29393.71875 4378.375 0 4 4.28125 13 13.4375 4 6.90625 "OR  device_type=>Samsung Galaxy S4 mini GT-I919 AND NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT event_type=>LOG_IN THEN=GRANTED|OR NOT password_length<7 AND NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT event_type=>LOG_IN THEN=GRANTED|AND NOT device_screen_timeout<=1788 OR NOT event_type=>LOG_IN THEN=GRANTED|OR NOT user_role=>Security AND NOT device_screen_timeout<=1788 OR NOT event_type=>LOG_IN THEN=GRANTED|" "fold1"
"21" 20 0 1962475 26709 4612 0 29006.625 4414.71875 0 4 4.21875 13 13.4375 5 6.65625 "OR  device_type=>Samsung Galaxy S4 mini GT-I919 AND NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT event_type=>LOG_IN THEN=GRANTED|OR NOT password_length<7 AND NOT wifiEncryption=>WPA2-PSK-CCMP+TKIPESS OR NOT event_type=>LOG_IN THEN=GRANTED|AND NOT device_screen_timeout<=1788 OR NOT event_type=>LOG_IN THEN=GRANTED|OR NOT user_role=>Security AND NOT device_screen_timeout<=1788 OR NOT event_type=>LOG_IN THEN=GRANTED|" "fold1"
"22" 21 0 2044516 25255 4307 0 28628.125 4433.6875 0 4 4.1875 9 13.25 1 7.0625 "AND NOT password_length<6 OR NOT event_type=>LOG_IN THEN=GRANTED|OR  bluetoothConnected=false AND NOT password_length<6 OR NOT event_type=>LOG_IN THEN=GRANTED|AND NOT user_role=>International OR NOT event_type=>LOG_IN THEN=GRANTED|" "fold1"
"23" 22 0 2127319 25255 4307 0 28628.125 4433.6875 0 4 4.1875 9 13.25 2 8.0625 "AND NOT password_length<6 OR NOT event_type=>LOG_IN THEN=GRANTED|OR  bluetoothConnected=false AND NOT password_length<6 OR NOT event_type=>LOG_IN THEN=GRANTED|AND NOT user_role=>International OR NOT event_type=>LOG_IN THEN=GRANTED|" "fold1"
"24" 23 0 2211208 25255 4307 0 28264.4375 4436.96875 0 4 4.15625 9 12.9375 3 8.25 "AND NOT password_length<6 OR NOT event_type=>LOG_IN THEN=GRANTED|OR  bluetoothConnected=false AND NOT password_length<6 OR NOT event_type=>LOG_IN THEN=GRANTED|AND NOT user_role=>International OR NOT event_type=>LOG_IN THEN=GRANTED|" "fold1"
