"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"51" 50 0 3409674 24631 4655 0 25076.9375 4435.21875 0 4 4 11 9.6875 2 18.46875 "OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"52" 51 0 3484370 24631 4655 0 25063.25 4434.78125 0 4 4 11 9.6875 3 19.09375 "OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"53" 52 0 3557131 24631 4655 0 25063.25 4434.78125 0 4 4 11 9.6875 4 20.09375 "OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"54" 53 0 3613950 24631 4655 0 25031 4454.15625 0 4 4 11 9.8125 5 20.21875 "OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"55" 54 0 3697247 24631 4655 0 25031 4454.15625 0 4 4 11 9.8125 6 21.21875 "OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"56" 55 0 3758016 24631 4655 0 25016 4463.625 0 4 4 11 9.875 7 21.625 "OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"57" 56 0 3804296 24631 4655 0 25016 4463.625 0 4 4 11 9.875 8 22.625 "OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"58" 57 0 3900678 24631 4655 0 25016 4463.625 0 4 4 11 9.875 9 23.625 "OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"59" 58 0 3978811 24631 4655 0 25016 4463.625 0 4 4 11 9.875 10 24.625 "OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"60" 59 0 4075929 24631 4655 0 25016 4463.625 0 4 4 11 9.875 11 25.625 "OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"61" 60 0 4158073 24631 4655 0 25016 4463.625 0 4 4 11 9.875 12 26.625 "OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"62" 61 0 4229638 24631 4655 0 25009.46875 4472.1875 0 4 4 11 9.9375 13 26.8125 "OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  bluetoothConnected=true AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT mail_has_attachment=true OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"63" 62 0 4292205 24583 4643 0 24947.84375 4509.4375 0 4 4 11 10.1875 1 23.90625 "AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"64" 63 0 4357624 24583 4643 0 24932.375 4518.9375 0 4 4 11 10.25 2 23.71875 "AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"65" 64 0 4418579 24583 4643 0 24902.53125 4538.15625 0 4 4 11 10.375 3 21.75 "AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"66" 65 0 4478058 24583 4643 0 24888.5 4547.65625 0 4 4 11 10.4375 4 21.125 "AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"67" 66 0 4552314 24583 4643 0 24851.25 4568.09375 0 4 4 11 10.5625 5 19.125 "AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"68" 67 0 4613540 24583 4643 0 24839.625 4569.59375 0 4 4 11 10.5625 6 19.25 "AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"69" 68 0 4687783 24583 4643 0 24839.625 4569.59375 0 4 4 11 10.5625 7 20.25 "AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"70" 69 0 4764931 24583 4643 0 24829.375 4570.90625 0 4 4 11 10.5625 8 21.15625 "AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"71" 70 0 4812876 24583 4643 0 24818.84375 4572 0 4 4 11 10.5625 9 21.90625 "AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"72" 71 0 4888867 24583 4643 0 24818.84375 4572 0 4 4 11 10.5625 10 22.90625 "AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED AND NOT bluetoothConnected=false OR NOT device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"73" 72 0 4944556 24543 4643 0 24765.5 4611.90625 0 4 4 11 10.8125 1 19.6875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"74" 73 0 5021966 24543 4643 0 24752.34375 4621.125 0 4 4 11 10.875 2 18.875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"75" 74 0 5100568 24543 4643 0 24752.34375 4621.125 0 4 4 11 10.875 3 19.875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"76" 75 0 5166973 24543 4643 0 24752.34375 4621.125 0 4 4 11 10.875 4 20.875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"77" 76 0 5224089 24543 4643 0 24737.46875 4640 0 4 4 11 11 5 18.5625 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"78" 77 0 5276823 24543 4643 0 24726.40625 4640.96875 0 4 4 11 11 6 17.1875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"79" 78 0 5356037 24543 4643 0 24722.84375 4641.125 0 4 4 11 11 7 17.78125 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"80" 79 0 5420511 24543 4643 0 24720.90625 4641.25 0 4 4 11 11 8 17.8125 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"81" 80 0 5493201 24543 4643 0 24719.90625 4641.09375 0 4 4 11 11 9 18.71875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"82" 81 0 5595758 24543 4643 0 24719.90625 4641.09375 0 4 4 11 11 10 19.71875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"83" 82 0 5690274 24543 4643 0 24718.46875 4641.125 0 4 4 11 11 11 19.875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"84" 83 0 5797338 24543 4643 0 24710.59375 4641.375 0 4 4 11 11 12 18.78125 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"85" 84 0 5852963 24543 4643 0 24710.59375 4641.375 0 4 4 11 11 13 19.78125 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"86" 85 0 5933133 24543 4643 0 24710.59375 4641.375 0 4 4 11 11 14 20.78125 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"87" 86 0 6012526 24543 4643 0 24710.59375 4641.375 0 4 4 11 11 15 21.78125 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"88" 87 0 6057854 24543 4643 0 24708.75 4641 0 4 4 11 11 16 22.3125 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"89" 88 0 6129665 24543 4643 0 24707.46875 4641 0 4 4 11 11 17 22.5 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"90" 89 0 6205257 24543 4643 0 24707.46875 4641 0 4 4 11 11 18 23.5 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"91" 90 0 6287469 24543 4643 0 24707.46875 4641 0 4 4 11 11 19 24.5 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"92" 91 0 6385989 24543 4643 0 24702.65625 4641.59375 0 4 4 11 11 20 24.625 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"93" 92 0 6457887 24543 4643 0 24701.125 4641.25 0 4 4 11 11 21 24.75 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"94" 93 0 6518552 24543 4643 0 24701.125 4641.25 0 4 4 11 11 22 25.75 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"95" 94 0 6597416 24543 4643 0 24700.5 4640.875 0 4 4 11 11 23 25.96875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"96" 95 0 6676891 24543 4643 0 24700.5 4640.875 0 4 4 11 11 24 26.96875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"97" 96 0 6762980 24543 4643 0 24700.5 4640.875 0 4 4 11 11 25 27.96875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"98" 97 0 6826571 24543 4643 0 24700.5 4640.875 0 4 4 11 11 26 28.96875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"99" 98 0 6882541 24543 4643 0 24700.5 4640.875 0 4 4 11 11 27 29.96875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
"100" 99 0 6941555 24543 4643 0 24700.5 4640.875 0 4 4 11 11 28 30.96875 "OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR  device_owned_by=>COMPANY AND  device_screen_timeout<1703 THEN=GRANTED|OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT bluetoothConnected=false AND  device_screen_timeout<1703 THEN=GRANTED|" "fold5"
