"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"57" 56 0 4215229 24729 4633 0 24770.21875 4630.25 0 4 4 11 11 43 15.6875 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"58" 57 0 4284440 24729 4633 0 24770.21875 4630.25 0 4 4 11 11 44 16.6875 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"59" 58 0 4348539 24729 4633 0 24761.1875 4631.34375 0 4 4 11 11 45 17.0625 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"60" 59 0 4428173 24729 4633 0 24761.1875 4631.34375 0 4 4 11 11 46 18.0625 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"61" 60 0 4505984 24729 4633 0 24755.1875 4631.5625 0 4 4 11 11 47 17.46875 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"62" 61 0 4612090 24729 4633 0 24755.1875 4631.5625 0 4 4 11 11 48 18.46875 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"63" 62 0 4673671 24729 4633 0 24754.53125 4631.96875 0 4 4 11 11 49 18.46875 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"64" 63 0 4732827 24729 4633 0 24751.34375 4632.46875 0 4 4 11 11 50 18.28125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"65" 64 0 4802528 24729 4633 0 24750.03125 4632.59375 0 4 4 11 11 51 17.96875 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"66" 65 0 4893778 24729 4633 0 24748.53125 4632.46875 0 4 4 11 11 52 17.71875 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"67" 66 0 4956423 24729 4633 0 24744.34375 4632.53125 0 4 4 11 11 53 18 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"68" 67 0 5020635 24729 4633 0 24744.34375 4632.53125 0 4 4 11 11 54 19 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"69" 68 0 5096493 24729 4633 0 24744.34375 4632.53125 0 4 4 11 11 55 20 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"70" 69 0 5171502 24729 4633 0 24742.25 4632.4375 0 4 4 11 11 56 20.21875 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"71" 70 0 5238895 24729 4633 0 24740.15625 4632.34375 0 4 4 11 11 57 19.5625 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"72" 71 0 5322700 24729 4633 0 24740.15625 4632.34375 0 4 4 11 11 58 20.5625 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"73" 72 0 5407497 24729 4633 0 24740.15625 4632.34375 0 4 4 11 11 59 21.5625 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"74" 73 0 5463858 24729 4633 0 24738.125 4632.15625 0 4 4 11 11 60 22.25 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"75" 74 0 5523080 24729 4633 0 24736.09375 4631.96875 0 4 4 11 11 61 22.875 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"76" 75 0 5590416 24729 4633 0 24736.09375 4631.96875 0 4 4 11 11 62 23.875 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"77" 76 0 5676366 24729 4633 0 24736.09375 4631.96875 0 4 4 11 11 63 24.875 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"78" 77 0 5724084 24729 4633 0 24734.46875 4631.8125 0 4 4 11 11 64 24.75 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"79" 78 0 5812459 24729 4633 0 24733.375 4631.84375 0 4 4 11 11 65 25.3125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"80" 79 0 5876934 24729 4633 0 24733.375 4631.84375 0 4 4 11 11 66 26.3125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"81" 80 0 5950389 24729 4633 0 24733.375 4631.84375 0 4 4 11 11 67 27.3125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"82" 81 0 6029556 24729 4633 0 24733.375 4631.84375 0 4 4 11 11 68 28.3125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"83" 82 0 6105646 24729 4633 0 24733.375 4631.84375 0 4 4 11 11 69 29.3125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"84" 83 0 6162181 24729 4633 0 24732.46875 4631.875 0 4 4 11 11 70 29.53125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"85" 84 0 6223790 24729 4633 0 24731.71875 4631.84375 0 4 4 11 11 71 29.9375 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"86" 85 0 6290608 24729 4633 0 24731.71875 4631.84375 0 4 4 11 11 72 30.9375 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"87" 86 0 6349099 24729 4633 0 24731.71875 4631.84375 0 4 4 11 11 73 31.9375 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"88" 87 0 6410708 24729 4633 0 24730.03125 4632.28125 0 4 4 11 11 74 30.8125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"89" 88 0 6467349 24729 4633 0 24729.3125 4632.28125 0 4 4 11 11 75 30.1875 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"90" 89 0 6544080 24729 4633 0 24729.125 4632.8125 0 4 4 11 11 76 29.25 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"91" 90 0 6605868 24729 4633 0 24729.125 4632.8125 0 4 4 11 11 77 30.25 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"92" 91 0 6674574 24729 4633 0 24729 4633 0 4 4 11 11 78 31.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"93" 92 0 6781878 24729 4633 0 24729 4633 0 4 4 11 11 79 32.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"94" 93 0 6839431 24729 4633 0 24729 4633 0 4 4 11 11 80 33.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"95" 94 0 6897345 24729 4633 0 24729 4633 0 4 4 11 11 81 34.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"96" 95 0 6945856 24729 4633 0 24729 4633 0 4 4 11 11 82 35.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"97" 96 0 7020593 24729 4633 0 24729 4633 0 4 4 11 11 83 36.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"98" 97 0 7093543 24729 4633 0 24729 4633 0 4 4 11 11 84 37.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"99" 98 0 7151550 24729 4633 0 24729 4633 0 4 4 11 11 85 38.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"100" 99 0 7220521 24729 4633 0 24729 4633 0 4 4 11 11 86 39.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"101" 100 0 7300693 24729 4633 0 24729 4633 0 4 4 11 11 87 40.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"102" 101 0 7378212 24729 4633 0 24729 4633 0 4 4 11 11 88 41.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"103" 102 0 7433372 24729 4633 0 24729 4633 0 4 4 11 11 89 42.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"104" 103 0 7493636 24729 4633 0 24729 4633 0 4 4 11 11 90 43.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"105" 104 0 7552771 24729 4633 0 24729 4633 0 4 4 11 11 91 44.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"106" 105 0 7612085 24729 4633 0 24729 4633 0 4 4 11 11 92 45.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"107" 106 0 7690053 24729 4633 0 24729 4633 0 4 4 11 11 93 46.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"108" 107 0 7747448 24729 4633 0 24729 4633 0 4 4 11 11 94 47.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"109" 108 0 7810217 24729 4633 0 24729 4633 0 4 4 11 11 95 48.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"110" 109 0 7871630 24729 4633 0 24729 4633 0 4 4 11 11 96 49.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"111" 110 0 7932086 24729 4633 0 24729 4633 0 4 4 11 11 97 50.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"112" 111 0 7995573 24729 4633 0 24729 4633 0 4 4 11 11 98 51.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"113" 112 0 8053831 24729 4633 0 24729 4633 0 4 4 11 11 99 52.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"114" 113 0 8122463 24729 4633 0 24729 4633 0 4 4 11 11 100 53.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"115" 114 0 8226219 24729 4633 0 24729 4633 0 4 4 11 11 101 54.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"116" 115 0 8271819 24729 4633 0 24729 4633 0 4 4 11 11 102 55.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"117" 116 0 8362067 24729 4633 0 24729 4633 0 4 4 11 11 103 56.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"118" 117 0 8427603 24729 4633 0 24729 4633 0 4 4 11 11 104 57.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"119" 118 0 8506362 24729 4633 0 24729 4633 0 4 4 11 11 105 58.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"120" 119 0 8579042 24729 4633 0 24729 4633 0 4 4 11 11 106 59.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
