"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 276074 0.46336989 2463 0 0.44276936 2351.53125 0 10 10 10 10 1 1 "OR  device_has_antivirus=true OR NOT device_type=>LG-G3 AND  user_role=>Administration AND  bluetoothConnected=false OR  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS AND NOT wifiEnabled=false OR NOT device_OS=>Android5.1 OR  user_role=>Employee AND  event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"2" 1 0 405706 0.46336989 2463 0 0.45972277 2442.90625 0 10 10 10 10 2 1.78125 "OR  device_has_antivirus=true OR NOT device_type=>LG-G3 AND  user_role=>Administration AND  bluetoothConnected=false OR  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS AND NOT wifiEnabled=false OR NOT device_OS=>Android5.1 OR  user_role=>Employee AND  event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"3" 2 0 523516 0.46336989 2463 0 0.4622721 2457.3125 0 10 10 10 10 3 2.40625 "OR  device_has_antivirus=true OR NOT device_type=>LG-G3 AND  user_role=>Administration AND  bluetoothConnected=false OR  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS AND NOT wifiEnabled=false OR NOT device_OS=>Android5.1 OR  user_role=>Employee AND  event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"4" 3 0 657924 0.46336989 2463 0 0.46271904 2461.5 0 10 10 10 10 4 2.96875 "OR  device_has_antivirus=true OR NOT device_type=>LG-G3 AND  user_role=>Administration AND  bluetoothConnected=false OR  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS AND NOT wifiEnabled=false OR NOT device_OS=>Android5.1 OR  user_role=>Employee AND  event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"5" 4 0 776080 0.46336989 2463 0 0.46294576 2463 0 10 10 10 10 5 3.40625 "OR  device_has_antivirus=true OR NOT device_type=>LG-G3 AND  user_role=>Administration AND  bluetoothConnected=false OR  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS AND NOT wifiEnabled=false OR NOT device_OS=>Android5.1 OR  user_role=>Employee AND  event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"6" 5 0 901807 0.46336989 2463 0 0.46294576 2463 0 10 10 10 10 6 4.40625 "OR  device_has_antivirus=true OR NOT device_type=>LG-G3 AND  user_role=>Administration AND  bluetoothConnected=false OR  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS AND NOT wifiEnabled=false OR NOT device_OS=>Android5.1 OR  user_role=>Employee AND  event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"7" 6 0 1014542 0.46336989 2463 0 0.46294576 2463 0 10 10 10 10 7 5.40625 "OR  device_has_antivirus=true OR NOT device_type=>LG-G3 AND  user_role=>Administration AND  bluetoothConnected=false OR  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS AND NOT wifiEnabled=false OR NOT device_OS=>Android5.1 OR  user_role=>Employee AND  event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"8" 7 0 1143105 0.46336989 2463 0 0.46294576 2463 0 10 10 10 10 8 6.40625 "OR  device_has_antivirus=true OR NOT device_type=>LG-G3 AND  user_role=>Administration AND  bluetoothConnected=false OR  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS AND NOT wifiEnabled=false OR NOT device_OS=>Android5.1 OR  user_role=>Employee AND  event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"9" 8 0 1257311 0.46336989 2463 0 0.46294576 2463 0 10 10 10 10 9 7.40625 "OR  device_has_antivirus=true OR NOT device_type=>LG-G3 AND  user_role=>Administration AND  bluetoothConnected=false OR  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS AND NOT wifiEnabled=false OR NOT device_OS=>Android5.1 OR  user_role=>Employee AND  event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"10" 9 0 1374336 0.46374515 2443 0 0.46297117 2462.375 0 10 10 10 10 1 8.25 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"11" 10 0 1489732 0.46374515 2443 0 0.46297117 2462.375 0 10 10 10 10 2 9.25 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"12" 11 0 1612402 0.46374515 2443 0 0.46297117 2462.375 0 10 10 10 10 3 10.25 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"13" 12 0 1732596 0.46374515 2443 0 0.46297117 2462.375 0 10 10 10 10 4 11.25 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"14" 13 0 1864271 0.46374515 2443 0 0.46297117 2462.375 0 10 10 10 10 5 12.25 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"15" 14 0 2010154 0.46374515 2443 0 0.46297899 2462.375 0 10 10 10 10 6 12.9375 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"16" 15 0 2121458 0.46374515 2443 0 0.46297899 2462.375 0 10 10 10 10 7 13.9375 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"17" 16 0 2218001 0.46374515 2443 0 0.46297899 2462.375 0 10 10 10 10 8 14.9375 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"18" 17 0 2341793 0.46374515 2443 0 0.46299071 2462.375 0 10 10 10 10 9 15.53125 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"19" 18 0 2468862 0.46374515 2443 0 0.46299071 2462.375 0 10 10 10 10 10 16.53125 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"20" 19 0 2592222 0.46374515 2443 0 0.46299071 2462.375 0 10 10 10 10 11 17.53125 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"21" 20 0 2744248 0.46374515 2443 0 0.46299136 2462.375 0 10 10 10 10 12 18.03125 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"22" 21 0 2866322 0.46374515 2443 0 0.46301482 2462.375 0 10 10 10 10 13 17.96875 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"23" 22 0 2996660 0.46374515 2443 0 0.46301482 2462.375 0 10 10 10 10 14 18.96875 "OR  asset_confidential_level=>CONFIDENTIAL AND  device_is_rooted=false AND  device_screen_timeout<1449 AND  user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR  device_screen_timeout<1020 OR  event_level=>SIMPLE_EVENT AND  device_owned_by=>USER AND  device_screen_timeout>1793 OR NOT wifiEnabled=true THEN=" "fold1"
"24" 23 0 3122271 0.463766 2443 0 0.46304088 2461.75 0 10 10 10 10 1 19.34375 "AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT device_is_rooted=true AND NOT device_screen_timeout<1449 AND NOT user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR NOT wifiEnabled=false AND  device_OS=>Android5.1 OR NOT user_role=>Employee OR NOT event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"25" 24 0 3240861 0.463766 2443 0 0.46304804 2461.75 0 10 10 10 10 2 19.6875 "AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT device_is_rooted=true AND NOT device_screen_timeout<1449 AND NOT user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR NOT wifiEnabled=false AND  device_OS=>Android5.1 OR NOT user_role=>Employee OR NOT event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"26" 25 0 3364276 0.463766 2443 0 0.46304804 2461.75 0 10 10 10 10 3 20.6875 "AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT device_is_rooted=true AND NOT device_screen_timeout<1449 AND NOT user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR NOT wifiEnabled=false AND  device_OS=>Android5.1 OR NOT user_role=>Employee OR NOT event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"27" 26 0 3490927 0.463766 2443 0 0.46304804 2461.75 0 10 10 10 10 4 21.6875 "AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT device_is_rooted=true AND NOT device_screen_timeout<1449 AND NOT user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR NOT wifiEnabled=false AND  device_OS=>Android5.1 OR NOT user_role=>Employee OR NOT event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"28" 27 0 3619777 0.463766 2443 0 0.46305977 2461.75 0 10 10 10 10 5 21.9375 "AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT device_is_rooted=true AND NOT device_screen_timeout<1449 AND NOT user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR NOT wifiEnabled=false AND  device_OS=>Android5.1 OR NOT user_role=>Employee OR NOT event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
"29" 28 0 3751201 0.463766 2443 0 0.46306889 2461.75 0 10 10 10 10 6 22.15625 "AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT device_is_rooted=true AND NOT device_screen_timeout<1449 AND NOT user_role=>Purchases OR  event_type=>CONTEXT_SENSOR_CONNECTIVITY OR NOT wifiEnabled=false AND  device_OS=>Android5.1 OR NOT user_role=>Employee OR NOT event_level=>SIMPLE_EVENT OR NOT mail_has_attachment=false THEN=" "fold1"
