"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 315181 0.46327684 2459 0 0.43014729 2280.375 0 10 10 10 10 1 1 "OR NOT device_has_accessibility=true OR NOT bluetoothConnected=true AND NOT device_owned_by=>COMPANY OR  user_role=>Development OR  wifiConnected=false AND  asset_confidential_level=>CONFIDENTIAL AND NOT bluetoothConnected=true OR NOT device_owned_by=>USER OR  asset_confidential_level=>CONFIDENTIAL OR NOT device_OS=>Android4.2.2 THEN=" "fold9"
"2" 1 0 422691 0.46327684 2459 0 0.45600556 2420 0 10 10 10 10 2 1.78125 "OR NOT device_has_accessibility=true OR NOT bluetoothConnected=true AND NOT device_owned_by=>COMPANY OR  user_role=>Development OR  wifiConnected=false AND  asset_confidential_level=>CONFIDENTIAL AND NOT bluetoothConnected=true OR NOT device_owned_by=>USER OR  asset_confidential_level=>CONFIDENTIAL OR NOT device_OS=>Android4.2.2 THEN=" "fold9"
"3" 2 0 533218 0.46383972 2463 0 0.46252371 2451.71875 0 10 10 10 10 1 2.375 "OR  device_has_password=false OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY OR NOT device_has_password=false AND NOT device_OS=>Android4.2.1 AND NOT device_screen_timeout>=1741 OR  device_screen_timeout>1344 OR NOT device_is_rooted=false AND  device_has_antivirus=true AND  asset_confidential_level=>CONFIDENTIAL THEN=" "fold9"
"4" 3 0 656885 0.46383972 2463 0 0.46302276 2452.59375 0 10 10 10 10 2 2.71875 "OR  device_has_password=false OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY OR NOT device_has_password=false AND NOT device_OS=>Android4.2.1 AND NOT device_screen_timeout>=1741 OR  device_screen_timeout>1344 OR NOT device_is_rooted=false AND  device_has_antivirus=true AND  asset_confidential_level=>CONFIDENTIAL THEN=" "fold9"
"5" 4 0 775698 0.46383972 2463 0 0.46304947 2451.8125 0 10 10 10 10 3 3.5625 "OR  device_has_password=false OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY OR NOT device_has_password=false AND NOT device_OS=>Android4.2.1 AND NOT device_screen_timeout>=1741 OR  device_screen_timeout>1344 OR NOT device_is_rooted=false AND  device_has_antivirus=true AND  asset_confidential_level=>CONFIDENTIAL THEN=" "fold9"
"6" 5 0 907763 0.46383972 2463 0 0.46304947 2451.8125 0 10 10 10 10 4 4.5625 "OR  device_has_password=false OR NOT event_type=>SECURITY_PROPERTY_CHANGED OR  device_owned_by=>COMPANY OR NOT device_has_password=false AND NOT device_OS=>Android4.2.1 AND NOT device_screen_timeout>=1741 OR  device_screen_timeout>1344 OR NOT device_is_rooted=false AND  device_has_antivirus=true AND  asset_confidential_level=>CONFIDENTIAL THEN=" "fold9"
"7" 6 0 1023566 0.46390227 2480 0 0.4630866 2452.90625 0 10 10 10 10 1 5.4375 "OR  device_has_password=false OR NOT event_type=>SECURITY_PROPERTY_CHANGED AND  device_owned_by=>COMPANY OR NOT bluetoothConnected=true OR  wifiEnabled=true AND NOT device_screen_timeout<992 AND NOT device_has_password=false AND NOT device_type=>LG-G3 AND  device_OS=>Windows8.1 Professional AND NOT event_level=>COMPLEX_EVENT THEN=" "fold9"
"8" 7 0 1132652 0.46390227 2480 0 0.4631081 2453.8125 0 10 10 10 10 2 6.1875 "OR  device_has_password=false OR NOT event_type=>SECURITY_PROPERTY_CHANGED AND  device_owned_by=>COMPANY OR NOT bluetoothConnected=true OR  wifiEnabled=true AND NOT device_screen_timeout<992 AND NOT device_has_password=false AND NOT device_type=>LG-G3 AND  device_OS=>Windows8.1 Professional AND NOT event_level=>COMPLEX_EVENT THEN=" "fold9"
"9" 8 0 1242451 0.46390227 2480 0 0.4631081 2453.8125 0 10 10 10 10 3 7.1875 "OR  device_has_password=false OR NOT event_type=>SECURITY_PROPERTY_CHANGED AND  device_owned_by=>COMPANY OR NOT bluetoothConnected=true OR  wifiEnabled=true AND NOT device_screen_timeout<992 AND NOT device_has_password=false AND NOT device_type=>LG-G3 AND  device_OS=>Windows8.1 Professional AND NOT event_level=>COMPLEX_EVENT THEN=" "fold9"
"10" 9 0 1342536 0.4649238 2475 0 0.46316804 2454.5625 0 10 10 10 10 1 8 "AND  device_has_password=true AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_owned_by=>COMPANY AND NOT bluetoothConnected=true AND  wifiEnabled=true OR NOT device_screen_timeout<992 AND  device_has_password=false OR NOT device_type=>LG-G3 OR  device_OS=>Windows8.1 Professional AND NOT event_level=>COMPLEX_EVENT THEN=" "fold9"
"11" 10 0 1464198 0.4649238 2475 0 0.46317195 2454.5625 0 10 10 10 10 2 8.78125 "AND  device_has_password=true AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_owned_by=>COMPANY AND NOT bluetoothConnected=true AND  wifiEnabled=true OR NOT device_screen_timeout<992 AND  device_has_password=false OR NOT device_type=>LG-G3 OR  device_OS=>Windows8.1 Professional AND NOT event_level=>COMPLEX_EVENT THEN=" "fold9"
"12" 11 0 1572297 0.4649238 2475 0 0.46317195 2454.5625 0 10 10 10 10 3 9.78125 "AND  device_has_password=true AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_owned_by=>COMPANY AND NOT bluetoothConnected=true AND  wifiEnabled=true OR NOT device_screen_timeout<992 AND  device_has_password=false OR NOT device_type=>LG-G3 OR  device_OS=>Windows8.1 Professional AND NOT event_level=>COMPLEX_EVENT THEN=" "fold9"
