"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 301080 0.46283904 2466 0 0.42162841 2252.03125 0 10 10 10 10 1 1 "OR NOT device_has_antivirus=true AND  device_has_antivirus=true AND NOT device_has_password=true AND NOT device_is_rooted=true AND  device_has_password=true OR  device_screen_timeout<525 OR NOT wifiEnabled=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT password_length<7 AND  event_level=>SIMPLE_EVENT THEN=" "fold6"
"2" 1 0 418615 0.46296412 2473 0 0.45246276 2417.0625 0 10 10 10 10 1 1.78125 "AND NOT device_has_accessibility=false OR  asset_confidential_level=>PUBLIC AND  device_screen_timeout>=1416 AND NOT wifiEncryption=>WPA-PSK-TKIP+CCMPESS OR NOT event_type=>LOG_IN OR  device_OS=>Android4.2 OR NOT device_type=>Motorola Moto G AND NOT wifiEnabled=false OR  user_role=>Purchases AND  device_has_accessibility=false THEN=" "fold6"
"3" 2 0 551248 0.46296412 2473 0 0.46064026 2458.65625 0 10 10 10 10 2 2.53125 "AND NOT device_has_accessibility=false OR  asset_confidential_level=>PUBLIC AND  device_screen_timeout>=1416 AND NOT wifiEncryption=>WPA-PSK-TKIP+CCMPESS OR NOT event_type=>LOG_IN OR  device_OS=>Android4.2 OR NOT device_type=>Motorola Moto G AND NOT wifiEnabled=false OR  user_role=>Purchases AND  device_has_accessibility=false THEN=" "fold6"
"4" 3 0 692576 0.46296412 2473 0 0.46190936 2463.90625 0 10 10 10 10 3 3.15625 "AND NOT device_has_accessibility=false OR  asset_confidential_level=>PUBLIC AND  device_screen_timeout>=1416 AND NOT wifiEncryption=>WPA-PSK-TKIP+CCMPESS OR NOT event_type=>LOG_IN OR  device_OS=>Android4.2 OR NOT device_type=>Motorola Moto G AND NOT wifiEnabled=false OR  user_role=>Purchases AND  device_has_accessibility=false THEN=" "fold6"
"5" 4 0 820736 0.46296412 2473 0 0.46261753 2466.5625 0 10 10 10 10 4 3.75 "AND NOT device_has_accessibility=false OR  asset_confidential_level=>PUBLIC AND  device_screen_timeout>=1416 AND NOT wifiEncryption=>WPA-PSK-TKIP+CCMPESS OR NOT event_type=>LOG_IN OR  device_OS=>Android4.2 OR NOT device_type=>Motorola Moto G AND NOT wifiEnabled=false OR  user_role=>Purchases AND  device_has_accessibility=false THEN=" "fold6"
"6" 5 0 943589 0.46296412 2473 0 0.46283513 2466.3125 0 10 10 10 10 5 4.28125 "AND NOT device_has_accessibility=false OR  asset_confidential_level=>PUBLIC AND  device_screen_timeout>=1416 AND NOT wifiEncryption=>WPA-PSK-TKIP+CCMPESS OR NOT event_type=>LOG_IN OR  device_OS=>Android4.2 OR NOT device_type=>Motorola Moto G AND NOT wifiEnabled=false OR  user_role=>Purchases AND  device_has_accessibility=false THEN=" "fold6"
"7" 6 0 1065613 0.46296412 2473 0 0.46284685 2466.4375 0 10 10 10 10 6 5.09375 "AND NOT device_has_accessibility=false OR  asset_confidential_level=>PUBLIC AND  device_screen_timeout>=1416 AND NOT wifiEncryption=>WPA-PSK-TKIP+CCMPESS OR NOT event_type=>LOG_IN OR  device_OS=>Android4.2 OR NOT device_type=>Motorola Moto G AND NOT wifiEnabled=false OR  user_role=>Purchases AND  device_has_accessibility=false THEN=" "fold6"
"8" 7 0 1196171 0.46296412 2473 0 0.46284685 2466.4375 0 10 10 10 10 7 6.09375 "AND NOT device_has_accessibility=false OR  asset_confidential_level=>PUBLIC AND  device_screen_timeout>=1416 AND NOT wifiEncryption=>WPA-PSK-TKIP+CCMPESS OR NOT event_type=>LOG_IN OR  device_OS=>Android4.2 OR NOT device_type=>Motorola Moto G AND NOT wifiEnabled=false OR  user_role=>Purchases AND  device_has_accessibility=false THEN=" "fold6"
"9" 8 0 1327331 0.46296412 2473 0 0.46284685 2466.4375 0 10 10 10 10 8 7.09375 "AND NOT device_has_accessibility=false OR  asset_confidential_level=>PUBLIC AND  device_screen_timeout>=1416 AND NOT wifiEncryption=>WPA-PSK-TKIP+CCMPESS OR NOT event_type=>LOG_IN OR  device_OS=>Android4.2 OR NOT device_type=>Motorola Moto G AND NOT wifiEnabled=false OR  user_role=>Purchases AND  device_has_accessibility=false THEN=" "fold6"
"10" 9 0 1443751 0.46565347 2480 0 0.46301885 2467.65625 0 10 10 10 10 1 7.875 "AND NOT device_has_accessibility=false AND  asset_confidential_level=>PUBLIC AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_OS=>Android4.4.4 OR NOT asset_confidential_level=>PUBLIC OR NOT device_has_accessibility=true AND NOT password_length<7 OR NOT device_is_rooted=false AND  user_role=>Purchases OR NOT device_has_accessibility=false THEN=" "fold6"
