"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 203341 9768 4636 0 35587.28125 2502.0625 0 4 4.03125 15 14.8125 1 1 "OR NOT device_OS=>Android4.2.1 AND NOT device_screen_timeout<446 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_screen_timeout>=1457 AND NOT device_screen_timeout<446 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND  device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT device_screen_timeout<=1179 AND  device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|" "fold5"
"2" 1 0 277225 9768 4636 0 26692.375 3179.59375 0 4 4.09375 15 14.8125 2 1.5625 "OR NOT device_OS=>Android4.2.1 AND NOT device_screen_timeout<446 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_screen_timeout>=1457 AND NOT device_screen_timeout<446 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND  device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT device_screen_timeout<=1179 AND  device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|" "fold5"
"3" 2 0 406996 9768 4636 0 23260.53125 3391.5 0 4 4.125 15 14.875 3 2.1875 "OR NOT device_OS=>Android4.2.1 AND NOT device_screen_timeout<446 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_screen_timeout>=1457 AND NOT device_screen_timeout<446 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND  device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT device_screen_timeout<=1179 AND  device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|" "fold5"
"4" 3 0 503529 9768 4636 0 20380.03125 3630.3125 0 4 4.15625 15 14.75 4 2.75 "OR NOT device_OS=>Android4.2.1 AND NOT device_screen_timeout<446 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_screen_timeout>=1457 AND NOT device_screen_timeout<446 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND  device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT device_screen_timeout<=1179 AND  device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|" "fold5"
"5" 4 0 616015 9768 4636 0 17525.3125 3893.71875 0 4 4.15625 15 14.625 5 3.03125 "OR NOT device_OS=>Android4.2.1 AND NOT device_screen_timeout<446 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_screen_timeout>=1457 AND NOT device_screen_timeout<446 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND  device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT device_screen_timeout<=1179 AND  device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|" "fold5"
"6" 5 0 707608 8530 4792 0 15660 4075.84375 0 5 4.21875 17 14.75 1 3.1875 "OR  device_owned_by=>COMPANY OR  device_OS=>Android4.1.2 AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|OR  device_OS=>Android4.1.2 AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND  device_type=>LG-L70 OR NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND NOT device_has_accessibility=false OR NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|" "fold5"
"7" 6 0 788584 8530 4792 0 14394.3125 4159.875 0 5 4.25 17 14.75 2 3.53125 "OR  device_owned_by=>COMPANY OR  device_OS=>Android4.1.2 AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|OR  device_OS=>Android4.1.2 AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND  device_type=>LG-L70 OR NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND NOT device_has_accessibility=false OR NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|" "fold5"
"8" 7 0 877092 8530 4792 0 12725.5625 4323.5 0 5 4.3125 17 14.6875 3 3.65625 "OR  device_owned_by=>COMPANY OR  device_OS=>Android4.1.2 AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|OR  device_OS=>Android4.1.2 AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND  device_type=>LG-L70 OR NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND NOT device_has_accessibility=false OR NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|" "fold5"
"9" 8 0 1007432 8530 4792 0 12466.375 4355.28125 0 5 4.34375 17 14.75 4 4.34375 "OR  device_owned_by=>COMPANY OR  device_OS=>Android4.1.2 AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|OR  device_OS=>Android4.1.2 AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND  device_type=>LG-L70 OR NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND NOT device_has_accessibility=false OR NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|" "fold5"
"10" 9 0 1128464 8530 4792 0 11219.75 4487.3125 0 5 4.5 17 15.375 5 4.4375 "OR  device_owned_by=>COMPANY OR  device_OS=>Android4.1.2 AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|OR  device_OS=>Android4.1.2 AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND  device_type=>LG-L70 OR NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND NOT device_has_accessibility=false OR NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|" "fold5"
"11" 10 0 1222067 8530 4792 0 10602.09375 4543.5 0 5 4.4375 17 15.1875 6 4.53125 "OR  device_owned_by=>COMPANY OR  device_OS=>Android4.1.2 AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|OR  device_OS=>Android4.1.2 AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND  device_type=>LG-L70 OR NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND NOT device_has_accessibility=false OR NOT asset_confidential_level=>CONFIDENTIAL OR NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|" "fold5"
"12" 11 0 1340036 8528 4792 0 10348.28125 4573.59375 0 5 4.53125 15 15.3125 1 5.03125 "AND NOT mail_has_attachment=true OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR  device_OS=>Android4.2.1 AND  asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_owned_by=>COMPANY OR NOT device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_screen_timeout<=1179 OR NOT device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|" "fold5"
"13" 12 0 1426618 8528 4792 0 10213.34375 4590.40625 0 5 4.5 15 15.3125 2 5.71875 "AND NOT mail_has_attachment=true OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR  device_OS=>Android4.2.1 AND  asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_owned_by=>COMPANY OR NOT device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_screen_timeout<=1179 OR NOT device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|" "fold5"
"14" 13 0 1525560 8528 4792 0 10213.34375 4590.40625 0 5 4.5 15 15.3125 3 6.71875 "AND NOT mail_has_attachment=true OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR  device_OS=>Android4.2.1 AND  asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_owned_by=>COMPANY OR NOT device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_screen_timeout<=1179 OR NOT device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|" "fold5"
"15" 14 0 1650246 8528 4792 0 9941.21875 4624.34375 0 5 4.5625 15 15.75 4 6.84375 "AND NOT mail_has_attachment=true OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|OR  device_OS=>Android4.2.1 AND  asset_confidential_level=>CONFIDENTIAL AND NOT mail_has_attachment=true OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_owned_by=>COMPANY OR NOT device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_screen_timeout<=1179 OR NOT device_screen_timeout>=1364 OR NOT device_type=>Samsung Galaxy S4 THEN=GRANTED|" "fold5"
"16" 15 0 1788967 8125 4847 0 9782.21875 4644.21875 0 7 4.65625 23 16 1 7.125 "AND NOT bluetoothConnected=true AND  device_screen_timeout<446 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|OR  device_type=>LG-L70 AND  asset_confidential_level=>CONFIDENTIAL AND  device_screen_timeout<446 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT asset_confidential_level=>CONFIDENTIAL OR  device_has_accessibility=false AND  asset_confidential_level=>CONFIDENTIAL AND  device_screen_timeout<446 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT device_OS=>Android4.2.1 OR NOT asset_confidential_level=>CONFIDENTIAL OR  device_has_accessibility=false AND  asset_confidential_level=>CONFIDENTIAL AND  device_screen_timeout<446 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|OR  device_has_accessibility=false AND  asset_confidential_level=>CONFIDENTIAL AND  device_screen_timeout<446 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|OR  device_owned_by=>COMPANY AND NOT device_screen_timeout>=1364 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_screen_timeout<=1179 AND NOT device_screen_timeout>=1364 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|" "fold5"
"17" 16 0 1947486 8125 4847 0 9628.25 4661.375 0 7 4.65625 23 15.9375 2 7.78125 "AND NOT bluetoothConnected=true AND  device_screen_timeout<446 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|OR  device_type=>LG-L70 AND  asset_confidential_level=>CONFIDENTIAL AND  device_screen_timeout<446 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT asset_confidential_level=>CONFIDENTIAL OR  device_has_accessibility=false AND  asset_confidential_level=>CONFIDENTIAL AND  device_screen_timeout<446 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|OR NOT device_OS=>Android4.2.1 OR NOT asset_confidential_level=>CONFIDENTIAL OR  device_has_accessibility=false AND  asset_confidential_level=>CONFIDENTIAL AND  device_screen_timeout<446 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|OR  device_has_accessibility=false AND  asset_confidential_level=>CONFIDENTIAL AND  device_screen_timeout<446 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|OR  device_owned_by=>COMPANY AND NOT device_screen_timeout>=1364 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|AND NOT device_screen_timeout<=1179 AND NOT device_screen_timeout>=1364 OR  device_type=>Samsung Galaxy S4 THEN=GRANTED|" "fold5"
"18" 17 0 2053554 7651 4904 0 9354.59375 4694.5625 0 6 4.75 21 16.4375 1 8.21875 "AND  device_owned_by=>COMPANY OR  device_OS=>Android4.1.2 OR  mail_has_attachment=true AND NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|OR  device_OS=>Android4.1.2 OR  mail_has_attachment=true AND NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|OR  asset_confidential_level=>CONFIDENTIAL OR  mail_has_attachment=true AND NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|OR NOT device_type=>LG-L70 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|OR NOT asset_confidential_level=>CONFIDENTIAL OR  device_has_accessibility=false AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|AND NOT device_OS=>Android4.2.1 OR NOT asset_confidential_level=>CONFIDENTIAL OR  device_has_accessibility=false AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|OR  device_has_accessibility=false AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT event_type=>CONTEXT_SENSOR_PERIPHERAL THEN=GRANTED|" "fold5"
