"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 235335 0.86713505 4636 0 0.5525763 2950.34375 0 4 4.0625 13 14.875 1 1 "OR  wifiEnabled=false AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT bluetoothConnected=true AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT wifiEncryption=>ESS AND NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|" "fold5"
"2" 1 0 339429 0.86713505 4636 0 0.63237632 3376.09375 0 4 4.15625 13 14.6875 2 1.6875 "OR  wifiEnabled=false AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT bluetoothConnected=true AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT wifiEncryption=>ESS AND NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|" "fold5"
"3" 2 0 457110 0.86713505 4636 0 0.69481964 3714.375 0 4 4.25 13 14.5 3 2.21875 "OR  wifiEnabled=false AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT bluetoothConnected=true AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT wifiEncryption=>ESS AND NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|" "fold5"
"4" 3 0 581103 0.86713505 4636 0 0.72713028 3891.1875 0 4 4.34375 13 14.875 4 2.875 "OR  wifiEnabled=false AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT bluetoothConnected=true AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT wifiEncryption=>ESS AND NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|" "fold5"
"5" 4 0 670100 0.87418171 4691 0 0.76824535 4113.8125 0 5 4.46875 19 14.875 1 3.09375 "OR  device_is_rooted=false OR  user_role=>International AND NOT device_has_password=false THEN=GRANTED|OR NOT password_length>=5 OR  device_is_rooted=false OR  user_role=>International AND NOT device_has_password=false THEN=GRANTED|AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS OR  user_role=>International AND NOT device_has_password=false THEN=GRANTED|OR NOT wifiEnabled=false AND NOT device_type=>1222 AND NOT event_type=>LOG_IN AND NOT device_has_password=false THEN=GRANTED|AND NOT device_type=>1222 AND NOT event_type=>LOG_IN AND NOT device_has_password=false THEN=STRONGDENY|OR NOT password_length>=5 AND NOT event_type=>LOG_IN AND NOT device_has_password=false THEN=GRANTED|" "fold5"
"6" 5 0 770123 0.87589126 4698 0 0.79761967 4271.4375 0 5 4.6875 19 15.5625 1 3.40625 "OR  device_is_rooted=false OR  user_role=>International AND  device_has_password=false THEN=GRANTED|OR  password_length>=5 OR  device_is_rooted=false OR  user_role=>International AND  device_has_password=false THEN=GRANTED|OR  wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS OR  user_role=>International AND  device_has_password=false THEN=GRANTED|OR NOT device_type=>LG-P760 AND NOT event_type=>LOG_IN AND  device_has_password=false THEN=GRANTED|AND NOT password_length>=5 AND NOT event_type=>LOG_IN AND  device_has_password=false THEN=GRANTED|OR  wifiEnabled=false AND NOT password_length>=5 AND NOT event_type=>LOG_IN AND  device_has_password=false THEN=GRANTED|" "fold5"
"7" 6 0 897178 0.89002627 4768 0 0.81006794 4338.21875 0 5 4.6875 17 15.625 1 3.75 "AND  device_OS=>Windows7 Professional OR NOT device_screen_timeout>=1462 AND  bluetoothConnected=false THEN=GRANTED|AND  password_length<6 OR NOT device_screen_timeout>=1462 AND  bluetoothConnected=false THEN=GRANTED|AND  event_type=>user_entered_password_field OR  device_has_accessibility=false OR  device_has_antivirus=true AND  bluetoothConnected=false THEN=GRANTED|OR  device_has_accessibility=false OR  device_has_antivirus=true AND  bluetoothConnected=false THEN=GRANTED|AND NOT device_type=>Sony Xperia T OR  device_has_antivirus=true AND  bluetoothConnected=false THEN=GRANTED|" "fold5"
"8" 7 0 1023584 0.91710795 4910 0 0.8352127 4473.59375 0 6 4.75 21 15.9375 1 4.1875 "AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT bluetoothConnected=true AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT device_has_accessibility=false AND NOT device_has_antivirus=true OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT bluetoothConnected=true OR NOT device_has_accessibility=false AND NOT device_has_antivirus=true OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT device_type=>Samsung Galaxy S3 AND NOT device_has_antivirus=true OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT wifiEnabled=true OR NOT device_type=>Samsung Galaxy S3 AND NOT device_has_antivirus=true OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|AND  device_owned_by=>COMPANY OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|" "fold5"
"9" 8 0 1185235 0.91710795 4910 0 0.84858741 4544.875 0 6 4.8125 21 16.375 2 4.46875 "AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT bluetoothConnected=true AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT device_has_accessibility=false AND NOT device_has_antivirus=true OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT bluetoothConnected=true OR NOT device_has_accessibility=false AND NOT device_has_antivirus=true OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT device_type=>Samsung Galaxy S3 AND NOT device_has_antivirus=true OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT wifiEnabled=true OR NOT device_type=>Samsung Galaxy S3 AND NOT device_has_antivirus=true OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|AND  device_owned_by=>COMPANY OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|" "fold5"
"10" 9 0 1302402 0.91710795 4910 0 0.85514218 4580.28125 0 6 4.90625 21 16.6875 3 5.125 "AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT bluetoothConnected=true AND NOT device_has_accessibility=false OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT device_has_accessibility=false AND NOT device_has_antivirus=true OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|AND NOT bluetoothConnected=true OR NOT device_has_accessibility=false AND NOT device_has_antivirus=true OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT device_type=>Samsung Galaxy S3 AND NOT device_has_antivirus=true OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|OR NOT wifiEnabled=true OR NOT device_type=>Samsung Galaxy S3 AND NOT device_has_antivirus=true OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|AND  device_owned_by=>COMPANY OR NOT device_is_rooted=true OR NOT mail_has_attachment=true THEN=GRANTED|" "fold5"
