"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 238369 9730.5 4599 0 30890.078125 2704.90625 0 4 4.09375 15 14.9375 1 1 "AND NOT event_type=>LOG_OUT OR  device_has_antivirus=false OR  bluetoothConnected=false THEN=GRANTED|AND NOT password_length>6 OR  device_has_antivirus=false OR  bluetoothConnected=false THEN=GRANTED|AND NOT wifiConnected=true OR NOT device_screen_timeout>695 OR  bluetoothConnected=false THEN=GRANTED|AND  bluetoothConnected=false OR NOT device_screen_timeout>695 OR  bluetoothConnected=false THEN=GRANTED|" "fold9"
"2" 1 0 310448 9730.5 4599 0 24436.078125 3386.15625 0 4 4.21875 15 15.25 2 1.71875 "AND NOT event_type=>LOG_OUT OR  device_has_antivirus=false OR  bluetoothConnected=false THEN=GRANTED|AND NOT password_length>6 OR  device_has_antivirus=false OR  bluetoothConnected=false THEN=GRANTED|AND NOT wifiConnected=true OR NOT device_screen_timeout>695 OR  bluetoothConnected=false THEN=GRANTED|AND  bluetoothConnected=false OR NOT device_screen_timeout>695 OR  bluetoothConnected=false THEN=GRANTED|" "fold9"
"3" 2 0 402044 9730.5 4599 0 19982.078125 3689.375 0 4 4.15625 15 14.8125 3 2.15625 "AND NOT event_type=>LOG_OUT OR  device_has_antivirus=false OR  bluetoothConnected=false THEN=GRANTED|AND NOT password_length>6 OR  device_has_antivirus=false OR  bluetoothConnected=false THEN=GRANTED|AND NOT wifiConnected=true OR NOT device_screen_timeout>695 OR  bluetoothConnected=false THEN=GRANTED|AND  bluetoothConnected=false OR NOT device_screen_timeout>695 OR  bluetoothConnected=false THEN=GRANTED|" "fold9"
"4" 3 0 494236 9730.5 4599 0 17410.390625 3833.9375 0 4 4.15625 15 14.6875 4 2.8125 "AND NOT event_type=>LOG_OUT OR  device_has_antivirus=false OR  bluetoothConnected=false THEN=GRANTED|AND NOT password_length>6 OR  device_has_antivirus=false OR  bluetoothConnected=false THEN=GRANTED|AND NOT wifiConnected=true OR NOT device_screen_timeout>695 OR  bluetoothConnected=false THEN=GRANTED|AND  bluetoothConnected=false OR NOT device_screen_timeout>695 OR  bluetoothConnected=false THEN=GRANTED|" "fold9"
"5" 4 0 571218 9730.5 4599 0 14727.53125 4064.125 0 4 4.1875 15 14.5625 5 2.90625 "AND NOT event_type=>LOG_OUT OR  device_has_antivirus=false OR  bluetoothConnected=false THEN=GRANTED|AND NOT password_length>6 OR  device_has_antivirus=false OR  bluetoothConnected=false THEN=GRANTED|AND NOT wifiConnected=true OR NOT device_screen_timeout>695 OR  bluetoothConnected=false THEN=GRANTED|AND  bluetoothConnected=false OR NOT device_screen_timeout>695 OR  bluetoothConnected=false THEN=GRANTED|" "fold9"
"6" 5 0 693185 9730.5 4599 0 13871.15625 4131.6875 0 4 4.1875 15 14.625 6 3.53125 "AND NOT event_type=>LOG_OUT OR  device_has_antivirus=false OR  bluetoothConnected=false THEN=GRANTED|AND NOT password_length>6 OR  device_has_antivirus=false OR  bluetoothConnected=false THEN=GRANTED|AND NOT wifiConnected=true OR NOT device_screen_timeout>695 OR  bluetoothConnected=false THEN=GRANTED|AND  bluetoothConnected=false OR NOT device_screen_timeout>695 OR  bluetoothConnected=false THEN=GRANTED|" "fold9"
"7" 6 0 823970 8556 4746 0 13190.828125 4226.6875 0 5 4.28125 17 15.1875 1 4 "OR NOT bluetoothConnected=true OR  wifiEnabled=true AND NOT device_screen_timeout>=729 THEN=GRANTED|OR NOT device_type=>Motorola Moto G OR  wifiEnabled=true AND NOT device_screen_timeout>=729 THEN=GRANTED|AND  wifiConnected=false OR NOT device_has_accessibility=false AND NOT device_screen_timeout>=729 THEN=GRANTED|AND NOT wifiConnected=true OR  wifiConnected=false OR NOT device_has_accessibility=false AND NOT device_screen_timeout>=729 THEN=GRANTED|OR  wifiConnected=false OR NOT device_has_accessibility=false AND NOT device_screen_timeout>=729 THEN=GRANTED|" "fold9"
"8" 7 0 905800 8556 4746 0 12540.515625 4310.15625 0 5 4.28125 17 15.0625 2 4.5 "OR NOT bluetoothConnected=true OR  wifiEnabled=true AND NOT device_screen_timeout>=729 THEN=GRANTED|OR NOT device_type=>Motorola Moto G OR  wifiEnabled=true AND NOT device_screen_timeout>=729 THEN=GRANTED|AND  wifiConnected=false OR NOT device_has_accessibility=false AND NOT device_screen_timeout>=729 THEN=GRANTED|AND NOT wifiConnected=true OR  wifiConnected=false OR NOT device_has_accessibility=false AND NOT device_screen_timeout>=729 THEN=GRANTED|OR  wifiConnected=false OR NOT device_has_accessibility=false AND NOT device_screen_timeout>=729 THEN=GRANTED|" "fold9"
"9" 8 0 982424 8556 4746 0 12111.703125 4349.78125 0 5 4.34375 17 15.1875 3 4.71875 "OR NOT bluetoothConnected=true OR  wifiEnabled=true AND NOT device_screen_timeout>=729 THEN=GRANTED|OR NOT device_type=>Motorola Moto G OR  wifiEnabled=true AND NOT device_screen_timeout>=729 THEN=GRANTED|AND  wifiConnected=false OR NOT device_has_accessibility=false AND NOT device_screen_timeout>=729 THEN=GRANTED|AND NOT wifiConnected=true OR  wifiConnected=false OR NOT device_has_accessibility=false AND NOT device_screen_timeout>=729 THEN=GRANTED|OR  wifiConnected=false OR NOT device_has_accessibility=false AND NOT device_screen_timeout>=729 THEN=GRANTED|" "fold9"
"10" 9 0 1073183 8485.5 4761 0 11279.953125 4428.15625 0 6 4.40625 19 14.9375 1 4.28125 "AND NOT bluetoothConnected=true AND NOT wifiEnabled=true OR NOT device_screen_timeout>=729 THEN=GRANTED|AND NOT device_type=>Motorola Moto G AND NOT wifiEnabled=true OR NOT device_screen_timeout>=729 THEN=GRANTED|OR NOT wifiConnected=true OR  wifiConnected=false AND NOT device_type=>Motorola Moto G AND NOT wifiEnabled=true OR NOT device_screen_timeout>=729 THEN=GRANTED|OR  wifiConnected=false AND NOT device_type=>Motorola Moto G AND NOT wifiEnabled=true OR NOT device_screen_timeout>=729 THEN=GRANTED|OR NOT wifiConnected=true OR NOT device_has_accessibility=false OR NOT device_screen_timeout>=729 THEN=GRANTED|AND NOT wifiConnected=false OR NOT device_has_accessibility=false OR NOT device_screen_timeout>=729 THEN=GRANTED|" "fold9"
