"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 207182 10668.5 4542 0 37842.828125 2365.25 0 4 4.03125 15 14.875 1 1 "OR NOT device_has_password=true AND  device_has_antivirus=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT wifiEnabled=true AND  device_has_antivirus=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT device_has_password=true AND  mail_has_attachment=false AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT device_OS=>Windows7 Home Edition AND  mail_has_attachment=false AND  event_level=>SIMPLE_EVENT THEN=GRANTED|" "fold5"
"2" 1 0 284553 10668.5 4542 0 29354.546875 2790.875 0 4 4.09375 15 14.75 2 1.65625 "OR NOT device_has_password=true AND  device_has_antivirus=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT wifiEnabled=true AND  device_has_antivirus=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT device_has_password=true AND  mail_has_attachment=false AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT device_OS=>Windows7 Home Edition AND  mail_has_attachment=false AND  event_level=>SIMPLE_EVENT THEN=GRANTED|" "fold5"
"3" 2 0 379917 10668.5 4542 0 24755.71875 3127.84375 0 4 4.1875 15 14.8125 3 2.21875 "OR NOT device_has_password=true AND  device_has_antivirus=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT wifiEnabled=true AND  device_has_antivirus=true AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT device_has_password=true AND  mail_has_attachment=false AND  event_level=>SIMPLE_EVENT THEN=GRANTED|OR NOT device_OS=>Windows7 Home Edition AND  mail_has_attachment=false AND  event_level=>SIMPLE_EVENT THEN=GRANTED|" "fold5"
"4" 3 0 474403 9785.5 4647 0 21975.625 3319.53125 0 4 4.25 15 15.1875 1 2.84375 "OR  device_type=>BQ Aquaris E4.5 OR NOT device_has_accessibility=false AND NOT device_screen_timeout<=258 THEN=GRANTED|OR NOT wifiConnected=false OR NOT device_has_accessibility=false AND NOT device_screen_timeout<=258 THEN=GRANTED|AND  wifiEnabled=false OR  password_length>7 AND NOT device_screen_timeout<=258 THEN=GRANTED|AND NOT device_OS=>Windows8.1 Professional OR  password_length>7 AND NOT device_screen_timeout<=258 THEN=GRANTED|" "fold5"
"5" 4 0 571013 9785.5 4647 0 18512.171875 3757.8125 0 4 4.40625 15 15.5 2 2.875 "OR  device_type=>BQ Aquaris E4.5 OR NOT device_has_accessibility=false AND NOT device_screen_timeout<=258 THEN=GRANTED|OR NOT wifiConnected=false OR NOT device_has_accessibility=false AND NOT device_screen_timeout<=258 THEN=GRANTED|AND  wifiEnabled=false OR  password_length>7 AND NOT device_screen_timeout<=258 THEN=GRANTED|AND NOT device_OS=>Windows8.1 Professional OR  password_length>7 AND NOT device_screen_timeout<=258 THEN=GRANTED|" "fold5"
"6" 5 0 658548 8492 4852 0 16111.828125 4014.5 0 7 4.59375 25 15.875 1 3.125 "OR NOT device_has_password=true OR NOT device_has_antivirus=true AND NOT password_length>=5 AND  device_owned_by=>USER OR NOT password_length>=5 AND  bluetoothConnected=false THEN=GRANTED|AND NOT wifiEnabled=false OR NOT device_has_antivirus=true AND NOT password_length>=5 AND  device_owned_by=>USER OR NOT password_length>=5 AND  bluetoothConnected=false THEN=GRANTED|OR NOT event_level=>COMPLEX_EVENT AND NOT password_length>=5 AND  device_owned_by=>USER OR NOT password_length>=5 AND  bluetoothConnected=false THEN=GRANTED|AND  device_owned_by=>USER OR NOT password_length>=5 AND  bluetoothConnected=false THEN=GRANTED|OR  event_level=>COMPLEX_EVENT OR NOT password_length>=5 AND  bluetoothConnected=false THEN=GRANTED|OR  device_owned_by=>COMPANY OR  device_has_accessibility=true AND  bluetoothConnected=false THEN=GRANTED|OR  password_length<=5 OR  device_has_accessibility=true AND  bluetoothConnected=false THEN=STRONGDENY|" "fold5"
"7" 6 0 758050 8492 4852 0 15247.984375 4124.78125 0 7 4.65625 25 16.0625 2 3.59375 "OR NOT device_has_password=true OR NOT device_has_antivirus=true AND NOT password_length>=5 AND  device_owned_by=>USER OR NOT password_length>=5 AND  bluetoothConnected=false THEN=GRANTED|AND NOT wifiEnabled=false OR NOT device_has_antivirus=true AND NOT password_length>=5 AND  device_owned_by=>USER OR NOT password_length>=5 AND  bluetoothConnected=false THEN=GRANTED|OR NOT event_level=>COMPLEX_EVENT AND NOT password_length>=5 AND  device_owned_by=>USER OR NOT password_length>=5 AND  bluetoothConnected=false THEN=GRANTED|AND  device_owned_by=>USER OR NOT password_length>=5 AND  bluetoothConnected=false THEN=GRANTED|OR  event_level=>COMPLEX_EVENT OR NOT password_length>=5 AND  bluetoothConnected=false THEN=GRANTED|OR  device_owned_by=>COMPANY OR  device_has_accessibility=true AND  bluetoothConnected=false THEN=GRANTED|OR  password_length<=5 OR  device_has_accessibility=true AND  bluetoothConnected=false THEN=STRONGDENY|" "fold5"
"8" 7 0 880696 8164.5 4836 0 13058.109375 4310.6875 0 6 4.84375 23 16.875 1 3.75 "AND NOT device_screen_timeout<=1753 OR  device_owned_by=>COMPANY AND  device_screen_timeout<903 THEN=GRANTED|AND  device_has_password=true AND NOT device_has_antivirus=true OR NOT password_length>=5 OR  device_owned_by=>COMPANY AND  device_screen_timeout<903 THEN=GRANTED|AND NOT wifiEnabled=true AND NOT device_has_antivirus=true OR NOT password_length>=5 OR  device_owned_by=>COMPANY AND  device_screen_timeout<903 THEN=GRANTED|OR NOT event_level=>COMPLEX_EVENT OR NOT password_length>=5 OR  device_owned_by=>COMPANY AND  device_screen_timeout<903 THEN=GRANTED|OR  device_type=>Samsung Galaxy S3 AND  device_has_password=true AND  device_screen_timeout<903 THEN=GRANTED|AND NOT wifiEnabled=true AND  device_has_password=true AND  device_screen_timeout<903 THEN=GRANTED|" "fold5"
"9" 8 0 1026120 7996.5 4865 0 11394.578125 4513.375 0 6 5.15625 25 17.9375 1 3.65625 "OR  device_screen_timeout<=1753 OR NOT device_owned_by=>COMPANY AND  device_screen_timeout<903 THEN=GRANTED|AND NOT device_has_password=true OR  device_has_antivirus=true AND NOT password_length>=5 OR NOT device_owned_by=>COMPANY AND  device_screen_timeout<903 THEN=GRANTED|OR NOT wifiEnabled=true OR  device_has_antivirus=true AND NOT password_length>=5 OR NOT device_owned_by=>COMPANY AND  device_screen_timeout<903 THEN=GRANTED|OR  event_level=>COMPLEX_EVENT AND NOT password_length>=5 OR NOT device_owned_by=>COMPANY AND  device_screen_timeout<903 THEN=GRANTED|OR NOT device_type=>Samsung Galaxy S3 OR NOT device_has_password=true AND  device_screen_timeout<903 THEN=GRANTED|AND NOT device_has_antivirus=true OR NOT device_has_password=true AND  device_screen_timeout<903 THEN=GRANTED|AND NOT wifiEnabled=false AND NOT device_has_antivirus=true OR NOT device_has_password=true AND  device_screen_timeout<903 THEN=GRANTED|" "fold5"
"10" 9 0 1189484 7699.5 4898 0 10797.21875 4567.25 0 6 5.4375 25 18.875 1 3.78125 "OR NOT device_screen_timeout<=1753 AND  device_owned_by=>COMPANY OR NOT device_screen_timeout<903 THEN=GRANTED|AND NOT device_has_password=true AND  device_has_antivirus=true OR  password_length>=5 AND  device_owned_by=>COMPANY OR NOT device_screen_timeout<903 THEN=GRANTED|OR NOT wifiEnabled=true AND  device_has_antivirus=true OR  password_length>=5 AND  device_owned_by=>COMPANY OR NOT device_screen_timeout<903 THEN=GRANTED|AND NOT event_level=>COMPLEX_EVENT OR  password_length>=5 AND  device_owned_by=>COMPANY OR NOT device_screen_timeout<903 THEN=GRANTED|AND NOT device_type=>Samsung Galaxy S3 OR NOT device_has_password=true OR NOT device_screen_timeout<903 THEN=GRANTED|AND  device_owned_by=>COMPANY AND NOT device_type=>Samsung Galaxy S3 OR NOT device_has_password=true OR NOT device_screen_timeout<903 THEN=GRANTED|AND  wifiEnabled=true OR NOT device_has_password=true OR NOT device_screen_timeout<903 THEN=GRANTED|" "fold5"
