"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 272963 27557 2472 0 31757.71875 1969.53125 0 10 10 10 10 1 1 "AND  device_type=>PC OR NOT device_has_antivirus=true OR NOT device_is_rooted=true OR  wifiEncryption=>WPA2-PSK-CCMP+TKIPWPSESS OR  device_screen_timeout<198 AND NOT device_type=>LG-G3 OR  device_type=>LG-P760 OR NOT wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS OR  device_has_accessibility=true AND  user_role=>Purchases THEN=" "fold5"
"2" 1 0 373651 27532 2472 0 28229.28125 2392.46875 0 10 10 10 10 1 1.625 "OR NOT device_OS=>Android4.3 OR NOT mail_has_attachment=false AND NOT event_level=>SIMPLE_EVENT AND  password_length>7 OR NOT event_level=>SIMPLE_EVENT OR NOT device_is_rooted=true OR  device_OS=>Windows8.1 OR  asset_confidential_level=>PUBLIC OR  device_OS=>Windows8.1 Professional AND  device_has_password=false THEN=" "fold5"
"3" 2 0 484019 27418 2473 0 27749.4375 2447.34375 0 10 10 10 10 1 2.34375 "OR NOT mail_has_attachment=true AND NOT device_type=>LG-G3 OR NOT wifiConnected=false AND  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS OR  device_is_rooted=false OR NOT wifiConnected=false OR  event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Windows7 Professional OR  user_role=>International OR  device_OS=>Windows7 Professional THEN=" "fold5"
"4" 3 0 587345 27418 2473 0 27555.0625 2470.3125 0 10 10 10 10 2 2.625 "OR NOT mail_has_attachment=true AND NOT device_type=>LG-G3 OR NOT wifiConnected=false AND  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS OR  device_is_rooted=false OR NOT wifiConnected=false OR  event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Windows7 Professional OR  user_role=>International OR  device_OS=>Windows7 Professional THEN=" "fold5"
"5" 4 0 678920 27418 2473 0 27550.5 2472.03125 0 10 10 10 10 3 3.25 "OR NOT mail_has_attachment=true AND NOT device_type=>LG-G3 OR NOT wifiConnected=false AND  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS OR  device_is_rooted=false OR NOT wifiConnected=false OR  event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Windows7 Professional OR  user_role=>International OR  device_OS=>Windows7 Professional THEN=" "fold5"
"6" 5 0 782646 27418 2473 0 27550.5 2472.03125 0 10 10 10 10 4 4.25 "OR NOT mail_has_attachment=true AND NOT device_type=>LG-G3 OR NOT wifiConnected=false AND  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS OR  device_is_rooted=false OR NOT wifiConnected=false OR  event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Windows7 Professional OR  user_role=>International OR  device_OS=>Windows7 Professional THEN=" "fold5"
"7" 6 0 877520 27418 2473 0 27550.5 2472.03125 0 10 10 10 10 5 5.25 "OR NOT mail_has_attachment=true AND NOT device_type=>LG-G3 OR NOT wifiConnected=false AND  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS OR  device_is_rooted=false OR NOT wifiConnected=false OR  event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Windows7 Professional OR  user_role=>International OR  device_OS=>Windows7 Professional THEN=" "fold5"
"8" 7 0 977482 27418 2473 0 27547.03125 2471.84375 0 10 10 10 10 6 5.9375 "OR NOT mail_has_attachment=true AND NOT device_type=>LG-G3 OR NOT wifiConnected=false AND  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS OR  device_is_rooted=false OR NOT wifiConnected=false OR  event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Windows7 Professional OR  user_role=>International OR  device_OS=>Windows7 Professional THEN=" "fold5"
"9" 8 0 1081383 27418 2473 0 27547.03125 2471.84375 0 10 10 10 10 7 6.9375 "OR NOT mail_has_attachment=true AND NOT device_type=>LG-G3 OR NOT wifiConnected=false AND  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS OR  device_is_rooted=false OR NOT wifiConnected=false OR  event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Windows7 Professional OR  user_role=>International OR  device_OS=>Windows7 Professional THEN=" "fold5"
"10" 9 0 1180326 27418 2473 0 27545.875 2471.625 0 10 10 10 10 8 7.75 "OR NOT mail_has_attachment=true AND NOT device_type=>LG-G3 OR NOT wifiConnected=false AND  wifiEncryption=>WPA-PSK-CCMPWPA2-PSK-CCMPESS OR  device_is_rooted=false OR NOT wifiConnected=false OR  event_type=>CONTEXT_SENSOR_DEVICE_PROTECTION AND  device_OS=>Windows7 Professional OR  user_role=>International OR  device_OS=>Windows7 Professional THEN=" "fold5"
