"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 254038 27539 2464 0 28423.8125 2366 0 10 10 10 10 1 1 "AND  bluetoothConnected=true OR NOT asset_confidential_level=>CONFIDENTIAL AND NOT password_length>=5 AND  asset_confidential_level=>PUBLIC OR  device_OS=>Android4.5.1 OR NOT user_role=>International OR NOT device_has_antivirus=false OR NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_has_antivirus=false OR NOT wifiConnected=true THEN=" "fold0"
"2" 1 0 360292 27539 2464 0 27765.8125 2442.3125 0 10 10 10 10 2 1.8125 "AND  bluetoothConnected=true OR NOT asset_confidential_level=>CONFIDENTIAL AND NOT password_length>=5 AND  asset_confidential_level=>PUBLIC OR  device_OS=>Android4.5.1 OR NOT user_role=>International OR NOT device_has_antivirus=false OR NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_has_antivirus=false OR NOT wifiConnected=true THEN=" "fold0"
"3" 2 0 462558 27539 2464 0 27568.78125 2463.5 0 10 10 10 10 3 2.34375 "AND  bluetoothConnected=true OR NOT asset_confidential_level=>CONFIDENTIAL AND NOT password_length>=5 AND  asset_confidential_level=>PUBLIC OR  device_OS=>Android4.5.1 OR NOT user_role=>International OR NOT device_has_antivirus=false OR NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_has_antivirus=false OR NOT wifiConnected=true THEN=" "fold0"
"4" 3 0 567665 27489 2472 0 27539.3125 2464.25 0 10 10 10 10 1 2.90625 "AND  device_type=>Motorola Moto G AND  bluetoothConnected=false AND NOT event_type=>user_entered_password_field OR  wifiConnected=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT password_length<=6 AND NOT mail_has_attachment=false OR NOT device_type=>LG-L70 OR NOT wifiEnabled=false OR  user_role=>Employee THEN=" "fold0"
"5" 4 0 658425 27489 2472 0 27539.3125 2464.25 0 10 10 10 10 2 3.90625 "AND  device_type=>Motorola Moto G AND  bluetoothConnected=false AND NOT event_type=>user_entered_password_field OR  wifiConnected=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT password_length<=6 AND NOT mail_has_attachment=false OR NOT device_type=>LG-L70 OR NOT wifiEnabled=false OR  user_role=>Employee THEN=" "fold0"
"6" 5 0 766938 27489 2472 0 27539.3125 2464.25 0 10 10 10 10 3 4.90625 "AND  device_type=>Motorola Moto G AND  bluetoothConnected=false AND NOT event_type=>user_entered_password_field OR  wifiConnected=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT password_length<=6 AND NOT mail_has_attachment=false OR NOT device_type=>LG-L70 OR NOT wifiEnabled=false OR  user_role=>Employee THEN=" "fold0"
"7" 6 0 859222 27489 2472 0 27539.3125 2464.25 0 10 10 10 10 4 5.90625 "AND  device_type=>Motorola Moto G AND  bluetoothConnected=false AND NOT event_type=>user_entered_password_field OR  wifiConnected=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT password_length<=6 AND NOT mail_has_attachment=false OR NOT device_type=>LG-L70 OR NOT wifiEnabled=false OR  user_role=>Employee THEN=" "fold0"
"8" 7 0 977696 27489 2472 0 27539.3125 2464.25 0 10 10 10 10 5 6.90625 "AND  device_type=>Motorola Moto G AND  bluetoothConnected=false AND NOT event_type=>user_entered_password_field OR  wifiConnected=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT password_length<=6 AND NOT mail_has_attachment=false OR NOT device_type=>LG-L70 OR NOT wifiEnabled=false OR  user_role=>Employee THEN=" "fold0"
"9" 8 0 1075638 27285 2451 0 27531.25 2463.84375 0 10 10 10 10 1 7.59375 "AND NOT device_type=>Motorola Moto G AND  bluetoothConnected=false OR NOT event_type=>user_entered_password_field AND NOT wifiConnected=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT user_role=>International AND NOT device_has_antivirus=false OR  asset_confidential_level=>CONFIDENTIAL AND  device_has_antivirus=false AND  wifiConnected=true THEN=" "fold0"
"10" 9 0 1174795 27285 2451 0 27531.25 2463.84375 0 10 10 10 10 2 8.59375 "AND NOT device_type=>Motorola Moto G AND  bluetoothConnected=false OR NOT event_type=>user_entered_password_field AND NOT wifiConnected=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT user_role=>International AND NOT device_has_antivirus=false OR  asset_confidential_level=>CONFIDENTIAL AND  device_has_antivirus=false AND  wifiConnected=true THEN=" "fold0"
"11" 10 0 1281993 27285 2451 0 27531.25 2463.84375 0 10 10 10 10 3 9.59375 "AND NOT device_type=>Motorola Moto G AND  bluetoothConnected=false OR NOT event_type=>user_entered_password_field AND NOT wifiConnected=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT user_role=>International AND NOT device_has_antivirus=false OR  asset_confidential_level=>CONFIDENTIAL AND  device_has_antivirus=false AND  wifiConnected=true THEN=" "fold0"
"12" 11 0 1392835 27285 2451 0 27531.25 2463.84375 0 10 10 10 10 4 10.59375 "AND NOT device_type=>Motorola Moto G AND  bluetoothConnected=false OR NOT event_type=>user_entered_password_field AND NOT wifiConnected=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT user_role=>International AND NOT device_has_antivirus=false OR  asset_confidential_level=>CONFIDENTIAL AND  device_has_antivirus=false AND  wifiConnected=true THEN=" "fold0"
"13" 12 0 1502028 27285 2451 0 27530.375 2463.875 0 10 10 10 10 5 11.3125 "AND NOT device_type=>Motorola Moto G AND  bluetoothConnected=false OR NOT event_type=>user_entered_password_field AND NOT wifiConnected=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT user_role=>International AND NOT device_has_antivirus=false OR  asset_confidential_level=>CONFIDENTIAL AND  device_has_antivirus=false AND  wifiConnected=true THEN=" "fold0"
"14" 13 0 1603424 27285 2451 0 27530.375 2463.875 0 10 10 10 10 6 12.3125 "AND NOT device_type=>Motorola Moto G AND  bluetoothConnected=false OR NOT event_type=>user_entered_password_field AND NOT wifiConnected=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT user_role=>International AND NOT device_has_antivirus=false OR  asset_confidential_level=>CONFIDENTIAL AND  device_has_antivirus=false AND  wifiConnected=true THEN=" "fold0"
"15" 14 0 1708341 27285 2451 0 27530.375 2463.875 0 10 10 10 10 7 13.3125 "AND NOT device_type=>Motorola Moto G AND  bluetoothConnected=false OR NOT event_type=>user_entered_password_field AND NOT wifiConnected=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT user_role=>International AND NOT device_has_antivirus=false OR  asset_confidential_level=>CONFIDENTIAL AND  device_has_antivirus=false AND  wifiConnected=true THEN=" "fold0"
"16" 15 0 1819880 27285 2451 0 27530.375 2463.875 0 10 10 10 10 8 14.3125 "AND NOT device_type=>Motorola Moto G AND  bluetoothConnected=false OR NOT event_type=>user_entered_password_field AND NOT wifiConnected=true AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT user_role=>International AND NOT device_has_antivirus=false OR  asset_confidential_level=>CONFIDENTIAL AND  device_has_antivirus=false AND  wifiConnected=true THEN=" "fold0"
"17" 16 0 1918254 27144 2480 0 27517.1875 2464.375 0 10 10 10 10 1 14.5 "OR  event_type=>CONTEXT_SENSOR_APP OR  device_has_password=false AND NOT event_type=>user_entered_password_field AND NOT wifiEnabled=false AND  device_owned_by=>USER OR  password_length<=5 OR NOT device_OS=>Android4.4 OR  event_level=>SIMPLE_EVENT OR  device_screen_timeout<=850 AND  wifiConnected=false THEN=" "fold0"
"18" 17 0 2027877 27144 2480 0 27517.1875 2464.375 0 10 10 10 10 2 15.5 "OR  event_type=>CONTEXT_SENSOR_APP OR  device_has_password=false AND NOT event_type=>user_entered_password_field AND NOT wifiEnabled=false AND  device_owned_by=>USER OR  password_length<=5 OR NOT device_OS=>Android4.4 OR  event_level=>SIMPLE_EVENT OR  device_screen_timeout<=850 AND  wifiConnected=false THEN=" "fold0"
"19" 18 0 2146263 27144 2480 0 27517.1875 2464.375 0 10 10 10 10 3 16.5 "OR  event_type=>CONTEXT_SENSOR_APP OR  device_has_password=false AND NOT event_type=>user_entered_password_field AND NOT wifiEnabled=false AND  device_owned_by=>USER OR  password_length<=5 OR NOT device_OS=>Android4.4 OR  event_level=>SIMPLE_EVENT OR  device_screen_timeout<=850 AND  wifiConnected=false THEN=" "fold0"
