"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 275303 27557 2470 0 29645.3125 2218.4375 0 10 10 10 10 1 1 "OR  device_type=>OnePlus One AND NOT device_has_antivirus=true OR NOT device_screen_timeout<=778 OR NOT device_screen_timeout>=809 OR  wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS OR NOT device_screen_timeout<=685 AND NOT wifiEnabled=true OR  bluetoothConnected=false AND  event_type=>CONTEXT_SENSOR_PACKAGE AND NOT password_length<6 THEN=" "fold7"
"2" 1 0 370784 27557 2470 0 27904.5625 2432.59375 0 10 10 10 10 2 1.59375 "OR  device_type=>OnePlus One AND NOT device_has_antivirus=true OR NOT device_screen_timeout<=778 OR NOT device_screen_timeout>=809 OR  wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS OR NOT device_screen_timeout<=685 AND NOT wifiEnabled=true OR  bluetoothConnected=false AND  event_type=>CONTEXT_SENSOR_PACKAGE AND NOT password_length<6 THEN=" "fold7"
"3" 2 0 481750 27557 2470 0 27588.59375 2468.875 0 10 10 10 10 3 2.09375 "OR  device_type=>OnePlus One AND NOT device_has_antivirus=true OR NOT device_screen_timeout<=778 OR NOT device_screen_timeout>=809 OR  wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS OR NOT device_screen_timeout<=685 AND NOT wifiEnabled=true OR  bluetoothConnected=false AND  event_type=>CONTEXT_SENSOR_PACKAGE AND NOT password_length<6 THEN=" "fold7"
"4" 3 0 588968 27524 2470 0 27562.90625 2470 0 10 10 10 10 1 2.71875 "AND NOT device_type=>OnePlus One AND NOT device_screen_timeout>10 OR  device_owned_by=>COMPANY AND  wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS OR  device_has_accessibility=false OR NOT device_is_rooted=true AND  event_level=>COMPLEX_EVENT OR  device_is_rooted=false AND NOT bluetoothConnected=true OR NOT device_screen_timeout<=1289 THEN=" "fold7"
"5" 4 0 687730 27491 2454 0 27553.90625 2469.5 0 10 10 10 10 1 3.3125 "OR NOT password_length>5 AND  device_is_rooted=false OR  bluetoothConnected=true OR  event_level=>COMPLEX_EVENT OR NOT mail_has_attachment=false AND NOT device_is_rooted=true OR  event_level=>COMPLEX_EVENT OR  device_is_rooted=true OR  bluetoothConnected=true AND  password_length<6 THEN=" "fold7"
"6" 5 0 797702 27491 2454 0 27552.65625 2469.5625 0 10 10 10 10 2 4.25 "OR NOT password_length>5 AND  device_is_rooted=false OR  bluetoothConnected=true OR  event_level=>COMPLEX_EVENT OR NOT mail_has_attachment=false AND NOT device_is_rooted=true OR  event_level=>COMPLEX_EVENT OR  device_is_rooted=true OR  bluetoothConnected=true AND  password_length<6 THEN=" "fold7"
"7" 6 0 899316 27491 2454 0 27550.59375 2469.0625 0 10 10 10 10 3 5.1875 "OR NOT password_length>5 AND  device_is_rooted=false OR  bluetoothConnected=true OR  event_level=>COMPLEX_EVENT OR NOT mail_has_attachment=false AND NOT device_is_rooted=true OR  event_level=>COMPLEX_EVENT OR  device_is_rooted=true OR  bluetoothConnected=true AND  password_length<6 THEN=" "fold7"
"8" 7 0 1006144 27491 2454 0 27550.59375 2469.0625 0 10 10 10 10 4 6.1875 "OR NOT password_length>5 AND  device_is_rooted=false OR  bluetoothConnected=true OR  event_level=>COMPLEX_EVENT OR NOT mail_has_attachment=false AND NOT device_is_rooted=true OR  event_level=>COMPLEX_EVENT OR  device_is_rooted=true OR  bluetoothConnected=true AND  password_length<6 THEN=" "fold7"
"9" 8 0 1102075 27491 2454 0 27550.59375 2469.0625 0 10 10 10 10 5 7.1875 "OR NOT password_length>5 AND  device_is_rooted=false OR  bluetoothConnected=true OR  event_level=>COMPLEX_EVENT OR NOT mail_has_attachment=false AND NOT device_is_rooted=true OR  event_level=>COMPLEX_EVENT OR  device_is_rooted=true OR  bluetoothConnected=true AND  password_length<6 THEN=" "fold7"
"10" 9 0 1210111 27449 2469 0 27547.21875 2469.03125 0 10 10 10 10 1 8 "AND NOT device_type=>PC AND  event_type=>CONTEXT_SENSOR_APP OR  wifiConnected=true OR  device_has_password=true OR  device_OS=>Android4.2.1 AND  device_is_rooted=true AND NOT event_level=>COMPLEX_EVENT OR NOT device_is_rooted=true OR NOT event_type=>CONTEXT_SENSOR_PACKAGE AND NOT password_length<6 THEN=" "fold7"
"11" 10 0 1311450 27449 2469 0 27547.21875 2469.03125 0 10 10 10 10 2 9 "AND NOT device_type=>PC AND  event_type=>CONTEXT_SENSOR_APP OR  wifiConnected=true OR  device_has_password=true OR  device_OS=>Android4.2.1 AND  device_is_rooted=true AND NOT event_level=>COMPLEX_EVENT OR NOT device_is_rooted=true OR NOT event_type=>CONTEXT_SENSOR_PACKAGE AND NOT password_length<6 THEN=" "fold7"
"12" 11 0 1428137 27449 2469 0 27547.21875 2469.03125 0 10 10 10 10 3 10 "AND NOT device_type=>PC AND  event_type=>CONTEXT_SENSOR_APP OR  wifiConnected=true OR  device_has_password=true OR  device_OS=>Android4.2.1 AND  device_is_rooted=true AND NOT event_level=>COMPLEX_EVENT OR NOT device_is_rooted=true OR NOT event_type=>CONTEXT_SENSOR_PACKAGE AND NOT password_length<6 THEN=" "fold7"
"13" 12 0 1528701 27389 2462 0 27541.96875 2468.78125 0 10 10 10 10 1 10.71875 "OR  device_type=>OnePlus One OR  device_screen_timeout>10 AND NOT bluetoothConnected=true AND  event_level=>COMPLEX_EVENT AND  mail_has_attachment=false AND NOT device_is_rooted=true OR NOT event_level=>COMPLEX_EVENT AND  device_owned_by=>USER AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR NOT event_level=>SIMPLE_EVENT THEN=" "fold7"
"14" 13 0 1649952 27389 2462 0 27541.96875 2468.78125 0 10 10 10 10 2 11.71875 "OR  device_type=>OnePlus One OR  device_screen_timeout>10 AND NOT bluetoothConnected=true AND  event_level=>COMPLEX_EVENT AND  mail_has_attachment=false AND NOT device_is_rooted=true OR NOT event_level=>COMPLEX_EVENT AND  device_owned_by=>USER AND NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPA2-PSK-CCMP+TKIP-preauthWPSESS OR NOT event_level=>SIMPLE_EVENT THEN=" "fold7"
"15" 14 0 1761647 27335 2473 0 27532.96875 2468.375 0 10 10 10 10 1 12.03125 "OR  device_type=>OnePlus One AND  device_screen_timeout>10 AND NOT device_owned_by=>COMPANY OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND NOT device_has_accessibility=false OR NOT password_length>5 AND  event_level=>COMPLEX_EVENT AND NOT device_is_rooted=true OR  bluetoothConnected=true OR NOT device_screen_timeout<=1289 THEN=" "fold7"
"16" 15 0 1867119 27335 2473 0 27532.96875 2468.375 0 10 10 10 10 2 13.03125 "OR  device_type=>OnePlus One AND  device_screen_timeout>10 AND NOT device_owned_by=>COMPANY OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND NOT device_has_accessibility=false OR NOT password_length>5 AND  event_level=>COMPLEX_EVENT AND NOT device_is_rooted=true OR  bluetoothConnected=true OR NOT device_screen_timeout<=1289 THEN=" "fold7"
