"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 253640 26792 2473 0 28021.0625 2402.15625 0 10 10 10 10 1 1 "AND  wifiEnabled=false OR  device_type=>BQ Aquaris E5HD OR NOT asset_confidential_level=>CONFIDENTIAL OR  wifiEnabled=true AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  asset_confidential_level=>CONFIDENTIAL OR  user_role=>International AND NOT device_owned_by=>COMPANY AND NOT mail_has_attachment=true OR NOT device_is_rooted=false THEN=" "fold1"
"2" 1 0 352698 26792 2473 0 27551.625 2457.5 0 10 10 10 10 2 1.75 "AND  wifiEnabled=false OR  device_type=>BQ Aquaris E5HD OR NOT asset_confidential_level=>CONFIDENTIAL OR  wifiEnabled=true AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  asset_confidential_level=>CONFIDENTIAL OR  user_role=>International AND NOT device_owned_by=>COMPANY AND NOT mail_has_attachment=true OR NOT device_is_rooted=false THEN=" "fold1"
"3" 2 0 466193 26792 2473 0 27528.65625 2460.65625 0 10 10 10 10 3 2.5625 "AND  wifiEnabled=false OR  device_type=>BQ Aquaris E5HD OR NOT asset_confidential_level=>CONFIDENTIAL OR  wifiEnabled=true AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  asset_confidential_level=>CONFIDENTIAL OR  user_role=>International AND NOT device_owned_by=>COMPANY AND NOT mail_has_attachment=true OR NOT device_is_rooted=false THEN=" "fold1"
"4" 3 0 584424 26792 2473 0 27512.125 2462.53125 0 10 10 10 10 4 3.1875 "AND  wifiEnabled=false OR  device_type=>BQ Aquaris E5HD OR NOT asset_confidential_level=>CONFIDENTIAL OR  wifiEnabled=true AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  asset_confidential_level=>CONFIDENTIAL OR  user_role=>International AND NOT device_owned_by=>COMPANY AND NOT mail_has_attachment=true OR NOT device_is_rooted=false THEN=" "fold1"
"5" 4 0 689697 26792 2473 0 27511.5625 2462.53125 0 10 10 10 10 5 4.0625 "AND  wifiEnabled=false OR  device_type=>BQ Aquaris E5HD OR NOT asset_confidential_level=>CONFIDENTIAL OR  wifiEnabled=true AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  asset_confidential_level=>CONFIDENTIAL OR  user_role=>International AND NOT device_owned_by=>COMPANY AND NOT mail_has_attachment=true OR NOT device_is_rooted=false THEN=" "fold1"
"6" 5 0 776444 26792 2473 0 27510.78125 2462.53125 0 10 10 10 10 6 5.03125 "AND  wifiEnabled=false OR  device_type=>BQ Aquaris E5HD OR NOT asset_confidential_level=>CONFIDENTIAL OR  wifiEnabled=true AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR  asset_confidential_level=>CONFIDENTIAL OR  user_role=>International AND NOT device_owned_by=>COMPANY AND NOT mail_has_attachment=true OR NOT device_is_rooted=false THEN=" "fold1"
"7" 6 0 876812 26244 2502 0 27470.3125 2463.75 0 10 10 10 10 1 5.9375 "AND  device_owned_by=>USER OR NOT wifiEnabled=false AND NOT wifiEncryption=>WPA-PSK-TKIP+CCMPESS AND  device_has_antivirus=true OR  asset_confidential_level=>PUBLIC OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR  asset_confidential_level=>CONFIDENTIAL AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_has_antivirus=false AND NOT device_owned_by=>USER THEN=" "fold1"
"8" 7 0 983588 26244 2502 0 27457.78125 2464.09375 0 10 10 10 10 2 6.8125 "AND  device_owned_by=>USER OR NOT wifiEnabled=false AND NOT wifiEncryption=>WPA-PSK-TKIP+CCMPESS AND  device_has_antivirus=true OR  asset_confidential_level=>PUBLIC OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR  asset_confidential_level=>CONFIDENTIAL AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_has_antivirus=false AND NOT device_owned_by=>USER THEN=" "fold1"
"9" 8 0 1076567 26244 2502 0 27457.78125 2464.09375 0 10 10 10 10 3 7.8125 "AND  device_owned_by=>USER OR NOT wifiEnabled=false AND NOT wifiEncryption=>WPA-PSK-TKIP+CCMPESS AND  device_has_antivirus=true OR  asset_confidential_level=>PUBLIC OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR  asset_confidential_level=>CONFIDENTIAL AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_has_antivirus=false AND NOT device_owned_by=>USER THEN=" "fold1"
"10" 9 0 1205198 26244 2502 0 27457.78125 2464.09375 0 10 10 10 10 4 8.8125 "AND  device_owned_by=>USER OR NOT wifiEnabled=false AND NOT wifiEncryption=>WPA-PSK-TKIP+CCMPESS AND  device_has_antivirus=true OR  asset_confidential_level=>PUBLIC OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR  asset_confidential_level=>CONFIDENTIAL AND NOT event_type=>SECURITY_PROPERTY_CHANGED OR NOT device_has_antivirus=false AND NOT device_owned_by=>USER THEN=" "fold1"
